frame,id,x,y,type
469,52,1099.0,171.5,ped
470,52,1098.5,171.5,ped
471,52,1098.5,171.5,ped
472,52,1098.5,171.5,ped
473,52,1098.5,173.0,ped
474,52,1098.5,173.5,ped
475,52,1098.5,173.0,ped
476,52,1098.5,172.5,ped
477,52,1098.5,172.0,ped
478,52,1098.5,172.0,ped
479,52,1098.5,171.5,ped
480,52,1098.5,171.5,ped
482,52,1098.5,174.5,ped
483,52,1098.5,175.0,ped
485,52,1098.0,174.5,ped
486,52,1098.0,174.5,ped
488,52,1098.5,175.0,ped
489,52,1098.0,174.5,ped
490,52,1098.0,175.0,ped
491,52,1098.0,173.0,ped
492,52,1098.0,173.0,ped
493,52,1098.0,174.5,ped
494,52,1098.0,174.5,ped
495,52,1098.0,175.0,ped
496,52,1098.0,175.0,ped
497,52,1098.0,175.5,ped
498,52,1098.0,175.5,ped
499,52,1098.0,176.0,ped
500,52,1098.0,176.0,ped
501,52,1098.0,176.0,ped
502,52,1098.0,176.0,ped
503,52,1098.0,175.0,ped
504,52,1098.0,175.0,ped
505,52,1097.5,175.0,ped
506,52,1097.5,175.0,ped
507,52,1097.5,175.5,ped
508,52,1097.5,176.0,ped
509,52,1098.5,176.0,ped
510,52,1098.5,176.5,ped
511,52,1098.0,176.0,ped
512,52,1098.0,176.0,ped
513,52,1097.5,175.0,ped
514,52,1097.5,174.5,ped
515,52,1097.0,175.0,ped
516,52,1097.0,175.0,ped
517,52,1096.5,174.5,ped
518,52,1097.0,174.5,ped
519,52,1096.5,174.5,ped
520,52,1096.5,174.5,ped
521,52,1096.5,175.0,ped
522,52,1096.5,175.0,ped
523,52,1096.5,175.5,ped
524,52,1096.5,175.5,ped
525,52,1096.5,176.0,ped
526,52,1096.5,176.0,ped
527,52,1097.0,176.0,ped
528,52,1097.0,176.5,ped
529,52,1097.0,176.5,ped
530,52,1097.0,176.5,ped
531,52,1097.5,176.5,ped
532,52,1097.5,176.5,ped
533,52,1098.0,176.0,ped
534,52,1098.0,176.0,ped
535,52,1098.0,176.0,ped
536,52,1098.0,176.0,ped
537,52,1098.0,175.5,ped
538,52,1098.0,175.5,ped
539,52,1098.0,175.5,ped
540,52,1098.0,175.5,ped
541,52,1098.0,175.5,ped
542,52,1098.0,175.0,ped
543,52,1097.0,175.5,ped
544,52,1097.0,175.5,ped
545,52,1097.0,175.5,ped
546,52,1097.0,175.5,ped
547,52,1097.0,175.0,ped
548,52,1097.0,174.0,ped
549,52,1097.0,174.0,ped
550,52,1096.5,174.0,ped
551,52,1096.5,174.0,ped
552,52,1096.0,174.0,ped
553,52,1095.5,173.5,ped
554,52,1095.5,173.5,ped
555,52,1095.5,173.5,ped
556,52,1095.5,173.5,ped
557,52,1095.5,174.0,ped
558,52,1095.5,174.0,ped
559,52,1095.0,174.0,ped
560,52,1095.0,174.0,ped
561,52,1095.0,174.0,ped
562,52,1095.0,174.0,ped
563,52,1095.0,173.5,ped
564,52,1095.0,173.0,ped
565,52,1095.0,173.5,ped
566,52,1095.0,173.5,ped
567,52,1095.0,173.5,ped
568,52,1095.0,173.5,ped
569,52,1095.0,173.5,ped
570,52,1094.5,173.0,ped
571,52,1094.0,172.5,ped
596,52,1095.0,173.5,ped
597,52,1095.0,173.5,ped
598,52,1095.0,174.0,ped
612,52,1097.5,172.0,ped
613,52,1097.5,172.0,ped
614,52,1098.0,172.0,ped
620,52,1099.0,172.0,ped
621,52,1099.0,172.5,ped
622,52,1098.0,172.5,ped
623,52,1098.0,172.5,ped
624,52,1097.0,172.0,ped
625,52,1097.0,171.5,ped
626,52,1097.0,172.0,ped
627,52,1097.0,172.0,ped
628,52,1096.5,172.0,ped
629,52,1096.5,172.0,ped
630,52,1097.0,172.5,ped
631,52,1097.0,173.0,ped
632,52,1097.5,172.0,ped
633,52,1097.5,171.5,ped
634,52,1098.5,171.5,ped
635,52,1098.5,171.5,ped
636,52,1098.5,171.5,ped
637,52,1098.5,171.5,ped
638,52,1098.5,171.5,ped
639,52,1098.5,171.5,ped
640,52,1097.5,172.0,ped
641,52,1097.5,172.0,ped
642,52,1098.0,171.5,ped
643,52,1098.0,171.5,ped
644,52,1098.0,171.5,ped
650,52,1092.5,170.0,ped
651,52,1092.5,170.0,ped
652,52,1092.5,170.5,ped
653,52,1092.5,170.5,ped
654,52,1092.0,170.5,ped
