lat,lon
-13.522770570043683,-71.96143620886495
-13.522770570043683,-71.96143620886495
-13.522770557598507,-71.96143601885603
-13.522770553193226,-71.96143595159761
-13.52277052758782,-71.96143601168043
-13.52277061165679,-71.96143563104718
-13.522770674378569,-71.96143534688892
-13.52277093050709,-71.96143477773244
-13.522771185090521,-71.96143423594975
-13.522771430532737,-71.96143355384953
-13.522771678574241,-71.96143290885004
-13.522772019006059,-71.96143201762435
-13.522772344963483,-71.96143120267178
-13.52277267279498,-71.96143038865979
-13.522772944469102,-71.96142971493704
-13.522773227375799,-71.9614291059247
-13.522773566580472,-71.96142835063509
-13.522773809416734,-71.96142779059828
-13.522774095040727,-71.96142715126766
-13.522774329817555,-71.96142662725524
-13.52277452203123,-71.96142619960312
-13.522774741450062,-71.96142567425944
-13.522774955045278,-71.96142518794882
-13.522775223810303,-71.96142456370332
-13.52277561545359,-71.96142366332207
-13.522775944218433,-71.96142290801549
-13.522776298953842,-71.96142218006186
-13.522776597484478,-71.96142156945916
-13.522776843539068,-71.96142099997887
-13.52277706181691,-71.96142047055841
-13.522777325793541,-71.96141983001799
-13.522777548214613,-71.96141928966578
-13.522777714121935,-71.96141877525658
-13.522777852154999,-71.96141834235551
-13.522778011724036,-71.96141778317111
-13.522778144845764,-71.96141730969366
-13.52277829302442,-71.96141681889107
-13.522778443260055,-71.96141636086647
-13.522778542789629,-71.96141601649312
-13.522778802201,-71.96141538215132
-13.522779024153143,-71.96141483980918
-13.522779260152106,-71.96141424455834
-13.522779487264561,-71.96141369465167
-13.522779687270061,-71.96141313044858
-13.522779857591091,-71.9614126480992
-13.522780151068241,-71.96141199711107
-13.522780403956693,-71.96141143798695
-13.522780543153877,-71.96141102957826
-13.522780787728227,-71.96141039553191
-13.522781022052204,-71.96140981144744
-13.522781305309024,-71.96140915100658
-13.522781549632207,-71.96140858243382
-13.522781702977538,-71.96140807717825
-13.522781832586649,-71.96140764514497
-13.522781964997344,-71.96140723977409
-13.52278207185463,-71.96140684919311
-13.522782160656677,-71.9614065179635
-13.52278243560107,-71.96140580987361
-13.522782682740928,-71.96140515614186
-13.522782789146111,-71.96140473558161
-13.522782877700946,-71.96140437753161
-13.522783084674662,-71.96140380872765
-13.522783235051474,-71.96140331044975
-13.522783362839256,-71.96140288322977
-13.522783498209206,-71.96140239687846
-13.522783621974886,-71.96140193947167
-13.522783808303359,-71.96140131467277
-13.522783968201283,-71.96140077513238
-13.522784104728927,-71.96140031109361
-13.522784251982928,-71.96139970994304
-13.522784377353515,-71.96139919123095
-13.522784568465127,-71.96139856060724
-13.52278473284168,-71.96139801594204
-13.52278496682089,-71.96139732480448
-13.522785169177135,-71.9613967268017
-13.52278543134643,-71.96139594749609
-13.522785658527594,-71.96139527184114
-13.522785893890909,-71.96139457665697
-13.522786097292723,-71.96139397565352
-13.522786302689562,-71.96139338592621
-13.522786473146159,-71.96139258984641
-13.522786627312014,-71.96139186179373
-13.522786606838292,-71.9613913434153
-13.522786596291814,-71.96139090343523
-13.52278674904329,-71.96139022147707
-13.522786879639922,-71.96138963237583
-13.522786999000164,-71.96138908830723
-13.522787277936965,-71.96138776552311
-13.522787519775386,-71.96138661197766
-13.522787870008116,-71.96138522548259
-13.522788174527108,-71.9613840177463
-13.5227885297309,-71.96138280646409
-13.522788838602684,-71.9613817540661
-13.52278907654932,-71.96138079329835
-13.522789281777658,-71.96137996192998
-13.522789407846298,-71.96137922719905
-13.52278951407716,-71.96137859544598
-13.522789598070942,-71.96137801568075
-13.522789766457308,-71.96137725809729
-13.522789918182502,-71.9613765717015
-13.522790226039746,-71.96137560387567
-13.52279051612573,-71.96137466504186
-13.52279093684275,-71.96137333325584
-13.522791303084716,-71.96137217701987
-13.522791748236477,-71.96137090014165
-13.522792135724622,-71.96136979326812
-13.5227924433797,-71.96136879018407
-13.522792709502502,-71.96136792428291
-13.522792938980857,-71.96136717935735
-13.522793214276904,-71.96136636249548
-13.522793451903722,-71.96136566084749
-13.522793577954696,-71.9613650659101
-13.52279370225334,-71.961364532763
-13.522793817243233,-71.9613639150868
-13.522793913120115,-71.96136338843154
-13.522794094305278,-71.96136271026313
-13.522794332125178,-71.96136192593148
-13.5227945370517,-71.96136125175963
-13.52279488038843,-71.96136037268927
-13.522795178551341,-71.96135961520748
-13.522795390395464,-71.96135894721598
-13.522795572198257,-71.96135837576522
-13.522795863784765,-71.96135755084804
-13.522796116075222,-71.96135684075027
-13.522796401731194,-71.96135603277943
-13.522796648689086,-71.96135533763055
-13.522796851410964,-71.96135467435022
-13.522797024994833,-71.96135410672274
-13.522797172851979,-71.96135362353915
-13.522797398503794,-71.96135303354437
-13.522797592649145,-71.96135253023384
-13.522797800066222,-71.96135202577334
-13.52279791522091,-71.96135132384816
-13.522798011319448,-71.96135072066218
-13.522797930742565,-71.96135032693694
-13.522797864367163,-71.96135000065884
-13.522797788551365,-71.96134972514189
-13.52279771075804,-71.9613494660091
-13.522797757601317,-71.96134819843957
-13.52279781154516,-71.96134707152642
-13.522797838726476,-71.96134605585398
-13.522798249491675,-71.9613443766469
-13.522798641745647,-71.96134281291538
-13.522798867773574,-71.96134149517927
-13.522799062718422,-71.96134035209784
-13.522799230348014,-71.9613393627252
-13.522799282337683,-71.96133849960002
-13.52279932360992,-71.96133775663967
-13.522799339920663,-71.9613370849913
-13.522799686669849,-71.9613353587511
-13.522799987689869,-71.96133386045602
-13.522800318378213,-71.96133245415777
-13.522800675206616,-71.96133107650097
-13.522800985229551,-71.9613298849521
-13.522801280600664,-71.9613287880648
-13.52280159105621,-71.96132744407643
-13.522801875327232,-71.96132626323514
-13.522802121466613,-71.96132519339855
-13.52280255924138,-71.96132365209844
-13.522802939408201,-71.96132231995865
-13.522803344263536,-71.96132097805513
-13.522803680641408,-71.9613198391034
-13.522803887950253,-71.96131889644845
-13.522804065320125,-71.96131808886688
-13.522804260303136,-71.96131729784511
-13.522804417248436,-71.96131661913299
-13.52280460835158,-71.96131587678698
-13.52280478149847,-71.96131524914702
-13.522804943422324,-71.96131465305075
-13.522805258083027,-71.96131387369766
-13.522805530902604,-71.96131320860052
-13.522805766806405,-71.96131264393418
-13.522805988147494,-71.96131203604536
-13.522806202097913,-71.96131150863617
-13.522806395060522,-71.96131102248906
-13.522806852647287,-71.96131017427587
-13.522807237490989,-71.96130946369237
-13.52280755329758,-71.96130884897467
-13.522807826862081,-71.9613083270043
-13.522808063110224,-71.96130788659416
-13.522808700160457,-71.96130700626108
-13.522809256233455,-71.96130625070886
-13.522809834055506,-71.96130549491481
-13.522810324508363,-71.9613048640465
-13.522810851878043,-71.96130422361162
-13.522811345882147,-71.96130365195928
-13.522811896515845,-71.96130305398167
-13.522812508612196,-71.96130241863543
-13.522813041577413,-71.96130187747269
-13.522813555082474,-71.96130135954495
-13.522814155449607,-71.9613008703731
-13.522814677881192,-71.9613004573469
-13.522815166611743,-71.96130012775471
-13.522815590523459,-71.9612998548679
-13.522815957100564,-71.96129963167508
-13.522816317994783,-71.96129941289574
