lat,lon
-13.527715483827047,-71.94310148421489
-13.527715483827047,-71.94310148421489
-13.52771426116515,-71.94310253447424
-13.527713832559828,-71.94310290264366
-13.52771276411651,-71.94310375588002
-13.527712063196699,-71.94310431572508
-13.527710820332336,-71.9431053598848
-13.52770983444537,-71.94310618819975
-13.527708522428163,-71.94310726626749
-13.527707428342651,-71.94310816513867
-13.527706212336264,-71.94310913548011
-13.52770520295829,-71.94310994016256
-13.527703926788492,-71.94311098575592
-13.527702879513264,-71.9431118439415
-13.527701600458672,-71.9431129105288
-13.527700558827782,-71.94311377969015
-13.527699222418816,-71.94311489687855
-13.527698135394406,-71.94311580604433
-13.527696791835945,-71.94311693074486
-13.527695697041795,-71.94311784756631
-13.52769451170561,-71.94311883139774
-13.527693543352639,-71.94311963521567
-13.527692183280767,-71.9431207249523
-13.527691064709252,-71.94312162051752
-13.527689646720647,-71.94312278241766
-13.52768847517881,-71.94312374228346
-13.527687217714547,-71.94312478603561
-13.527686175045314,-71.94312565168289
-13.527685114415517,-71.94312657207999
-13.527684232879478,-71.94312733815133
-13.52768308542971,-71.943128330885
-13.527682126790262,-71.94312916115824
-13.527681082008721,-71.94313006702811
-13.527680206917802,-71.94313082660575
-13.527679189964722,-71.94313170142384
-13.527678335633766,-71.94313243693901
-13.527677346730066,-71.94313328240816
-13.527676513858951,-71.94313399488655
-13.527675543674945,-71.94313487141069
-13.5276747250649,-71.94313561247749
-13.527673751981384,-71.9431364875387
-13.527672929116775,-71.94313722876693
-13.52767205026207,-71.94313803376876
-13.527671306889921,-71.9431387161922
-13.527670331643511,-71.94313958356616
-13.527669504002416,-71.94314032045972
-13.527668532251536,-71.94314121140378
-13.527667706794047,-71.94314196955008
-13.527666814304569,-71.94314280776997
-13.527666056289187,-71.94314352139546
-13.527665140471372,-71.94314436021327
-13.527664372342038,-71.94314508224517
-13.527663493486333,-71.94314589534707
-13.527662745717112,-71.94314658831586
-13.527661887100303,-71.9431474160731
-13.527661156441718,-71.94314812233328
-13.527660389368657,-71.94314890754823
-13.527659747782156,-71.94314958486031
-13.52765899469963,-71.94315038552983
-13.527658354577538,-71.94315106957045
-13.527657812096779,-71.94315165270461
-13.527657143187747,-71.94315235576526
-13.527656542911132,-71.94315297694847
-13.527655882654384,-71.94315365874199
-13.527655321437175,-71.9431542404908
-13.527654696477537,-71.94315492480972
-13.5276539575503,-71.94315573537556
-13.527653327839474,-71.94315642922803
-13.527652609665873,-71.94315725429023
-13.527651997865698,-71.9431579609084
-13.527651320674536,-71.94315876505506
-13.527650715798602,-71.94315947179554
-13.527650031451293,-71.94316025694384
-13.527649448361093,-71.94316092899862
-13.52764869730822,-71.94316172314436
-13.527648055991923,-71.94316240252874
-13.527647509538102,-71.94316298267059
-13.527646999920293,-71.94316365598219
-13.527646568241295,-71.94316423184844
-13.527646066686954,-71.94316493292236
-13.527645641722616,-71.9431655332378
-13.527645157772275,-71.94316622290108
-13.527644772497613,-71.94316679854786
-13.527644334139925,-71.94316746856902
-13.52764396346163,-71.94316804236757
-13.52764345206195,-71.94316873693916
-13.52764301712891,-71.94316933176125
-13.527642571534185,-71.94316996999092
-13.527642178314862,-71.943170535526
-13.527641710437223,-71.94317122189022
-13.527641312883341,-71.94317180998344
-13.52764088955312,-71.94317248512182
-13.527640508398123,-71.94317307628167
-13.527640087236033,-71.94317376794612
-13.527639729954933,-71.9431743610222
-13.527639310618394,-71.94317506151661
-13.52763895465624,-71.94317566228534
-13.527638559231331,-71.94317632442856
-13.527638223739327,-71.94317689188077
-13.527637892032487,-71.94317755485925
-13.527637612064053,-71.94317812352855
-13.5276372073938,-71.94317882014266
-13.527636796252617,-71.94317957213167
-13.527636439569378,-71.94318021217525
-13.527635960502707,-71.94318094928127
-13.5276355513658,-71.94318158112313
-13.527635202772931,-71.94318212176073
-13.527634841586034,-71.94318277289514
-13.527634534857787,-71.94318333078265
-13.527634198723888,-71.94318398200762
-13.527633913685637,-71.94318454018256
-13.527633670910745,-71.94318515302432
-13.527633467344655,-71.94318567841104
-13.527633226665769,-71.94318631747672
-13.527633006914682,-71.94318687394959
-13.527632822838203,-71.9431873502407
-13.527632531867729,-71.94318790697112
-13.527632274028209,-71.94318839592498
-13.527631980597087,-71.9431889645473
-13.52763161286712,-71.94318962754603
-13.527631288368745,-71.94319020811648
-13.527630913272027,-71.94319086876487
-13.52763058256687,-71.9431914467277
-13.527630239407964,-71.94319210805467
-13.527629946715512,-71.94319267500653
-13.527629686049046,-71.94319330330705
-13.527629465318434,-71.94319384212488
-13.527629182380569,-71.9431944481379
-13.527628941833255,-71.94319496732564
-13.527628760651552,-71.943195556281
-13.527628609133965,-71.9431960614282
-13.527628428564492,-71.94319664404965
-13.527628277233266,-71.94319714370373
-13.52762816246156,-71.94319770149221
-13.527628068642642,-71.94319818000565
-13.527627898931021,-71.94319876706565
-13.527627756451812,-71.9431992707698
-13.527627586094798,-71.94319984187801
-13.5276274427464,-71.94320033165806
-13.527627376223926,-71.9432008915791
-13.527627301369122,-71.94320138592275
-13.527627250034111,-71.94320180042865
-13.527627108592153,-71.94320229041946
-13.527626975886312,-71.94320271386842
