lat,lon
-13.521727992039228,-71.96480445425125
-13.521727992039228,-71.96480445425125
-13.521727992039228,-71.96480445425125
-13.521727987012948,-71.9648045932388
-13.521728012769048,-71.96480467595138
-13.521728005009306,-71.96480472401457
-13.521728018928675,-71.96480485554642
-13.521727904479537,-71.96480535797008
-13.521727830206329,-71.96480578407898
-13.521727721074207,-71.96480621641463
-13.52172766813433,-71.96480667798885
-13.521727599678055,-71.96480714426816
-13.521727545469412,-71.964807452136
-13.521727476751888,-71.96480778028533
-13.521727441073454,-71.96480805485098
-13.521727522366652,-71.96480814659358
-13.521727593223835,-71.96480821421318
-13.521727674836855,-71.9648082681501
-13.521727767594193,-71.96480823504814
-13.52172784691597,-71.9648081997365
-13.521727892653507,-71.96480823198402
-13.521727931559937,-71.96480825408025
-13.521727943415707,-71.96480833418862
-13.521727932484062,-71.96480846322541
-13.521727961344244,-71.96480851069937
-13.521727985944041,-71.96480854737767
-13.521728041775196,-71.9648085848019
-13.521728089709072,-71.96480861342819
-13.521728128425819,-71.96480869969096
-13.521728161588566,-71.96480877110972
-13.521728204137421,-71.96480889782197
-13.521728221981164,-71.96480906284621
-13.521728304104018,-71.96480915952122
-13.521728375300995,-71.9648092406285
-13.521728455190425,-71.9648092520025
-13.52172852453465,-71.96480925875194
-13.521728584650198,-71.96480926158229
-13.521728636680203,-71.96480926109844
-13.52172871246373,-71.96480926641809
-13.52172877833517,-71.964809268363
-13.521728853048158,-71.96480921339341
-13.521728918028906,-71.96480916233966
-13.521729004627298,-71.964809123288
-13.521729080126725,-71.96480908653872
-13.521729145798174,-71.96480905193015
-13.521729202765176,-71.96480901931545
-13.521729252022288,-71.96480898856106
-13.521729294451044,-71.96480895954514
-13.521729328481957,-71.96480898882352
-13.52172934030159,-71.96480906560203
-13.521729317754025,-71.96480918026452
-13.521729296546122,-71.96480928039429
-13.521729291243458,-71.96480937168495
-13.521729285463467,-71.96480945102468
-13.521729325422736,-71.9648094761694
-13.521729359955524,-71.96480949673501
-13.521729387338198,-71.96480956888924
-13.521729410681834,-71.96480963132323
-13.521729461825442,-71.964809637754
-13.521729537718722,-71.96480959440399
-13.521729616419744,-71.96480961356215
-13.521729685405589,-71.96480962903858
-13.521729760184723,-71.96480964531216
-13.521729825607032,-71.96480965829788
-13.521729880255101,-71.9648097236136
-13.521729927671585,-71.9648097803279
-13.521729951774965,-71.96480988045279
-13.52172997197175,-71.96480996810895
-13.521729986292112,-71.96481009960166
-13.521729997820785,-71.96481021506236
-13.52173000447468,-71.96481037102346
-13.52173000923863,-71.96481050808865
-13.521730057920923,-71.9648105855481
-13.521730117003875,-71.9648106018947
-13.521730103732578,-71.96481076248637
-13.521730141182344,-71.9648107517086
-13.521730156673893,-71.96481079070085
-13.521730169396957,-71.9648108235024
-13.521730225200638,-71.96481080823303
-13.521730273907464,-71.96481079274352
-13.521730333098382,-71.9648107265327
-13.521730384800138,-71.96481066578332
-13.521730412932488,-71.96481066069575
-13.52173043688076,-71.96481065471765
-13.521730457108722,-71.96481064800449
-13.521730474034154,-71.96481064069371
-13.521730502396222,-71.9648106369097
-13.521730526609375,-71.96481063232102
-13.521730561493873,-71.96481063106717
-13.52173059153812,-71.96481062883066
-13.521730617266293,-71.96481062576075
-13.521730639151231,-71.96481062199003
-13.521730671982473,-71.96481062163932
-13.521730700220248,-71.96481062037458
-13.521730741284468,-71.96481056767165
-13.521730776878567,-71.96481051979532
-13.521730836326272,-71.96481048432892
-13.521730888294767,-71.9648104520021
-13.521730916592748,-71.96481047326179
-13.521730957698326,-71.96481044091931
-13.521731027250627,-71.96481030999323
-13.521731102604365,-71.96481019666898
-13.521731168697176,-71.96481009522034
-13.521731226476218,-71.96481000451905
-13.52173127680081,-71.96480992353699
-13.521731334858522,-71.96480985535439
-13.521731399799727,-71.96480979868588
-13.52173145644181,-71.96480974834638
-13.521731476814477,-71.96480969567348
-13.521731493662879,-71.96480964901004
-13.521731507392616,-71.96480960775705
-13.521731518368895,-71.964809571371
-13.52173152692021,-71.964809539359
-13.521731513471588,-71.9648096174462
-13.521731529161594,-71.96480969552282
-13.52173149606964,-71.9648098084018
-13.52173146551264,-71.96480990919407
-13.521731454396132,-71.96480994817124
-13.521731443556162,-71.96480998290302
-13.521731433009636,-71.96481001380752
-13.521731437169402,-71.96481004527755
-13.521731408586225,-71.96481012006282
-13.521731365272665,-71.96481023736051
-13.521731343049927,-71.96481029080772
-13.521731322614642,-71.96481033807069
-13.521731303820294,-71.96481037977675
-13.52173128653266,-71.9648104164933
-13.521731285005831,-71.9648104527405
-13.521731283184458,-71.9648104845383
-13.521731266745272,-71.96481050834211
