lat,lon
-13.521788705397405,-71.9648778990458
-13.521788705397405,-71.9648778990458
-13.521788542848265,-71.96487811524634
-13.521788485365377,-71.96487819170218
-13.521788342187365,-71.964878345652
-13.521788267138508,-71.9648784531252
-13.521788192541,-71.96487852864848
-13.521788132676177,-71.96487858920928
-13.521787845609381,-71.96487895527625
-13.52178760135727,-71.96487926692603
-13.52178739384326,-71.96487953188327
-13.521787219227246,-71.9648797550063
-13.521787124687496,-71.96487990083297
-13.521787049023585,-71.9648800191011
-13.52178698940926,-71.96488011369024
-13.521786943189323,-71.96488018831255
-13.521786923529655,-71.96488019922481
-13.521786910456498,-71.9648802036472
-13.5217869025269,-71.9648802032113
-13.521786898578384,-71.96488019919298
-13.521786897686802,-71.96488019257654
-13.521786899124312,-71.96488018411368
-13.521786946160617,-71.96488013995318
-13.521786988212051,-71.964880099889
-13.521787011409812,-71.96488005956301
-13.521787032683047,-71.96488002315468
-13.521787120681278,-71.96487992160155
-13.521787197798846,-71.96487983247273
-13.521787185761468,-71.96487986018413
-13.521787176014936,-71.96487988329388
-13.52178716821573,-71.96487990246597
-13.521787162073066,-71.96487991826507
-13.521787118993062,-71.96487996128836
-13.521787081989327,-71.96487999799812
-13.52178706302848,-71.96488003275796
-13.521787047075826,-71.96488006232289
-13.521787045624073,-71.96488005137357
-13.521787044989342,-71.96488004087486
-13.521787008543734,-71.96488005947697
-13.521786977059325,-71.96488007506407
-13.52178694993349,-71.9648800880201
-13.521786890776909,-71.96488012684686
-13.521786839210074,-71.96488016035799
-13.521786829183297,-71.96488012338735
-13.521786821036809,-71.9648800899016
-13.521786931699719,-71.96487994199163
-13.52178701857137,-71.96487980687854
-13.521787119408803,-71.96487965560758
-13.52178720934595,-71.96487952103965
-13.521787452447304,-71.96487922255692
-13.521787633858967,-71.9648789846562
-13.5217878534966,-71.96487871476221
-13.521788036867944,-71.96487847185296
-13.521788094682396,-71.96487837721075
-13.521788122104272,-71.96487832521343
-13.521788133850647,-71.96487827700862
-13.52178814347711,-71.96487823545039
-13.521788360274705,-71.96487795916343
-13.521788529616273,-71.96487774503632
-13.521788679582057,-71.96487755573365
-13.52178874191983,-71.96487744428539
-13.521788796144705,-71.96487734695522
-13.521788843115974,-71.96487726226277
-13.521788837078578,-71.96487725091164
-13.521788830341482,-71.96487724289315
-13.521788869516937,-71.96487717579636
-13.521788903176015,-71.96487711796958
-13.521788896888793,-71.96487709615681
-13.521788843592102,-71.96487714065897
-13.521788771755219,-71.96487721314526
-13.521788729539479,-71.96487721112304
-13.521788690971334,-71.96487721096923
-13.521788678889184,-71.96487718150553
-13.521788644171759,-71.96487718769832
-13.521788612485024,-71.96487719472593
-13.521788583565423,-71.96487720243498
-13.521788557172385,-71.96487721069023
-13.521788521340815,-71.96487721612492
-13.521788488895915,-71.96487722223611
-13.521788528823807,-71.96487713625224
-13.52178856403006,-71.9648770607321
-13.521788594990957,-71.96487699460732
-13.52178862213875,-71.96487693690892
-13.52178863410804,-71.96487688350766
-13.521788644285719,-71.96487683721172
-13.521788664267099,-71.96487676302284
-13.521788704776524,-71.96487666717773
-13.521788775390606,-71.96487655525907
-13.521788826093672,-71.96487645358651
-13.521788893982231,-71.96487633328047
-13.521788953935108,-71.96487622751674
-13.521789006743447,-71.96487613482427
-13.521789017724592,-71.96487604407541
-13.521789026759805,-71.96487596490498
-13.521788987466072,-71.96487595860371
-13.521788951717788,-71.96487595482787
-13.52178896609948,-71.96487592853235
-13.52178900163385,-71.96487587555383
-13.521789044547328,-71.96487583326466
-13.521789082207649,-71.96487579724409
-13.521789115153783,-71.96487576680275
-13.521789143874201,-71.96487574131822
-13.521789168811292,-71.96487572022913
-13.521789190365393,-71.96487570302952
-13.521789232264505,-71.96487565793802
-13.52178926894437,-71.96487561925983
-13.521789347992865,-71.96487556148271
-13.521789417771068,-71.96487551146956
-13.521789479210252,-71.96487546839674
-13.521789533155962,-71.9648754315187
-13.521789627520628,-71.96487537528755
-13.521789710770246,-71.96487532664887
-13.52178978402317,-71.96487528479607
-13.521789848294786,-71.96487524899906
-13.521789904506276,-71.96487521859763
-13.521789953492702,-71.96487519299532
-13.521789972453124,-71.96487520314957
-13.52179000003293,-71.96487521693872
-13.521789988054875,-71.96487525882445
-13.521789976241614,-71.96487529747112
-13.521789929250799,-71.96487536130547
-13.521789886362209,-71.96487541930534
-13.521789870725053,-71.96487544058292
