lat,lon
-13.521693946453027,-71.96464444659789
-13.5216937872062,-71.9646444011293
-13.521693653690194,-71.9646448328992
-13.52169355825378,-71.96464497183425
-13.521693375841918,-71.96464475130766
-13.521693075410575,-71.96464500500659
-13.521692810988155,-71.96464518306264
-13.521692545288946,-71.96464551080024
-13.521692297719314,-71.96464577708457
-13.521692075938304,-71.96464619387599
-13.521691865102214,-71.96464654164939
-13.521691642623601,-71.96464701634018
-13.521691431721033,-71.96464740871097
-13.521691242651686,-71.96464792312239
-13.521691019548351,-71.96464871232925
-13.521690800229063,-71.9646497353449
-13.521690624308533,-71.96465058999912
-13.521690484480779,-71.96465129993311
-13.521690374409204,-71.96465188683685
-13.521690199712248,-71.96465234458375
-13.521690040122879,-71.9646528838618
-13.521689893211624,-71.96465349018733
-13.521689746278723,-71.96465398513783
-13.521689626762361,-71.96465439434753
-13.521689530147547,-71.96465473148183
-13.521689419812995,-71.9646553079218
-13.521689346336798,-71.96465564342833
-13.521689262156235,-71.96465591278188
-13.52168917858597,-71.96465627636908
-13.521689060580902,-71.96465656486485
-13.521688947552212,-71.96465694256236
-13.521688853764408,-71.96465725920781
-13.52168873744733,-71.96465765227033
-13.521688625764101,-71.96465811775343
-13.521688532486367,-71.96465851276649
-13.521688455078944,-71.96465884680792
-13.52168836801557,-71.96465912136844
-13.521688267819584,-71.96465960889057
-13.521688183858556,-71.96466002548746
-13.521688091168382,-71.96466037374354
-13.521688013474115,-71.96466066880426
-13.52168792629682,-71.96466091098097
-13.521687839836602,-71.96466123768329
-13.521687744959564,-71.96466150847884
-13.52168765169579,-71.9646618595355
-13.52168752873028,-71.96466214613277
-13.521687410654383,-71.96466251030913
-13.52168726598254,-71.96466280904501
-13.521687072288286,-71.96466329126706
-13.521686904565318,-71.96466370712626
-13.521686716393184,-71.96466405204974
-13.521686528480052,-71.96466458455642
-13.521686344354304,-71.96466503905964
-13.521686172797564,-71.9646655485995
-13.521686024731709,-71.96466598895206
-13.52168587606882,-71.9646663619752
-13.521685748205044,-71.96466668147004
-13.521685596162236,-71.96466694148558
-13.521685465182326,-71.9646671609693
-13.521685322324098,-71.9646672165997
-13.521685199359467,-71.96466725486334
-13.521685049262112,-71.96466750340835
-13.521684896452998,-71.96466794458313
-13.521684722599712,-71.96466831409617
-13.521684539555542,-71.96466874070563
-13.521684358045324,-71.96466933794069
-13.521684138106933,-71.96466983974743
-13.521683946994344,-71.96467027466088
-13.521683792810018,-71.96467053675129
-13.521683660074991,-71.96467075876456
-13.521683523980556,-71.96467117139429
-13.521683386528005,-71.96467152147417
-13.521683257582433,-71.96467193443286
-13.521683147321706,-71.96467229072897
-13.521683053625049,-71.96467259668495
-13.52168293303998,-71.96467284613988
-13.521682809242833,-71.96467305135172
-13.521682682552052,-71.96467321735612
-13.521682552301668,-71.96467357750302
-13.521682399241254,-71.9646738757191
-13.52168225652167,-71.96467424169799
-13.52168209245639,-71.96467454516204
-13.521681929449164,-71.96467502598277
-13.521681788776887,-71.9646754431492
-13.521681657423441,-71.96467591372526
-13.521681524336035,-71.96467631576131
-13.521681410221467,-71.96467666267499
-13.521681312944002,-71.96467696059432
-13.521681220236884,-71.96467732420646
-13.521681121439423,-71.9646776312316
-13.521681027354303,-71.96467800260287
-13.521680927276075,-71.96467831657831
-13.521680842247893,-71.96467858534808
-13.521680750133973,-71.96467880818957
-13.521680661914429,-71.96467910425487
-13.521680566903601,-71.96467935160283
-13.521680486177168,-71.96467956148079
-13.521680418116905,-71.96467973814308
-13.521680341195813,-71.96468010066542
-13.521680276455992,-71.96468041333432
-13.521680151562848,-71.96468077159983
-13.521680034106014,-71.96468118743738
-13.521679933220222,-71.9646815473836
-13.521679806536461,-71.96468184611658
-13.521679687560868,-71.96468220832287
-13.521679565065988,-71.96468251482464
-13.521679440203462,-71.9646829895267
-13.521679312581524,-71.96468339590585
-13.521679202645304,-71.96468374720864
-13.521679088288913,-71.9646840438221
-13.521678980549401,-71.96468440270817
-13.521678888268028,-71.9646847118072
-13.521678790749958,-71.96468518618101
-13.52167870756536,-71.96468559782363
-13.521678637080361,-71.96468595364713
-13.521678577836516,-71.96468625983083
-13.52167852853128,-71.9646865219025
-13.52167843868558,-71.96468683729977
