lat,lon
-13.527721765524701,-71.94310432811011
-13.527721195119279,-71.94310472257474
-13.527720969090558,-71.9431049551378
-13.527720717610102,-71.94310515590148
-13.527719863254063,-71.94310576078746
-13.527718486729901,-71.94310675753255
-13.527717453775157,-71.94310750495441
-13.527716462588689,-71.9431082799494
-13.52771566839359,-71.94310890338461
-13.527714753734884,-71.94310965925058
-13.527714017565433,-71.94311027272788
-13.527713218485344,-71.94311091216225
-13.527712581734725,-71.94311142446469
-13.527712082335581,-71.94311182878305
-13.527711489286116,-71.94311228564122
-13.527711022213296,-71.94311264599378
-13.527710358690072,-71.94311313276683
-13.527709827440056,-71.94311352183173
-13.527709214097488,-71.94311396152429
-13.527708720455498,-71.94311431450495
-13.527708093722959,-71.94311480805986
-13.52770758453446,-71.9431152098613
-13.527707038740365,-71.94311567821705
-13.527706378936456,-71.94311625875494
-13.527705671070668,-71.94311685132752
-13.527705085823548,-71.94311734251909
-13.527704445378376,-71.94311785645095
-13.527703914034065,-71.94311828330981
-13.52770296407511,-71.94311900718158
-13.527702093031648,-71.9431196646844
-13.527701234457252,-71.9431203247339
-13.52770044181778,-71.94312092773448
-13.52769958444616,-71.94312158534676
-13.527698793421143,-71.94312218601283
-13.527697993364553,-71.94312278260473
-13.527697332518427,-71.94312329614917
-13.52769658346738,-71.94312385929916
-13.527695949246864,-71.94312433576972
-13.527695134105684,-71.94312496604181
-13.527694380633013,-71.94312554281463
-13.527693561068315,-71.94312615406687
-13.527692774451294,-71.94312677171115
-13.527692104868827,-71.94312729775775
-13.527691536314586,-71.9431277447256
-13.52769089927767,-71.94312824668509
-13.527690358071533,-71.94312867344397
-13.527689761514447,-71.94312916424077
-13.527689254823738,-71.94312958200172
-13.527688568978164,-71.94313012693418
-13.527687983612676,-71.94313059236781
-13.527687406467605,-71.94313107676899
-13.527686915501421,-71.9431314899246
-13.52768637011725,-71.94313196225912
-13.527685906376785,-71.94313236534077
-13.527685335781372,-71.94313286111438
-13.527684849424164,-71.943133285083
-13.527684436647977,-71.9431336462898
-13.527683852205156,-71.94313412662316
-13.527683217916218,-71.9431346439862
-13.527682674819605,-71.94313508730764
-13.527681982651732,-71.94313563439836
-13.527681388682288,-71.94313610377905
-13.527680574697335,-71.94313674066021
-13.527679874441823,-71.94313728834254
-13.527679171610124,-71.94313787376333
-13.527678568492803,-71.94313837675314
-13.527677781587991,-71.94313898656748
-13.527677104923361,-71.94313951058258
-13.52767644805337,-71.94314002575425
-13.527675884928966,-71.94314046721756
-13.527675198979548,-71.9431409944823
-13.527674610283361,-71.9431414465676
-13.527673990851252,-71.94314192431015
-13.527673418202792,-71.94314236079751
-13.527672928477697,-71.94314273359844
-13.527672327414026,-71.94314320143991
-13.527671671636822,-71.94314372428667
-13.527671109031436,-71.94314417297352
-13.527670409747069,-71.94314472903592
-13.527669809118867,-71.94314520672982
-13.527669003217541,-71.94314583528656
-13.527668271130423,-71.94314640113338
-13.527667642035977,-71.94314688710439
-13.527666983820847,-71.94314742379703
-13.527666195141215,-71.94314802998714
-13.527665443200489,-71.94314859873839
-13.527664599791011,-71.94314924281657
-13.527663874297629,-71.94314979647115
-13.527663251460192,-71.9431502714162
-13.527662507605298,-71.94315081367786
-13.527661903355089,-71.94315125617959
-13.527661234963974,-71.9431517588366
-13.527660661921837,-71.94315218934071
-13.52765994710166,-71.94315271515552
-13.52765906555679,-71.94315337814687
-13.527658307422199,-71.9431539479459
-13.527657656513515,-71.94315443678589
-13.527657022891727,-71.943154930018
-13.527656480553052,-71.94315535229
-13.527655799699135,-71.94315585215259
-13.527655215913574,-71.94315628012886
-13.527654510983306,-71.9431568277891
-13.527653906406671,-71.94315729759708
-13.527653261095804,-71.9431577686129
-13.52765270824173,-71.94315817149987
-13.527652002041814,-71.94315870102896
-13.527651367549671,-71.94315917322355
-13.527650541334877,-71.94315975671603
-13.527649831275683,-71.94316025724447
-13.527649037917591,-71.94316085060525
-13.527648356829006,-71.94316135980598
-13.527647648442612,-71.94316188662891
-13.527646882893011,-71.94316247317118
-13.527646226253797,-71.94316297639396
-13.52764546798776,-71.94316354226635
-13.527644817684102,-71.94316402736744
-13.527644261149549,-71.94316444232201
-13.527643548623708,-71.94316499053488
-13.527642938103794,-71.94316546045238
-13.52764229695302,-71.94316597035765
-13.527641748500423,-71.9431664071177
-13.527641063115635,-71.9431669377448
-13.527640476108118,-71.94316739240924
-13.527639717799012,-71.94316796215873
-13.527639045242918,-71.94316846437471
-13.527638330719112,-71.9431690012921
-13.52763771853907,-71.94316946115673
-13.527637089531115,-71.94316995081667
-13.52763653049642,-71.94317038285043
-13.527635859741775,-71.94317089153282
-13.527635074783618,-71.9431714768259
-13.527634401857027,-71.94317197834805
-13.527633825857968,-71.94317240740027
-13.527633068821276,-71.94317297554117
-13.527632420199797,-71.94317346218591
-13.527631670922544,-71.94317401633556
-13.527631029101874,-71.94317449072778
-13.527630496726573,-71.94317493426819
-13.527630043192385,-71.94317531327292
-13.527629377489301,-71.94317581526796
-13.527628807827439,-71.94317624472755
-13.527628108444997,-71.94317675824932
-13.527627502936085,-71.94317719232507
-13.527626840016492,-71.94317765920988
-13.527626272617104,-71.94317805803837
-13.52762567304231,-71.94317851187807
-13.527625160710455,-71.9431788997251
-13.527624567870358,-71.94317935017105
-13.527624061293746,-71.9431797351548
-13.527623462421655,-71.94318018892788
-13.527622935272168,-71.94318058589283
-13.527622329712232,-71.94318105118622
-13.527621812050105,-71.94318144913295
-13.527621240221071,-71.9431819077834
-13.527620751834972,-71.94318230014309
-13.527620132595501,-71.94318278741626
-13.527619589173558,-71.94318321258997
-13.52761890946223,-71.94318372623651
-13.527618327805538,-71.943184165712
-13.527617675675355,-71.94318465520962
-13.52761711786895,-71.94318507377257
-13.52761645900721,-71.9431855679019
-13.527615895517801,-71.94318599037406
-13.527615414310109,-71.94318635102827
-13.5276148807041,-71.94318674442306
-13.527614241384526,-71.94318723051965
-13.52761369482698,-71.94318764611901
-13.527613070130336,-71.9431881131933
-13.527612524783558,-71.94318851876234
-13.527611872478582,-71.94318900685704
-13.527611303947051,-71.94318943014545
-13.527610682709277,-71.94318988921691
-13.527610151916667,-71.9431902812336
-13.52760956813334,-71.94319070973157
-13.5276090491132,-71.9431910868576
-13.527608424728172,-71.94319153679731
-13.527607891271241,-71.94319192080954
-13.527607436100908,-71.94319224807145
-13.52760693817381,-71.94319263375954
-13.527606513801489,-71.94319296279025
-13.527605953498707,-71.94319337221215
-13.52760547508587,-71.94319372155303
-13.527604946537805,-71.94319410434608
-13.527604320507047,-71.94319456402303
-13.527603785839142,-71.94319495644991
-13.527603174453839,-71.94319540603928
-13.527602652498878,-71.9431957897282
-13.527602058513668,-71.94319622705308
-13.527601551598003,-71.94319660015887
-13.52760096888265,-71.94319702804772
-13.527600464075714,-71.94319739706816
-13.527600033782416,-71.94319771145939
-13.527599540941639,-71.94319808576998
-13.527598919955532,-71.94319853350866
-13.52759839017165,-71.94319891522603
-13.527597938447261,-71.94319924044322
-13.52759741337518,-71.94319962304048
-13.52759696574777,-71.94319994906498
-13.527596412116413,-71.94320033198181
-13.527595939878603,-71.94320065806473
-13.527595406987267,-71.94320104926922
-13.527594819635818,-71.94320147143368
-13.52759431299711,-71.94320183414634
-13.527593749544886,-71.94320223988464
-13.527593269476016,-71.94320258542305
-13.527592732666628,-71.94320297802624
-13.527592275504427,-71.9432033123577
-13.527591886492482,-71.94320359682945
-13.52759143896188,-71.9432039342775
-13.527591058228156,-71.94320422157897
-13.527590636323719,-71.94320454196249
-13.527590275740227,-71.94320482008277
-13.527589851686198,-71.94320513669926
-13.527589490875881,-71.94320540619577
-13.527589147487825,-71.94320568815971
-13.527588851475896,-71.94320593044702
-13.527588574810379,-71.94320619607393
-13.527588339774791,-71.94320642734763
-13.527588087680224,-71.94320666254012
-13.527587842536677,-71.94320690720673
-13.527587631479008,-71.94320711767223
-13.527587427093234,-71.9432073379293
-13.527587255696142,-71.94320752531502
-13.52758711725079,-71.94320768210456
-13.527586936492693,-71.94320786513431
-13.527586785086408,-71.94320802026598
-13.527586609870477,-71.94320816965202
-13.527586462847566,-71.94320829543474
-13.527586282758802,-71.94320843866429
-13.527586131112598,-71.9432085592458
-13.527585942568209,-71.94320867628822
-13.527585783094855,-71.9432087740142
-13.527585623720007,-71.94320892424636
-13.527585486953956,-71.94320904897168
-13.527585297103526,-71.94320917633505
-13.527585136037601,-71.94320928356125
-13.527584944745389,-71.94320940170485
-13.527584779390816,-71.94320949848971
-13.527584585092361,-71.94320960707195
-13.527584419676996,-71.94320969814088
-13.527584189543495,-71.94320982870953
-13.52758399268566,-71.94320993919256
-13.527583789202996,-71.94321004432204
-13.52758361548982,-71.9432101326608
-13.527583400389839,-71.94321026153821
-13.527583216519652,-71.94321037089283
-13.527583007353726,-71.94321052929506
-13.527582828775017,-71.94321066469757
-13.527582648622868,-71.9432108100235
-13.527582495318502,-71.94321093412083
-13.52758236544505,-71.94321103967853
-13.527582187521382,-71.94321117948594
-13.527582035932806,-71.94321129886383
-13.527581886049642,-71.94321141640079
