lat,lon
-13.527246327719697,-71.94578375705399
-13.527246291851514,-71.94578345491938
-13.527245588468015,-71.94578106828021
-13.527245385212975,-71.94578016603425
-13.527245267104542,-71.94577961572911
-13.52724516694992,-71.94577917989204
-13.527245090234171,-71.94577884167145
-13.5272450291764,-71.9457785746641
-13.527244965332265,-71.94577833526911
-13.52724508378135,-71.94577817156483
-13.527245249560032,-71.94577808283675
-13.527245622795892,-71.94577777859858
-13.527246337552112,-71.94577783631759
-13.527247415228095,-71.94577822770187
-13.527248506892974,-71.94577852928325
-13.527249445243985,-71.9457787949126
-13.527250307377315,-71.94577877081177
-13.527251052655197,-71.94577872333667
-13.527251774280082,-71.94577849744604
-13.527252392616003,-71.94577830858255
-13.527253066914648,-71.94577810969368
-13.527253645935245,-71.94577794332452
-13.527254422028257,-71.94577795164237
-13.527255088838729,-71.94577796178078
-13.527255924605084,-71.94577827953016
-13.52725665390739,-71.94577857966634
-13.527257392808027,-71.94577867124671
-13.527258031163123,-71.94577875089232
-13.52725856690664,-71.94577882158654
-13.527259125356965,-71.94577877420211
-13.527259621005314,-71.94577875728025
-13.527260225596228,-71.94577875270281
-13.527260882448502,-71.9457786159807
-13.52726145635721,-71.94577849668188
-13.52726198874201,-71.94577850956874
-13.52726256547715,-71.94577839323837
-13.52726307106719,-71.9457782914391
-13.527263728048226,-71.94577830106286
-13.527264524286892,-71.94577843009694
-13.527265231153647,-71.94577856584051
-13.527265836330093,-71.9457786864697
-13.527266554519038,-71.94577879914786
-13.52726718538272,-71.94577889803588
-13.527267927090497,-71.94577908022464
-13.527268817618777,-71.94577939677974
-13.527269585215373,-71.94577967601245
-13.527270244954591,-71.94577992228474
-13.527270809970291,-71.94578013940226
-13.527271462862354,-71.94578031577839
-13.527272036834384,-71.94578046968353
-13.527272710897137,-71.94578058880583
-13.527273564236134,-71.94578064777191
-13.527274330310657,-71.94578069630315
-13.52727524920313,-71.94578065186253
-13.527276066647861,-71.94578058823029
-13.527277016174901,-71.94578053032497
-13.527277839823828,-71.94578047788761
-13.527278696731962,-71.94578039665772
-13.527279465754676,-71.94578032124116
-13.527280129227682,-71.94578025350307
-13.52728073290002,-71.94578021057556
-13.527281263249504,-71.94578017069311
-13.527282063159532,-71.94578008334258
-13.527283273495986,-71.94577987652693
-13.527284370194922,-71.94577968882908
-13.527285607459074,-71.94577953863063
-13.527286699483602,-71.9457794041456
-13.527287648669919,-71.94577928492784
-13.52728891772924,-71.94577905756158
-13.527290050825268,-71.94577885361184
-13.527291460978443,-71.94577867721088
-13.52729271759853,-71.94577851913583
-13.527293824051617,-71.94577837862923
-13.527295114773919,-71.9457782261259
-13.527296250584978,-71.94577809082865
-13.527297528596222,-71.94577790547706
-13.527299007500133,-71.94577771027694
-13.52730060492909,-71.94577742978744
-13.527302024709558,-71.94577718003839
-13.527303259921279,-71.94577696007522
-13.527304625575443,-71.94577672081334
-13.527305837819856,-71.94577650827488
-13.527307172981851,-71.94577623598022
-13.527308620999277,-71.94577593080382
-13.527309905582282,-71.94577566008391
-13.52731134182932,-71.9457753334867
-13.527312912363437,-71.94577495743954
-13.527314292002531,-71.94577462534858
-13.52731549187362,-71.94577435385565
-13.527316843331723,-71.94577398748132
-13.527318036996293,-71.94577364323646
