lat,lon
-13.520580465369221,-71.96839950394032
-13.520580366575418,-71.9683995133009
-13.52058031671422,-71.96839951802517
-13.52058031213829,-71.96839967544079
-13.520580291122807,-71.96839976186811
-13.520580248335634,-71.96839949559896
-13.520580213263102,-71.96839929665295
-13.520580186552703,-71.96839913617413
-13.52058016836049,-71.96839900183876
-13.52058015818347,-71.96839888815049
-13.520580154970139,-71.96839879233298
-13.520580157359976,-71.96839871250637
-13.520580169562905,-71.96839874216008
-13.520580183837486,-71.96839877089036
-13.520580204700643,-71.96839889181005
-13.520580225014578,-71.96839899683934
-13.520580238950018,-71.9683989960155
-13.520580252459135,-71.96839899594582
-13.520580289657318,-71.96839908306445
-13.52058030362535,-71.9683991593629
-13.520580321438079,-71.96839930979431
-13.520580337384478,-71.96839943788913
-13.520580351646615,-71.96839954684093
-13.520580359653373,-71.96839955851776
-13.52058034974642,-71.96839956940558
-13.52058034165703,-71.96839957804447
-13.520580330558639,-71.96839950753818
-13.520580321368541,-71.96839944599087
-13.520580313802386,-71.96839939222691
-13.520580307619333,-71.96839934523136
-13.520580286707236,-71.96839930564244
-13.520580268862188,-71.96839927099658
-13.520580301753657,-71.96839952532245
-13.52058032662612,-71.96839967593624
-13.520580352808809,-71.96839987750516
-13.520580375980176,-71.9684000532562
-13.520580396502908,-71.96840020642271
-13.520580414691796,-71.96840033980357
-13.520580430820727,-71.96840045582755
-13.520580445128548,-71.96840055660734
-13.520580457824046,-71.96840064398492
-13.520580469090136,-71.96840071956984
-13.520580482974037,-71.96840085118951
-13.52058049527139,-71.96840096585946
-13.52058050615935,-71.96840106555254
-13.520580515794126,-71.96840115200547
-13.520580488233131,-71.96840109882974
-13.52058046378879,-71.96840104989725
-13.520580474226076,-71.96840106717353
-13.520580483525562,-71.96840108093609
-13.52058049180613,-71.96840109162423
-13.5205804991739,-71.96840109962727
-13.520580505723713,-71.96840110529054
-13.52058051154042,-71.96840110892035
-13.520580520448403,-71.96840117491448
-13.520580532086692,-71.96840129622329
-13.520580538670476,-71.96840133880306
-13.520580544486101,-71.96840137522778
-13.520580545892846,-71.96840134247459
-13.520580554528856,-71.96840143921723
-13.520580562159749,-71.96840152392095
-13.520580568890205,-71.96840159787276
-13.520580571113982,-71.96840159882717
-13.520580586858356,-71.96840159694551
-13.520580600807968,-71.96840159384564
-13.520580591942418,-71.96840146428234
-13.52058058394176,-71.96840134748126
-13.520580576725791,-71.96840124225244
-13.520580570221528,-71.96840114751365
-13.520580564362591,-71.96840106228069
-13.520580559088604,-71.96840098565879
-13.520580554344653,-71.96840091683441
-13.520580550080817,-71.96840085506817
-13.520580542549443,-71.96840073617182
-13.520580535811051,-71.96840062990914
-13.520580519669258,-71.96840059992594
