lat,lon
-13.521603132398367,-71.9649028583361
-13.521603215128122,-71.96490276041557
-13.521603265887629,-71.96490187213477
-13.52160334875403,-71.96490153561379
-13.521603557930936,-71.9649013408834
-13.521603726270037,-71.96490123559566
-13.521603956769306,-71.96490118078323
-13.52160415333488,-71.96490114187878
-13.521604405263846,-71.9649012168695
-13.521604638148283,-71.96490129466531
-13.52160486131244,-71.96490096477272
-13.52160505750233,-71.96490068680247
-13.52160513751757,-71.96489975325008
-13.521605209391762,-71.96489895372407
-13.521605471090085,-71.96489869947851
-13.521605699329545,-71.96489849866036
-13.521605998774652,-71.96489844743806
-13.521606257959977,-71.96489841829863
-13.52160659110047,-71.96489851083669
-13.521606878467239,-71.96489860117784
-13.521607193102078,-71.96489865836271
-13.521607470553032,-71.9648987414174
-13.521607796518492,-71.9648987975722
-13.52160807913202,-71.9648988532569
-13.521608382198078,-71.96489885618493
-13.521608646154549,-71.96489886524981
-13.521608953185455,-71.96489879071139
-13.521609221683056,-71.96489873217806
-13.52160952677451,-71.96489862076034
-13.521609794507008,-71.96489852964778
-13.521610107158283,-71.96489843517894
-13.52161038215514,-71.96489835841024
-13.521610690963714,-71.9648982738991
-13.521610959060247,-71.9648981838873
-13.52161128901962,-71.96489809533719
-13.521611580383695,-71.96489802306893
-13.521611902736819,-71.96489794257086
-13.521612187825887,-71.964897877125
-13.52161253507228,-71.96489783092453
-13.521612842396477,-71.96489779550704
-13.521613173024019,-71.964897765804
-13.521613465893589,-71.96489774474924
-13.521613806314697,-71.96489771425611
-13.521614116885672,-71.96489769469893
-13.521614458736627,-71.9648976810769
-13.52161476192471,-71.96489767388982
-13.521615107615395,-71.96489763524524
-13.521615414448938,-71.96489760567597
-13.521615746123437,-71.96489754242009
-13.52161604932894,-71.96489749321636
-13.52161639522168,-71.96489741722877
-13.521616711193236,-71.96489735660779
-13.521617057626644,-71.9648973060091
-13.52161736540851,-71.96489726559086
-13.521617727204086,-71.96489721985398
-13.521618048691543,-71.96489718368575
-13.52161832560194,-71.9648971536613
-13.521618700096203,-71.96489716663994
-13.52161904132201,-71.96489718499093
-13.521619452844888,-71.96489721612048
-13.521619826946258,-71.96489725045207
-13.521620279269799,-71.96489726023249
-13.521620889994345,-71.96489729152808
-13.521621441632751,-71.96489732575463
-13.521621923040437,-71.96489735780686
-13.521622488311088,-71.96489736992862
-13.521622998788073,-71.96489738678784
-13.521623573031546,-71.96489738051754
-13.521624286339254,-71.96489741479978
-13.52162492837353,-71.96489745128021
-13.521625676077596,-71.96489743861677
-13.521626348559389,-71.96489743304278
-13.521626936064646,-71.96489742907127
-13.521627589860215,-71.96489742630713
-13.521628177350044,-71.96489742950384
-13.521628889744955,-71.96489742943916
-13.52162952919995,-71.96489743498753
-13.521630245152396,-71.96489742512028
-13.521630877141568,-71.96489739925646
-13.521631631626013,-71.96489739334439
-13.521632306391355,-71.9648973733291
-13.521633124111814,-71.96489735947523
-13.521634009313397,-71.9648973344564
-13.521634793016142,-71.9648973152409
-13.521635681830164,-71.96489727451458
-13.521636476836418,-71.96489724364977
-13.521637387527722,-71.96489725622017
-13.521638200920997,-71.96489727303505
-13.521639091404547,-71.96489727766041
-13.521639876777746,-71.96489726436224
-13.521640769475919,-71.96489726975231
-13.52164155665776,-71.96489727764009
-13.521642424453795,-71.96489727411969
-13.521643197611516,-71.9648972764042
-13.521644097540097,-71.96489721786942
-13.52164489073855,-71.96489714779524
-13.52164581792815,-71.96489717200174
-13.521646634154457,-71.96489719672981
-13.521647520508816,-71.96489720569075
-13.521648300249954,-71.96489719588504
-13.521649124920875,-71.9648972707481
-13.52164984865648,-71.96489731970838
-13.521650652204467,-71.96489737093839
-13.521651374985195,-71.96489740349003
-13.521652287361464,-71.96489742753398
-13.521653098900952,-71.96489743322626
-13.521653918515039,-71.96489744943051
-13.521654637870967,-71.96489744557772
-13.521655439288596,-71.9648974494575
-13.521656142449748,-71.96489743452591
-13.521657019922149,-71.96489745313825
-13.521657800135761,-71.96489745379391
-13.521658615747588,-71.96489740719345
-13.52165931918752,-71.96489738678481
-13.521660148363273,-71.96489734353062
-13.521660874704798,-71.96489730753943
-13.52166168514455,-71.96489728282407
-13.521662396668827,-71.96489724224428
-13.521663203654205,-71.96489721597591
-13.521663912184065,-71.96489717400905
-13.521664734046908,-71.96489708499303
-13.521665453831586,-71.96489700828444
-13.52166627372046,-71.96489699528242
-13.521666984744957,-71.96489696275675
-13.521667808927626,-71.96489697047787
-13.52166852984047,-71.9648969804567
-13.521669283700302,-71.96489698204934
-13.52166994485133,-71.96489696494068
-13.52167071036839,-71.96489695990917
-13.521671394877709,-71.9648969177286
-13.521672101600043,-71.96489691337081
-13.521672733878871,-71.96489687171828
-13.521673427390937,-71.96489678617841
-13.521674013610633,-71.9648967077224
-13.52167468197366,-71.96489661604886
-13.521675264414512,-71.96489653734842
-13.521675911958093,-71.96489644039664
-13.521676476016342,-71.9648963571398
-13.52167707288057,-71.96489633882547
-13.521677595653744,-71.96489630406103
-13.521678196648116,-71.96489627095093
-13.52167872371115,-71.9648962229132
-13.521679301514638,-71.9648961702358
-13.521679822313626,-71.96489608516474
-13.52168040509194,-71.96489604875882
-13.521680930914796,-71.9648959782054
-13.52168147178652,-71.96489594205254
-13.521681946505998,-71.96489589130184
-13.521682517720471,-71.9648958465423
-13.52168303456275,-71.96489576838101
-13.521683617009245,-71.96489564413447
-13.5216842822981,-71.9648955086752
-13.521684855367761,-71.96489538890943
-13.521685491925211,-71.96489534737795
-13.521686053662823,-71.964895291955
-13.521686634025732,-71.96489524753167
-13.521687130732369,-71.96489520941971
-13.521687717784033,-71.96489512580047
-13.52168822663112,-71.96489503002222
-13.521688780061481,-71.96489495479203
-13.521689268671338,-71.96489486917008
-13.521689795035563,-71.96489480049348
-13.521690259816413,-71.96489472074536
-13.521690654124022,-71.9648946512711
-13.521691128475748,-71.96489455673593
-13.521691531848049,-71.96489447409448
-13.521691989967534,-71.96489438534564
-13.521692379191203,-71.96489430796339
-13.521692838248413,-71.96489417795596
-13.521693228872545,-71.96489406374043
-13.52169369340071,-71.96489400083635
-13.521694089015089,-71.96489394676578
-13.521694552289295,-71.96489388621193
-13.521694947110737,-71.96489383423132
-13.52169538141323,-71.96489376750296
-13.521695750677416,-71.96489370999544
-13.52169616571683,-71.96489366414265
-13.521696518050081,-71.9648936252845
-13.521696908815725,-71.9648935933908
-13.52169723979632,-71.96489356695146
-13.521697619132548,-71.96489352277472
-13.521697940355232,-71.96489348529464
-13.52169832147903,-71.96489343382373
-13.521698644729597,-71.96489338978756
-13.521699038173242,-71.9648933350531
-13.521699372815633,-71.9648932880778
-13.521699786933494,-71.96489323332769
-13.52170014036879,-71.9648931863218
-13.521700544912784,-71.96489314960388
-13.521700889980563,-71.96489311868896
-13.521701275519145,-71.96489306738368
-13.52170160391101,-71.96489302339252
-13.521701973095729,-71.96489293402752
-13.521702287272479,-71.96489285602162
-13.521702650598042,-71.96489281520758
-13.521702959681004,-71.96489278064024
-13.521703342495787,-71.96489270758535
-13.52170368719936,-71.96489262315335
-13.521704049111205,-71.96489256856256
-13.521704357460102,-71.96489252170696
-13.521704742815425,-71.96489246398109
-13.521705072376106,-71.96489241430871
-13.521705427879423,-71.96489234041881
-13.521705731001372,-71.96489227630646
-13.521706081672523,-71.96489216824406
-13.521706380812727,-71.96489207362502
-13.521706740081097,-71.96489196763733
-13.521707065548755,-71.96489185366748
-13.521707429139415,-71.96489172489788
-13.52170774888928,-71.9648915878561
-13.521708080678431,-71.96489148406582
-13.521708363475522,-71.96489139365774
-13.521708689901901,-71.96489128599312
-13.521708985763135,-71.96489114363081
-13.521709316858683,-71.96489104085272
-13.521709609469097,-71.96489095429862
-13.521709964732624,-71.96489082838964
-13.521710288240088,-71.9648906967623
-13.52171061455563,-71.9648905955786
-13.521710912346524,-71.96489048611836
-13.521711224143534,-71.96489035299237
-13.521711509330391,-71.96489021495786
-13.52171181200422,-71.96489011107523
-13.521712079172826,-71.96488999646975
-13.521712396275436,-71.9648899219872
-13.521712667143984,-71.96488985838761
-13.521712966870547,-71.96488979641641
-13.521713231868196,-71.96488971915639
-13.521713516626937,-71.9648896421128
-13.52171375897441,-71.96488957615061
-13.521714023833125,-71.96488950914882
-13.521714258281598,-71.96488942722164
-13.521714506357151,-71.96488934309004
-13.52171471641578,-71.96488927074992
-13.521714963778358,-71.96488922852288
-13.521715173386838,-71.96488919358605
-13.521715420295767,-71.96488915688715
-13.521715639644256,-71.96488910174291
-13.521715854930404,-71.9648890356658
-13.521716036430442,-71.96488897925744
-13.521716259064537,-71.9648889231988
-13.52171645743392,-71.96488885056539
-13.521716675289957,-71.96488880228684
-13.521716890013982,-71.96488871415741
-13.521717143178261,-71.96488862962184
-13.52171735927912,-71.96488855663962
-13.521717624197638,-71.96488846035716
-13.521717850973362,-71.96488837688709
-13.521718105270262,-71.96488829366945
-13.521718322645567,-71.9648882219069
-13.521718507073622,-71.96488816038905
-13.52171872393285,-71.9648880967439
-13.521718908096927,-71.96488804245
-13.521719104066458,-71.96488803608023
-13.52171932180018,-71.96488796215513
-13.521719507061539,-71.96488789855988
-13.521719725458157,-71.96488783285571
-13.52171991147061,-71.96488777659215
-13.521720130471714,-71.96488774577497
-13.5217203171235,-71.96488772062327
-13.521720547565595,-71.96488769194035
-13.521720755330044,-71.96488764299761
-13.52172098426943,-71.96488758727538
-13.52172118008805,-71.9648875397249
-13.521721408910619,-71.96488748802898
-13.521721604726274,-71.96488744403821
-13.521721845294302,-71.96488734119649
-13.521722051795045,-71.96488725148632
-13.521722280335627,-71.9648871592003
-13.521722476138702,-71.96488707899876
-13.521722684227928,-71.96488702105559
-13.521722850681872,-71.96488699741413
-13.521723002231669,-71.96488695267914
-13.521723204545188,-71.96488684872794
-13.521723377286232,-71.9648867580682
-13.52172355486587,-71.96488668792921
-13.521723705593326,-71.96488662754776
-13.521723918400848,-71.96488651224136
-13.521724100820832,-71.96488641150319
-13.52172435286117,-71.96488626285787
-13.521724592348997,-71.9648861091461
-13.521724830094021,-71.9648859828968
-13.521725057878736,-71.9648858202159
-13.52172535138963,-71.96488561593412
-13.521725617758795,-71.96488540968112
-13.521725900701387,-71.96488524265287
-13.521726157511761,-71.96488506992877
-13.521726412030082,-71.96488489795958
-13.52172663161274,-71.96488474748232
-13.521726884562996,-71.96488460425178
-13.521727114602088,-71.96488445297013
-13.521727318642746,-71.96488441296083
-13.521727492878712,-71.96488438066679
-13.521727706911278,-71.96488431340033
-13.521727890225268,-71.96488425661805
-13.521728133876122,-71.96488417312287
-13.521728366492699,-71.96488407786904
-13.521728674719045,-71.96488378392748
-13.52172894275539,-71.96488352419469
-13.521729204936044,-71.96488333417862
-13.521729443776325,-71.96488314089312
-13.521729713400195,-71.96488298954144
-13.521729969554885,-71.96488283388267
-13.521730236925427,-71.96488265005726
-13.521730480484738,-71.96488246238322
-13.521730695164573,-71.96488239259988
-13.521730866163988,-71.96488236173049
-13.521731104454721,-71.96488224040324
-13.521731322129185,-71.96488210849466
-13.521731532194199,-71.96488197005758
-13.52173172478443,-71.96488182279599
-13.521731990111542,-71.96488166081116
-13.521732243082146,-71.96488149540251
-13.521732472064292,-71.96488135464311
-13.521732690353321,-71.96488123896721
-13.52173290987854,-71.96488114871923
-13.521733111145466,-71.96488104443215
-13.521733298491942,-71.9648808966924
-13.52173346891138,-71.96488077177521
-13.52173364593002,-71.96488067327456
-13.521733796346302,-71.96488058940734
-13.521734023175561,-71.9648805145413
-13.521734218180562,-71.96488045169822
-13.521734452443756,-71.96488038648425
-13.52173465410299,-71.96488033213674
-13.5217348752437,-71.96488023725458
-13.521735065254111,-71.96488015628208
-13.52173534426241,-71.96488002426469
-13.521735586073142,-71.96487991003862
-13.52173585453547,-71.96487976427036
-13.521736089601962,-71.96487960645989
-13.52173632209368,-71.96487950967959
-13.521736522125918,-71.96487942707772
-13.52173677549881,-71.96487931539895
-13.521736994232292,-71.96487921942419
-13.521737231686688,-71.96487908655074
-13.52173743621628,-71.96487897161828
-13.521737716177968,-71.96487883680591
-13.521737958697866,-71.96487872015709
-13.521738250889648,-71.96487857761673
-13.521738504269726,-71.96487845408677
-13.521738798548979,-71.96487827040427
-13.521739101181758,-71.96487809042071
-13.52173936379214,-71.96487793352969
-13.521739663534321,-71.96487775168886
-13.521739923444766,-71.96487759325932
-13.521740235502273,-71.96487738087502
-13.521740506387513,-71.96487719522456
-13.52174083220087,-71.96487692594626
-13.52174113010205,-71.96487666019375
-13.521741447629854,-71.96487641002365
-13.5217417231921,-71.96487619104708
-13.521742024440282,-71.9648759503233
-13.521742285295696,-71.96487574004544
-13.52174257742352,-71.96487547424856
-13.521742830097944,-71.96487524171009
-13.52174309627831,-71.96487501857662
-13.52174332560612,-71.96487482449322
-13.521743601544836,-71.96487457585424
-13.521743839658896,-71.96487435905216
-13.521744135264209,-71.96487409290397
-13.521744390988685,-71.96487386058155
-13.521744664641036,-71.96487360431978
-13.52174490065063,-71.96487338106566
-13.521745183946168,-71.9648731054741
-13.521745444319167,-71.96487283448836
-13.521745691256418,-71.9648726046424
-13.521745914697274,-71.96487240860786
-13.521746105665647,-71.96487223974268
-13.521746306415883,-71.96487207069359
-13.521746477185399,-71.96487192596436
-13.521746703591411,-71.96487171965252
-13.52174689750122,-71.96487154151636
-13.521747106044415,-71.96487132965667
-13.521747284087677,-71.96487114658575
-13.521747506502727,-71.96487090205824
-13.52174772963255,-71.96487062717573
-13.521748004589378,-71.96487030315785
-13.521748242371734,-71.96487001981292
-13.521748514469547,-71.964869719524
-13.521748749598315,-71.96486945772897
-13.521749024572232,-71.96486914164828
-13.521749278930159,-71.96486883401008
-13.521749516386553,-71.96486860763491
-13.521749720303676,-71.96486841252272
-13.521749968067267,-71.96486815554842
-13.52175018130403,-71.96486793303883
-13.521750437898698,-71.96486765110163
