lat,lon
-13.527794664086416,-71.94322630717585
-13.527794664086416,-71.94322630717585
-13.527795109775303,-71.94322614808708
-13.527795268132511,-71.94322609156141
-13.527794056039113,-71.94322607287481
-13.527793261108442,-71.94322606037836
-13.527792618540937,-71.94322601724363
-13.527792104392661,-71.94322598269638
-13.527791332175887,-71.94322590898926
-13.527790682577901,-71.94322584659994
-13.527790748274878,-71.94322564246689
-13.527790846520302,-71.94322548273557
-13.527789580260036,-71.94322536399451
-13.527788514282781,-71.94322526591209
-13.527787380280724,-71.94322511041018
-13.527786439346016,-71.94322498186574
-13.527785576142687,-71.94322481664204
-13.527784867017099,-71.9432246801272
-13.52778400226713,-71.94322454295732
-13.527783290730603,-71.943224430162
-13.527782429049482,-71.94322422917769
-13.527781716989221,-71.94322406173298
-13.527780850213944,-71.9432238868184
-13.527780130602725,-71.94322374108903
-13.527779865454173,-71.94322354731959
-13.527779655815365,-71.9432233840757
-13.527779492515325,-71.94322324680749
-13.527779870496772,-71.94322304455599
-13.527780363321346,-71.94322283107526
-13.527780807090197,-71.94322264845948
-13.527781236728048,-71.94322244265715
-13.5277816238508,-71.94322226635013
-13.527781431809352,-71.94322209365141
-13.527781273317565,-71.9432219466884
-13.527781042771327,-71.94322175347008
-13.527780849702571,-71.94322158816789
-13.527780562009331,-71.94322142746155
-13.52778031818133,-71.94322129046847
-13.527779862707158,-71.94322113555461
-13.52777945506919,-71.94322099257334
-13.527779105331474,-71.94322087090578
-13.527778710721027,-71.94322070288665
-13.527778356089248,-71.94322054811704
-13.527777900576664,-71.94322037589019
-13.527777507833429,-71.94322022807206
-13.527777402354996,-71.94322007118998
-13.527776978575638,-71.94321989309458
-13.527776613077517,-71.94321973984069
-13.527776222086457,-71.94321955613552
-13.527775885346525,-71.94321939777222
-13.527775636326693,-71.94321922724161
-13.527775425037822,-71.94321908034064
-13.527775247068933,-71.94321895437666
-13.527775122714186,-71.94321880213954
-13.527775021522508,-71.94321867124798
-13.527774726196371,-71.94321853559579
-13.527774472858392,-71.94321841955643
-13.527774028633424,-71.94321828721759
-13.527773559791894,-71.94321817785939
-13.527773093086347,-71.94321804445383
-13.527772673198509,-71.94321792021555
-13.527772347713483,-71.94321777998127
-13.527772067973405,-71.9432176596367
-13.527771725040267,-71.94321748614767
-13.527771355658862,-71.94321728568796
-13.527770955108004,-71.94321711577355
-13.527770697820724,-71.94321691062598
-13.527770478526229,-71.94321673241129
-13.527770234046573,-71.94321653803269
-13.527770025949264,-71.94321636948683
-13.527769850148387,-71.9432162239767
