lat,lon
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587166488557,-71.94304533575205
-13.527587224642565,-71.94304516809443
-13.527587252826322,-71.94304511247546
-13.527587297646452,-71.9430449798166
-13.52758733550518,-71.9430448676557
-13.527587367355677,-71.94304477320158
-13.52758739406189,-71.94304469391994
-13.527587416387368,-71.94304462756813
-13.527587434995313,-71.94304457219604
-13.527587450454995,-71.94304452612838
-13.527587482113274,-71.94304441103769
-13.527587508897108,-71.94304431331048
-13.52758753151144,-71.94304423045998
-13.527587550558136,-71.94304416035928
-13.527587596689559,-71.94304403557567
-13.527587636239355,-71.94304392879073
-13.527587687618215,-71.94304376620035
-13.527587731839274,-71.94304362617444
-13.527587752624132,-71.94304357584352
-13.52758777013982,-71.94304353382996
-13.527587784823275,-71.94304349900703
-13.527587797051595,-71.94304347040341
-13.527587807150782,-71.94304344718024
-13.527587815403216,-71.94304342861174
-13.527587822053903,-71.94304341406874
-13.52758782731584,-71.94304340300482
-13.527587831374507,-71.9430433949447
-13.527587834391692,-71.94304338947417
-13.527587820419026,-71.94304345168001
-13.527587823561868,-71.94304344301744
-13.527587825847853,-71.94304343675893
-13.527587827391757,-71.94304343258166
-13.527587812453572,-71.94304349463447
-13.527587814561642,-71.94304348665314
-13.527587789543675,-71.94304353839337
-13.527587766966482,-71.94304358537629
-13.527587746586502,-71.94304362806214
-13.527587743782242,-71.94304360336736
-13.527587725441062,-71.94304364566744
-13.52758770888623,-71.94304368406912
-13.52758769394338,-71.94304371894182
-13.527587680455897,-71.94304375061776
-13.52758768372614,-71.94304371647873
-13.527587686472401,-71.94304368667402
-13.527587688754995,-71.94304366074003
-13.52758769062793,-71.94304363826012
-13.527587707542331,-71.9430435560855
-13.527587722456598,-71.94304348350198
-13.527587735575658,-71.94304341953224
-13.527587747084706,-71.94304336329287
-13.527587757151052,-71.94304331398548
-13.527587765925803,-71.9430432708888
-13.5275877735454,-71.94304323335126
-13.527587780132993,-71.94304320078467
-13.527587770405871,-71.94304323541786
-13.527587772036089,-71.94304327337457
-13.527587747447061,-71.94304336441478
-13.527587725382773,-71.94304344619074
-13.527587690276492,-71.94304358205623
-13.527587658928736,-71.94304370343416
-13.527587630964533,-71.94304381176708
-13.527587606045856,-71.94304390835562
-13.527587599107958,-71.94304393223922
-13.527587592960067,-71.94304395343902
-13.527587572293536,-71.94304403431474
-13.527587553937362,-71.94304410620369
-13.527587537658706,-71.94304417000912
-13.527587523247323,-71.94304422654663
-13.527587525695951,-71.94304421464818
-13.527587527993479,-71.9430442036393
-13.527587530149303,-71.94304419345185
-13.527587521758289,-71.94304417782784
-13.527587529562627,-71.94304410161813
-13.527587536624573,-71.94304403335444
-13.527587523035432,-71.94304410250774
-13.527587511009244,-71.94304416399147
-13.527587495625552,-71.9430442866374
-13.527587482030473,-71.94304439557679
-13.527587444515014,-71.94304454770123
-13.527587381068042,-71.94304480567007
-13.527587314472902,-71.94304502815828
-13.527587255489232,-71.94304522506806
-13.527587203326858,-71.94304539906139
-13.527587157276544,-71.94304555252734
-13.527587116701277,-71.94304568761142
-13.527587081028594,-71.94304580624137
-13.527587049743817,-71.94304591015015
-13.527587012089146,-71.94304599473176
-13.527586968782998,-71.94304606206217
-13.527586955862509,-71.94304606572956
-13.527586944913637,-71.94304606713774
-13.527586935715599,-71.94304606659671
-13.527586917784063,-71.94304605822178
-13.527586902344671,-71.94304604909009
-13.527586889126757,-71.94304603935454
-13.527586867602473,-71.94304602298995
-13.527586848954138,-71.94304600694417
-13.527586822591214,-71.94304598509582
-13.527586799636758,-71.94304596430423
-13.52758675916815,-71.94304593221243
-13.527586723659006,-71.94304590243509
-13.527586692595472,-71.94304587480018
-13.527586644957246,-71.94304583683822
-13.527586598689933,-71.9430458688687
-13.527586558127457,-71.94304589652845
-13.527586512407115,-71.94304591414154
-13.527586472377632,-71.94304592895676
-13.52758643744217,-71.94304594129248
-13.527586396805633,-71.94304594528721
-13.527586351104237,-71.94304594186866
-13.527586321413542,-71.94304594416217
-13.527586295758862,-71.94304594543395
