lat,lon
-13.527719896786897,-71.9431046989799
-13.527719896786897,-71.9431046989799
-13.52771940197605,-71.9431051197789
-13.527719268966003,-71.9431052918448
-13.527718472583595,-71.94310593032424
-13.527717949335605,-71.94310634997578
-13.527716986226704,-71.94310709428557
-13.527716219280357,-71.94310768694291
-13.527714968954145,-71.94310866666173
-13.527713921965173,-71.94310948699955
-13.527713046053329,-71.943110173242
-13.527711728223665,-71.94311121254333
-13.527710473052434,-71.94311224695797
-13.52770944024755,-71.9431130992342
-13.52770811150827,-71.94311427645627
-13.527707004659296,-71.94311522668957
-13.52770569804456,-71.94311636345196
-13.527704634511466,-71.94311729021618
-13.527703388906659,-71.94311838493195
-13.527702373958691,-71.94311927826016
-13.527701087050026,-71.94312037076024
-13.52770003359328,-71.94312126530158
-13.52769883666853,-71.94312229668382
-13.527697777413927,-71.94312319596229
-13.527696519101852,-71.94312426580451
-13.52769547936412,-71.94312514996537
-13.527694377676223,-71.9431260875191
-13.52769346424884,-71.94312686501038
-13.52769270735254,-71.94312750940905
-13.527691952321986,-71.94312821094586
-13.527690997787891,-71.94312907440025
-13.52769018549613,-71.94312978711385
-13.527689284003264,-71.94313062822523
-13.52768852909365,-71.94313133434699
-13.527687484477827,-71.94313225659924
-13.527686549026464,-71.94313307061648
-13.52768558471848,-71.94313392716681
-13.52768477134516,-71.94313465022843
-13.527683864590156,-71.94313545822992
-13.527683098608215,-71.94313614137751
-13.527682452872565,-71.94313671786091
-13.527681662884463,-71.94313743232294
-13.527680994929014,-71.9431380372144
-13.527680060755856,-71.94313887217034
-13.527679254718487,-71.9431395736798
-13.527678399815265,-71.94314036045265
-13.527677673707315,-71.9431410297281
-13.52767676650873,-71.94314181759367
-13.527675799822157,-71.94314270692414
-13.527674976210173,-71.94314346557198
-13.527674162455654,-71.943144260554
-13.527673470429114,-71.94314493865373
-13.527672595809983,-71.94314575836697
-13.527671891366648,-71.94314643213136
-13.527671293072329,-71.94314700577469
-13.52767045986167,-71.94314774227372
-13.527669748993786,-71.94314837047514
-13.527669025966633,-71.94314907921093
-13.527668410591698,-71.9431496841778
-13.527667628041954,-71.94315041768434
-13.52766696039992,-71.94315104426248
-13.527666128817222,-71.94315178281713
-13.527665418158943,-71.94315241374854
-13.527664761952169,-71.94315310474667
-13.527664203820509,-71.94315369538639
-13.527663546455651,-71.94315439170916
-13.527662746504445,-71.94315522608255
-13.52766206324717,-71.94315594110354
-13.527661319062657,-71.94315670231262
-13.527660683788355,-71.94315735391437
-13.527660142915419,-71.9431579104587
-13.527659469872132,-71.9431586134176
-13.527658895910552,-71.943159214842
-13.52765818074744,-71.94315993712742
-13.527657569886625,-71.94316055525672
-13.527656982547962,-71.94316119567307
-13.527656482727078,-71.94316174312763
-13.527655852460697,-71.94316241413935
-13.527655314918139,-71.94316298825748
-13.527654625536352,-71.94316373047037
-13.527654007628504,-71.94316438302005
-13.527653362546701,-71.9431650781016
-13.527652840122997,-71.94316565714118
-13.527652194511012,-71.94316640225205
-13.527651496001921,-71.9431671463233
-13.527650898854036,-71.94316778367666
-13.527650234292961,-71.94316852541685
-13.527649666675853,-71.94316916089844
-13.527649183036782,-71.94316970427637
-13.527648632704917,-71.94317033016308
-13.527648163869959,-71.94317086538761
-13.527647612885712,-71.9431714998917
-13.527647118359416,-71.94317205615461
-13.52764655678055,-71.94317274154581
-13.527646077989443,-71.94317332880897
-13.527645582383414,-71.94317401031724
-13.52764516101897,-71.94317459462677
-13.527644670990338,-71.94317523379162
-13.527644230777094,-71.9431757931549
-13.52764372003503,-71.94317645933289
-13.527643284848448,-71.94317703015736
-13.527642774629355,-71.9431776953607
-13.527642339699522,-71.94317826531746
-13.527641970083163,-71.94317875256283
-13.527641644821646,-71.94317926803927
-13.527641237587387,-71.94317990437021
-13.527640870711833,-71.94318046037593
-13.52764036726018,-71.94318115704505
-13.527639937617167,-71.94318175454723
-13.527639527516437,-71.94318238554781
-13.527639178998543,-71.94318292640104
-13.527638883951521,-71.94318338884877
-13.527638573944717,-71.94318393362434
-13.527638192445805,-71.9431845757991
-13.527637868391375,-71.94318512673127
-13.527637594204606,-71.94318559829865
-13.527637222890984,-71.94318619786803
-13.527636907141327,-71.94318671173447
-13.527636532261354,-71.94318729697115
-13.527636134063329,-71.94318796298342
-13.527635794810656,-71.94318853454769
-13.527635435033613,-71.9431891661608
-13.527635129074778,-71.94318970794079
-13.527634811486367,-71.94319029748364
-13.527634542095733,-71.94319080283186
-13.527634230848363,-71.94319139924784
-13.527633949460025,-71.94319191756125
-13.527633576533427,-71.94319251933129
-13.527633258297923,-71.943193034931
-13.52763285643912,-71.94319362930472
-13.527632512791772,-71.94319413821727
-13.52763220463583,-71.94319471574497
-13.527631942821284,-71.94319521068095
-13.527631721256515,-71.94319563375915
-13.527631488828726,-71.94319614435956
-13.527631292847644,-71.94319658150107
-13.527631091583004,-71.9431970712218
-13.527630816123605,-71.94319765733644
-13.527630582195934,-71.94319816024387
-13.527630462565853,-71.94319872498092
-13.527630359454584,-71.9431992056995
-13.527630108891767,-71.9431998953645
-13.527629887277314,-71.94320049792817
-13.52762976484277,-71.94320100142066
-13.527629664299884,-71.94320143302096
-13.527629537094064,-71.94320192914086
-13.52762941739046,-71.94320235870892
-13.527629310400153,-71.94320286432976
-13.527629208369168,-71.94320330226051
-13.527629124815682,-71.94320367675076
-13.52762898509608,-71.94320412479412
-13.527628867992139,-71.94320450809681
-13.527628698597153,-71.9432049910353
-13.527628555207139,-71.94320540484043
-13.527628398736999,-71.94320584934466
