frame,id,x,y,type
4780,461,73.0,147.5,ped
4781,461,73.0,147.5,ped
4783,461,71.5,148.5,ped
4785,461,71.5,150.0,ped
4786,461,71.0,149.0,ped
4787,461,70.0,149.0,ped
4788,461,67.5,150.0,ped
4789,461,67.0,150.0,ped
4790,461,69.5,149.5,ped
4791,461,69.5,150.0,ped
4792,461,68.5,150.5,ped
4793,461,67.5,150.5,ped
4794,461,68.0,151.5,ped
4795,461,67.5,151.5,ped
4796,461,67.0,152.0,ped
4797,461,67.0,152.0,ped
4799,461,65.5,151.0,ped
4800,461,65.5,152.5,ped
4801,461,65.0,152.5,ped
4803,461,65.5,153.0,ped
4805,461,65.0,153.0,ped
4807,461,64.0,153.5,ped
4809,461,61.5,153.0,ped
4811,461,60.0,154.5,ped
4813,461,60.0,156.0,ped
4815,461,59.5,156.5,ped
4816,461,59.5,156.5,ped
4817,461,59.0,156.5,ped
4818,461,59.0,156.0,ped
4819,461,58.5,156.0,ped
4820,461,58.0,155.5,ped
4821,461,57.0,155.5,ped
4822,461,57.0,155.0,ped
4823,461,56.0,155.0,ped
4825,461,55.0,154.0,ped
4826,461,55.5,154.0,ped
4827,461,54.5,154.0,ped
4828,461,55.0,155.5,ped
4829,461,54.5,155.5,ped
4830,461,54.0,157.0,ped
4831,461,53.5,157.0,ped
4832,461,53.5,157.0,ped
4833,461,53.5,157.0,ped
4834,461,52.0,161.0,ped
4835,461,51.5,161.0,ped
4836,461,52.0,160.0,ped
4837,461,52.0,161.0,ped
4839,461,51.5,162.5,ped
4841,461,50.0,162.5,ped
4842,461,50.0,163.0,ped
4843,461,50.0,163.0,ped
4845,461,49.5,163.0,ped
4846,461,50.0,162.5,ped
4847,461,49.0,162.5,ped
4849,461,46.0,162.5,ped
4850,461,46.0,163.5,ped
4851,461,45.5,163.5,ped
4852,461,45.0,167.0,ped
4853,461,44.5,167.0,ped
4854,461,44.5,166.0,ped
4855,461,44.0,166.0,ped
4856,461,44.0,166.0,ped
4857,461,43.5,166.0,ped
4858,461,43.5,166.0,ped
4859,461,43.5,165.5,ped
4860,461,43.5,165.5,ped
4861,461,44.0,168.0,ped
4862,461,44.5,167.5,ped
4863,461,43.5,167.5,ped
4864,461,43.5,167.5,ped
4865,461,43.5,170.5,ped
4866,461,43.0,170.0,ped
4867,461,42.5,169.5,ped
4868,461,42.5,169.5,ped
4869,461,42.0,169.5,ped
4870,461,41.0,169.5,ped
4871,461,41.0,169.0,ped
4872,461,40.5,168.5,ped
4873,461,40.0,169.0,ped
4874,461,39.0,169.0,ped
4875,461,39.0,169.0,ped
4876,461,39.0,169.0,ped
4877,461,39.0,169.5,ped
4878,461,38.5,170.0,ped
4879,461,39.0,170.0,ped
4880,461,38.0,170.5,ped
4881,461,38.0,170.5,ped
4882,461,38.0,170.5,ped
4883,461,37.5,170.0,ped
4884,461,36.5,169.5,ped
4885,461,36.5,169.5,ped
4886,461,37.0,169.5,ped
4887,461,36.0,170.0,ped
4888,461,35.0,170.0,ped
4889,461,35.0,169.5,ped
4890,461,35.0,169.5,ped
4891,461,35.5,170.0,ped
4892,461,34.5,170.0,ped
4893,461,35.0,170.0,ped
4894,461,34.0,170.0,ped
4895,461,34.0,170.5,ped
4896,461,34.0,170.5,ped
4897,461,34.5,172.0,ped
4898,461,34.5,172.0,ped
4899,461,34.5,172.5,ped
