frame,id,x,y,type
840,61,920.0,356.0,ped
841,61,920.0,356.0,ped
842,61,919.5,359.0,ped
843,61,919.5,359.0,ped
844,61,919.5,362.0,ped
845,61,919.5,362.0,ped
846,61,919.5,362.0,ped
847,61,920.0,364.0,ped
848,61,919.5,366.5,ped
849,61,919.5,366.5,ped
850,61,919.5,370.0,ped
851,61,919.5,370.0,ped
852,61,919.5,372.5,ped
853,61,919.5,372.5,ped
854,61,919.5,375.5,ped
855,61,919.5,375.5,ped
856,61,919.5,377.5,ped
857,61,919.5,377.5,ped
858,61,919.5,377.5,ped
859,61,920.0,379.5,ped
860,61,920.0,379.5,ped
861,61,920.0,384.0,ped
862,61,920.0,384.0,ped
863,61,920.0,386.5,ped
864,61,920.0,386.5,ped
865,61,920.0,389.0,ped
866,61,920.0,393.0,ped
867,61,920.0,393.0,ped
868,61,920.5,395.5,ped
869,61,920.5,395.5,ped
870,61,920.0,399.0,ped
871,61,920.0,399.0,ped
872,61,920.5,402.5,ped
873,61,920.5,402.5,ped
874,61,919.5,405.5,ped
875,61,919.5,405.5,ped
876,61,919.5,405.5,ped
877,61,920.0,408.5,ped
878,61,920.0,408.5,ped
879,61,920.0,412.0,ped
880,61,920.0,412.0,ped
881,61,921.0,415.0,ped
882,61,921.0,415.0,ped
883,61,921.0,418.5,ped
884,61,921.0,418.5,ped
885,61,921.0,422.5,ped
886,61,921.5,425.5,ped
887,61,921.5,425.5,ped
888,61,921.5,425.5,ped
889,61,922.0,429.5,ped
890,61,922.0,429.5,ped
891,61,922.0,433.5,ped
892,61,922.0,434.0,ped
893,61,922.0,438.0,ped
894,61,922.0,438.0,ped
895,61,922.0,440.5,ped
896,61,922.0,440.5,ped
897,61,922.0,440.5,ped
898,61,922.0,444.5,ped
899,61,922.5,448.0,ped
900,61,922.5,448.0,ped
901,61,922.5,452.5,ped
902,61,922.5,456.5,ped
903,61,922.5,457.0,ped
904,61,922.5,457.0,ped
905,61,922.5,460.5,ped
906,61,922.5,460.5,ped
907,61,923.5,465.5,ped
908,61,923.5,465.5,ped
909,61,923.5,469.5,ped
910,61,923.5,469.5,ped
911,61,923.5,473.5,ped
912,61,923.5,474.0,ped
913,61,923.5,479.0,ped
914,61,923.5,479.0,ped
915,61,923.5,483.5,ped
916,61,923.5,483.5,ped
917,61,923.5,483.5,ped
918,61,924.0,488.5,ped
919,61,924.5,494.0,ped
920,61,924.0,494.0,ped
921,61,924.0,494.0,ped
922,61,924.5,499.0,ped
923,61,924.0,503.0,ped
924,61,924.0,503.5,ped
925,61,924.0,508.5,ped
926,61,924.0,509.0,ped
927,61,924.5,514.0,ped
928,61,924.5,514.0,ped
929,61,925.5,520.0,ped
930,61,925.5,520.0,ped
931,61,925.0,524.0,ped
932,61,925.0,524.0,ped
933,61,925.0,524.0,ped
934,61,925.0,529.0,ped
935,61,925.0,529.0,ped
936,61,925.0,536.0,ped
937,61,925.0,543.0,ped
938,61,925.0,543.0,ped
939,61,927.5,547.5,ped
940,61,927.5,547.5,ped
941,61,926.5,553.0,ped
942,61,926.5,553.0,ped
943,61,927.0,560.5,ped
944,61,927.0,560.5,ped
945,61,927.0,560.5,ped
946,61,927.5,565.5,ped
947,61,927.0,573.0,ped
948,61,927.0,573.0,ped
949,61,927.0,573.0,ped
950,61,927.0,573.0,ped
951,61,928.0,579.0,ped
952,61,928.0,586.5,ped
953,61,928.0,586.5,ped
954,61,930.0,592.5,ped
955,61,930.0,599.0,ped
956,61,930.0,599.0,ped
957,61,930.0,599.0,ped
958,61,930.0,604.5,ped
959,61,930.5,614.5,ped
960,61,930.5,614.5,ped
961,61,931.0,622.5,ped
962,61,931.0,623.0,ped
963,61,930.5,629.5,ped
964,61,930.5,630.0,ped
965,61,930.5,630.0,ped
966,61,930.5,636.5,ped
967,61,930.5,636.5,ped
968,61,932.5,645.0,ped
969,61,932.5,645.0,ped
970,61,932.0,652.5,ped
971,61,932.0,652.5,ped
972,61,932.5,662.0,ped
973,61,933.5,670.0,ped
974,61,933.5,670.0,ped
975,61,935.5,679.5,ped
976,61,935.5,679.5,ped
977,61,935.5,679.5,ped
978,61,936.5,687.5,ped
979,61,936.5,687.5,ped
980,61,937.0,697.5,ped
981,61,937.0,697.5,ped
982,61,938.5,705.5,ped
