frame,id,x,y,type
4325,257,1864.5,291.5,ped
4326,257,1864.5,291.5,ped
4327,257,1862.5,292.0,ped
4328,257,1861.5,292.5,ped
4329,257,1861.5,292.5,ped
4330,257,1861.5,292.5,ped
4331,257,1859.0,291.0,ped
4332,257,1859.0,291.0,ped
4334,257,1857.0,290.5,ped
4335,257,1854.5,291.0,ped
4336,257,1854.5,291.0,ped
4337,257,1853.5,291.5,ped
4338,257,1853.5,291.5,ped
4339,257,1851.0,291.0,ped
4340,257,1851.0,291.0,ped
4341,257,1849.5,291.5,ped
4342,257,1849.5,291.5,ped
4343,257,1847.5,291.5,ped
4344,257,1847.5,291.5,ped
4345,257,1845.0,291.5,ped
4346,257,1845.0,292.0,ped
4347,257,1844.0,292.0,ped
4348,257,1844.0,292.0,ped
4349,257,1843.5,292.0,ped
4350,257,1843.5,292.0,ped
4351,257,1843.0,291.5,ped
4352,257,1843.0,291.5,ped
4353,257,1843.5,292.0,ped
4354,257,1843.5,292.0,ped
4355,257,1844.0,292.0,ped
4356,257,1844.0,292.0,ped
4357,257,1843.5,292.0,ped
4358,257,1843.5,292.0,ped
4359,257,1843.5,292.0,ped
4360,257,1843.5,292.0,ped
4361,257,1843.5,292.0,ped
4362,257,1844.5,292.5,ped
4363,257,1844.5,292.5,ped
4364,257,1844.0,292.5,ped
4365,257,1844.0,292.5,ped
4366,257,1844.0,292.0,ped
4367,257,1844.0,292.5,ped
4368,257,1844.0,292.5,ped
4369,257,1844.5,292.5,ped
4370,257,1844.5,292.5,ped
4371,257,1845.0,292.5,ped
4372,257,1845.0,292.5,ped
4373,257,1845.0,292.5,ped
4374,257,1845.0,292.5,ped
4375,257,1845.0,292.5,ped
4376,257,1845.0,292.5,ped
4377,257,1845.0,292.5,ped
4378,257,1845.0,292.5,ped
4379,257,1845.0,292.5,ped
4380,257,1845.0,292.5,ped
4381,257,1845.0,292.5,ped
4382,257,1845.0,292.5,ped
4383,257,1845.0,292.5,ped
4384,257,1845.0,292.5,ped
