frame,id,x,y,type
479,76,1049.0,145.0,ped
480,76,1049.0,145.0,ped
482,76,1048.5,146.0,ped
484,76,1048.5,144.5,ped
485,76,1048.5,144.5,ped
486,76,1048.5,145.0,ped
487,76,1048.5,145.0,ped
488,76,1048.5,145.0,ped
489,76,1048.5,145.0,ped
490,76,1048.5,145.0,ped
491,76,1048.0,145.0,ped
492,76,1048.0,145.0,ped
493,76,1048.0,145.0,ped
494,76,1048.0,145.0,ped
495,76,1048.0,145.5,ped
496,76,1048.0,145.5,ped
498,76,1048.5,146.0,ped
499,76,1048.5,146.0,ped
500,76,1049.0,146.5,ped
501,76,1049.0,146.5,ped
502,76,1048.5,146.5,ped
503,76,1048.5,146.5,ped
504,76,1049.5,146.0,ped
505,76,1049.5,145.5,ped
506,76,1049.5,145.5,ped
507,76,1049.5,145.0,ped
508,76,1049.5,144.5,ped
509,76,1050.0,142.5,ped
510,76,1050.0,142.5,ped
512,76,1050.0,141.0,ped
513,76,1050.0,140.0,ped
514,76,1050.0,140.0,ped
515,76,1050.0,139.5,ped
516,76,1050.0,139.5,ped
517,76,1050.0,138.0,ped
518,76,1050.0,138.0,ped
519,76,1049.0,136.5,ped
521,76,1049.5,137.0,ped
522,76,1049.5,137.0,ped
523,76,1049.0,137.5,ped
524,76,1049.0,137.5,ped
525,76,1048.5,137.0,ped
547,76,1050.0,137.5,ped
548,76,1050.0,137.5,ped
549,76,1048.5,137.0,ped
550,76,1048.5,136.0,ped
551,76,1048.5,137.0,ped
552,76,1048.5,136.5,ped
553,76,1048.5,137.0,ped
554,76,1048.0,137.0,ped
555,76,1048.0,137.0,ped
556,76,1048.0,137.5,ped
557,76,1047.5,136.5,ped
558,76,1047.5,136.5,ped
559,76,1049.5,138.0,ped
560,76,1049.5,138.0,ped
561,76,1050.0,138.5,ped
575,76,1048.5,146.5,ped
576,76,1048.5,146.5,ped
577,76,1049.0,147.5,ped
578,76,1049.0,147.5,ped
579,76,1048.5,148.5,ped
580,76,1048.5,148.5,ped
581,76,1048.5,147.5,ped
582,76,1048.5,147.5,ped
583,76,1048.5,147.5,ped
584,76,1049.0,147.5,ped
585,76,1049.0,147.5,ped
586,76,1049.0,146.5,ped
587,76,1049.0,146.5,ped
588,76,1050.0,148.0,ped
589,76,1050.0,148.0,ped
590,76,1050.0,148.0,ped
591,76,1050.0,148.0,ped
592,76,1050.0,148.5,ped
593,76,1050.0,148.5,ped
594,76,1050.0,148.5,ped
595,76,1051.0,149.0,ped
596,76,1051.0,149.0,ped
597,76,1051.0,149.5,ped
598,76,1050.5,148.5,ped
599,76,1050.5,148.5,ped
600,76,1050.5,148.5,ped
601,76,1050.5,148.5,ped
602,76,1050.5,149.0,ped
603,76,1050.5,149.5,ped
604,76,1050.5,149.0,ped
605,76,1050.5,149.0,ped
606,76,1050.5,149.0,ped
607,76,1050.5,149.0,ped
608,76,1051.0,149.5,ped
609,76,1051.0,149.5,ped
610,76,1051.0,149.0,ped
611,76,1051.0,149.0,ped
612,76,1051.0,149.0,ped
613,76,1051.0,149.0,ped
614,76,1051.0,149.0,ped
615,76,1051.5,149.0,ped
616,76,1051.5,149.0,ped
617,76,1051.5,149.0,ped
618,76,1051.0,149.0,ped
619,76,1051.0,149.0,ped
620,76,1051.0,149.5,ped
621,76,1051.0,149.5,ped
622,76,1051.0,149.5,ped
623,76,1051.0,149.5,ped
624,76,1051.0,149.0,ped
625,76,1051.0,149.0,ped
626,76,1050.5,149.5,ped
627,76,1050.5,149.5,ped
628,76,1050.5,149.5,ped
629,76,1050.5,149.5,ped
630,76,1050.5,149.5,ped
631,76,1050.5,149.5,ped
632,76,1050.5,149.5,ped
633,76,1050.5,149.5,ped
634,76,1050.5,149.5,ped
635,76,1050.5,149.5,ped
636,76,1050.5,149.5,ped
637,76,1050.5,149.5,ped
638,76,1050.5,149.5,ped
639,76,1050.5,149.5,ped
640,76,1051.0,149.5,ped
641,76,1051.0,149.5,ped
642,76,1051.0,149.5,ped
643,76,1051.0,149.5,ped
644,76,1051.0,149.5,ped
645,76,1051.0,150.0,ped
646,76,1051.0,150.0,ped
647,76,1051.0,150.0,ped
648,76,1051.0,150.0,ped
649,76,1051.0,150.0,ped
650,76,1051.0,150.0,ped
651,76,1051.0,150.0,ped
652,76,1051.0,150.0,ped
653,76,1051.0,150.0,ped
654,76,1051.0,150.0,ped
655,76,1051.0,150.0,ped
656,76,1051.5,150.0,ped
657,76,1051.5,150.0,ped
658,76,1051.5,150.0,ped
659,76,1051.5,150.0,ped
660,76,1051.5,150.0,ped
661,76,1051.5,150.0,ped
662,76,1051.5,150.0,ped
663,76,1051.0,150.0,ped
664,76,1051.0,150.0,ped
665,76,1051.0,150.0,ped
666,76,1051.0,150.0,ped
667,76,1051.0,150.0,ped
668,76,1051.0,150.0,ped
669,76,1051.0,150.0,ped
670,76,1051.0,150.0,ped
671,76,1051.0,150.0,ped
672,76,1051.0,150.0,ped
673,76,1051.0,150.0,ped
674,76,1051.0,150.0,ped
675,76,1051.5,150.0,ped
676,76,1051.5,150.0,ped
677,76,1051.5,150.0,ped
678,76,1051.5,150.0,ped
679,76,1051.5,149.5,ped
680,76,1051.5,149.5,ped
681,76,1051.5,149.5,ped
682,76,1051.5,150.0,ped
683,76,1051.5,150.0,ped
684,76,1051.5,150.0,ped
685,76,1051.5,150.0,ped
686,76,1052.0,150.0,ped
687,76,1052.0,150.0,ped
688,76,1052.0,150.0,ped
689,76,1052.0,150.5,ped
690,76,1052.0,150.5,ped
691,76,1052.0,151.0,ped
692,76,1052.0,151.0,ped
693,76,1052.0,151.0,ped
694,76,1052.0,151.5,ped
695,76,1052.0,151.0,ped
696,76,1052.0,151.0,ped
697,76,1052.0,151.5,ped
698,76,1052.0,151.5,ped
699,76,1052.0,152.0,ped
700,76,1052.0,152.0,ped
701,76,1052.0,152.0,ped
702,76,1052.5,152.0,ped
703,76,1052.5,152.0,ped
704,76,1052.5,152.0,ped
705,76,1052.5,152.0,ped
706,76,1052.5,152.0,ped
707,76,1052.5,152.0,ped
708,76,1052.5,152.0,ped
709,76,1052.5,152.0,ped
710,76,1052.5,152.0,ped
711,76,1052.5,152.0,ped
712,76,1052.5,152.0,ped
713,76,1052.0,152.0,ped
714,76,1052.0,151.5,ped
715,76,1052.0,152.0,ped
716,76,1052.0,153.0,ped
717,76,1052.5,153.0,ped
718,76,1052.5,153.0,ped
719,76,1052.5,153.0,ped
720,76,1052.5,153.0,ped
721,76,1054.0,153.0,ped
722,76,1054.0,154.0,ped
723,76,1055.0,154.0,ped
724,76,1055.0,154.0,ped
725,76,1055.0,155.0,ped
726,76,1055.0,155.0,ped
727,76,1055.0,155.5,ped
728,76,1055.0,155.5,ped
729,76,1055.5,156.0,ped
731,76,1057.5,156.5,ped
732,76,1057.5,156.5,ped
733,76,1058.0,157.5,ped
734,76,1058.0,157.5,ped
735,76,1058.5,158.0,ped
