clip,id,frame,latitude,longitude
1_07 01 00,664,5236.0,-13.527637585709085,-71.94321463549981
1_07 01 00,664,5237.0,-13.527637813277522,-71.94321453806718
1_07 01 00,664,5238.0,-13.527637979194939,-71.94321445917974
1_07 01 00,664,5239.0,-13.527638062044003,-71.94321437422785
1_07 01 00,664,5240.0,-13.52763812909807,-71.9432143021551
1_07 01 00,664,5241.0,-13.52763832739174,-71.94321420935086
1_07 01 00,664,5242.0,-13.527638517763357,-71.94321410008266
1_07 01 00,664,5243.0,-13.527638681560324,-71.94321400598022
1_07 01 00,664,5244.0,-13.52763910826935,-71.94321389885441
1_07 01 00,664,5245.0,-13.52763947966449,-71.94321380166417
1_07 01 00,664,5246.0,-13.527639811855344,-71.94321372280855
1_07 01 00,664,5247.0,-13.527640139527232,-71.94321362266133
1_07 01 00,664,5248.0,-13.527640426172955,-71.9432135365359
1_07 01 00,664,5249.0,-13.527640641403588,-71.94321343489152
1_07 01 00,664,5250.0,-13.527640936744806,-71.94321332513479
1_07 01 00,664,5251.0,-13.527641204370234,-71.94321320638528
1_07 01 00,664,5252.0,-13.527641564655946,-71.94321306131594
1_07 01 00,664,5253.0,-13.52764186352015,-71.94321293738226
1_07 01 00,664,5254.0,-13.527642162640626,-71.94321279548363
1_07 01 00,664,5255.0,-13.527642422872914,-71.94321267199854
1_07 01 00,664,5256.0,-13.527642722412716,-71.94321254195441
1_07 01 00,664,5257.0,-13.52764298279985,-71.9432124292147
1_07 01 00,664,5258.0,-13.527643236487487,-71.94321230442621
1_07 01 00,664,5259.0,-13.527643467014643,-71.94321218887549
1_07 01 00,664,5260.0,-13.527643670951253,-71.94321209421537
1_07 01 00,664,5261.0,-13.52764392165683,-71.94321198942295
1_07 01 00,664,5262.0,-13.527644137788986,-71.94321189952183
1_07 01 00,664,5263.0,-13.52764438827171,-71.94321178885805
1_07 01 00,664,5264.0,-13.527644682241707,-71.94321166910564
1_07 01 00,664,5265.0,-13.527644949416487,-71.94321155777747
1_07 01 00,664,5266.0,-13.527645186319303,-71.94321146693537
1_07 01 00,664,5267.0,-13.527645432627507,-71.94321135268704
1_07 01 00,664,5268.0,-13.527645644635196,-71.94321125429795
1_07 01 00,664,5269.0,-13.527645868968385,-71.94321115099294
1_07 01 00,664,5270.0,-13.527646166799041,-71.94321102068675
1_07 01 00,664,5271.0,-13.527646443994634,-71.94321090463717
1_07 01 00,664,5272.0,-13.527646639896439,-71.94321080593694
1_07 01 00,664,5273.0,-13.527646806424384,-71.94321072161324
1_07 01 00,664,5274.0,-13.527647009977036,-71.94321062723613
1_07 01 00,664,5275.0,-13.527647183510197,-71.94321054673335
1_07 01 00,664,5276.0,-13.527647406894278,-71.94321044716104
1_07 01 00,664,5277.0,-13.527647598373676,-71.94321036192251
1_07 01 00,664,5278.0,-13.527647915980866,-71.94321024443117
1_07 01 00,664,5279.0,-13.52764819237681,-71.9432101429364
1_07 01 00,664,5280.0,-13.52764839926588,-71.94321004902321
1_07 01 00,664,5281.0,-13.52764857579064,-71.94320996886302
1_07 01 00,664,5282.0,-13.527648725068328,-71.94320990104501
1_07 01 00,664,5283.0,-13.527648850555838,-71.94320982539297
1_07 01 00,664,5284.0,-13.527648954275794,-71.94320976157864
1_07 01 00,664,5285.0,-13.527648999668559,-71.94320969633038
1_07 01 00,664,5286.0,-13.527649032054521,-71.94320964179816
1_07 01 00,664,5287.0,-13.527649199006827,-71.94320955847587
1_07 01 00,664,5288.0,-13.527649513941556,-71.943209450592
1_07 01 00,664,5289.0,-13.527649808867125,-71.94320935386371
1_07 01 00,664,5290.0,-13.527650207986383,-71.94320922632828
1_07 01 00,664,5291.0,-13.527650605942602,-71.94320911334985
1_07 01 00,664,5292.0,-13.527651003790599,-71.94320899401228
1_07 01 00,664,5293.0,-13.5276513526871,-71.94320889052341
1_07 01 00,664,5294.0,-13.527651657095458,-71.94320880138514
1_07 01 00,664,5295.0,-13.527651950976638,-71.94320868735595
1_07 01 00,664,5296.0,-13.527652205606914,-71.94320858882588
1_07 01 00,664,5297.0,-13.52765262900486,-71.943208480465
1_07 01 00,664,5298.0,-13.527653000311124,-71.94320838686791
1_07 01 00,664,5299.0,-13.527653406377844,-71.94320824554151
1_07 01 00,664,5300.0,-13.527653761765292,-71.94320812232962
1_07 01 00,664,5301.0,-13.527654160005277,-71.94320797934982
1_07 01 00,664,5302.0,-13.527654507963845,-71.9432078547607
1_07 01 00,664,5303.0,-13.527654752290266,-71.943207744084
1_07 01 00,664,5304.0,-13.527654983377348,-71.943207644755
1_07 01 00,664,5305.0,-13.527655360846412,-71.94320750610625
1_07 01 00,664,5306.0,-13.527655601462826,-71.94320738158234
1_07 01 00,664,5307.0,-13.527655806946438,-71.94320727398402
1_07 01 00,664,5308.0,-13.527655980868326,-71.94320718163881
1_07 01 00,664,5309.0,-13.527656142302733,-71.94320709321283
1_07 01 00,664,5310.0,-13.52765627688638,-71.94320701807432
1_07 01 00,664,5311.0,-13.527656494947648,-71.94320692776333
1_07 01 00,664,5312.0,-13.527656680628892,-71.94320685080771
1_07 01 00,664,5313.0,-13.527656906486857,-71.9432067727606
1_07 01 00,664,5314.0,-13.527657099278477,-71.94320670672886
1_07 01 00,664,5315.0,-13.527657380777766,-71.94320660825399
1_07 01 00,664,5316.0,-13.527657623735646,-71.94320652377108
1_07 01 00,664,5317.0,-13.527657866894906,-71.94320641038325
1_07 01 00,664,5318.0,-13.527658075404286,-71.94320631255006
1_07 01 00,664,5319.0,-13.527658380693877,-71.94320619021883
1_07 01 00,664,5320.0,-13.527658669016716,-71.94320607970799
1_07 01 00,664,5321.0,-13.527659057277223,-71.94320592940062
1_07 01 00,664,5322.0,-13.52765939649574,-71.94320579823734
1_07 01 00,664,5323.0,-13.52765974967188,-71.9432056588699
1_07 01 00,664,5324.0,-13.527660056892278,-71.943205537713
1_07 01 00,664,5325.0,-13.527660465645514,-71.94320537644148
1_07 01 00,664,5326.0,-13.527660822893232,-71.94320523556269
1_07 01 00,664,5327.0,-13.52766116116748,-71.94320508602671
1_07 01 00,664,5328.0,-13.527661454469373,-71.94320495595721
1_07 01 00,664,5329.0,-13.527661692245678,-71.94320483186173
1_07 01 00,664,5330.0,-13.52766189494145,-71.94320472487415
1_07 01 00,664,5331.0,-13.52766217838997,-71.94320459633879
1_07 01 00,664,5332.0,-13.527662440362313,-71.9432044743555
1_07 01 00,664,5333.0,-13.52766276023764,-71.94320434283846
1_07 01 00,664,5334.0,-13.527663062769987,-71.94320422393669
1_07 01 00,664,5335.0,-13.527663405026923,-71.94320408297308
1_07 01 00,664,5336.0,-13.527663701762476,-71.94320396077195
1_07 01 00,664,5337.0,-13.527663957364936,-71.94320385552406
1_07 01 00,664,5338.0,-13.527664337971299,-71.94320371024675
1_07 01 00,664,5339.0,-13.527664669174012,-71.94320358414944
1_07 01 00,664,5340.0,-13.527665246628667,-71.94320338592883
1_07 01 00,664,5341.0,-13.52766591882067,-71.94320317857148
1_07 01 00,664,5342.0,-13.527666513656778,-71.94320299614242
1_07 01 00,664,5343.0,-13.52766704948411,-71.94320281865402
1_07 01 00,664,5344.0,-13.527667547402846,-71.9432026579601
1_07 01 00,664,5345.0,-13.527667882326215,-71.94320252341586
1_07 01 00,664,5346.0,-13.527668198452238,-71.94320240174007
1_07 01 00,664,5347.0,-13.527668701377793,-71.94320222594929
1_07 01 00,664,5348.0,-13.527669140963894,-71.94320207275237
1_07 01 00,664,5349.0,-13.527669535676809,-71.94320192162307
1_07 01 00,664,5350.0,-13.527669877037042,-71.9432017909204
1_07 01 00,664,5351.0,-13.527670337577135,-71.94320163571447
1_07 01 00,664,5352.0,-13.527670738232679,-71.9432015012782
1_07 01 00,664,5353.0,-13.527671140705648,-71.9432013417584
1_07 01 00,664,5354.0,-13.527671488727082,-71.94320120359257
1_07 01 00,664,5355.0,-13.527671861040197,-71.94320105304837
1_07 01 00,664,5356.0,-13.527672181750871,-71.94320092305183
1_07 01 00,664,5357.0,-13.527672560701916,-71.9432007730931
1_07 01 00,664,5358.0,-13.527672917949275,-71.94320063713721
1_07 01 00,664,5359.0,-13.527673216564775,-71.94320051391004
1_07 01 00,664,5360.0,-13.527673501670677,-71.94320040200456
1_07 01 00,664,5361.0,-13.527673983771843,-71.94320024727539
1_07 01 00,664,5362.0,-13.527674372246029,-71.94320012007105
1_07 01 00,664,5363.0,-13.527674807644397,-71.94319996458276
1_07 01 00,664,5364.0,-13.52767518503018,-71.9431998300969
1_07 01 00,664,5365.0,-13.527675628947504,-71.94319968057732
1_07 01 00,664,5366.0,-13.527676013822537,-71.94319955148353
1_07 01 00,664,5367.0,-13.527676401221298,-71.94319942031551
1_07 01 00,664,5368.0,-13.527676767418496,-71.9431993007729
1_07 01 00,664,5369.0,-13.52767708194193,-71.94319919872676
1_07 01 00,664,5370.0,-13.527677249323393,-71.94319910021308
1_07 01 00,664,5371.0,-13.52767738538863,-71.94319901716338
1_07 01 00,664,5372.0,-13.527677691365374,-71.94319890483519
1_07 01 00,664,5373.0,-13.52767798547305,-71.94319880191661
1_07 01 00,664,5374.0,-13.527678127207754,-71.94319872979705
1_07 01 00,664,5375.0,-13.527678274266409,-71.94319866290847
1_07 01 00,664,5376.0,-13.527678457772561,-71.94319855928046
1_07 01 00,664,5377.0,-13.527678902717124,-71.943198398241
1_07 01 00,664,5378.0,-13.52767928979883,-71.94319825838593
1_07 01 00,664,5379.0,-13.52767965666464,-71.94319809577699
1_07 01 00,664,5380.0,-13.527679973158413,-71.94319795471272
1_07 01 00,664,5381.0,-13.527680320271202,-71.94319778995249
1_07 01 00,664,5382.0,-13.527680618961565,-71.94319764705746
1_07 01 00,664,5383.0,-13.527681002286576,-71.94319745117441
1_07 01 00,664,5384.0,-13.527681333696929,-71.943197280326
1_07 01 00,664,5385.0,-13.52768166102513,-71.94319709586033
1_07 01 00,664,5386.0,-13.527681951107892,-71.94319694236663
1_07 01 00,664,5387.0,-13.527682189224063,-71.94319680308341
1_07 01 00,664,5388.0,-13.527682407036954,-71.94319666168886
1_07 01 00,664,5389.0,-13.527682589659454,-71.94319654024345
1_07 01 00,664,5390.0,-13.527682848297701,-71.94319641224914
1_07 01 00,664,5391.0,-13.527683094525154,-71.94319628762018
1_07 01 00,664,5392.0,-13.527683293698813,-71.9431961742051
1_07 01 00,664,5393.0,-13.527683532510672,-71.94319606120219
1_07 01 00,664,5394.0,-13.527683851993492,-71.94319591083763
1_07 01 00,664,5395.0,-13.527684171641322,-71.9431957433557
1_07 01 00,664,5396.0,-13.527684446518583,-71.94319559828325
1_07 01 00,664,5397.0,-13.52768479095405,-71.94319541123379
1_07 01 00,664,5398.0,-13.52768512534856,-71.94319523998405
1_07 01 00,664,5399.0,-13.527685376166145,-71.94319510031734
1_07 01 00,664,5400.0,-13.527685794870209,-71.94319491387327
1_07 01 00,664,5401.0,-13.527686196717472,-71.94319474294556
1_07 01 00,664,5402.0,-13.527686573198105,-71.94319454159857
1_07 01 00,664,5403.0,-13.527686899048954,-71.94319436630154
1_07 01 00,664,5404.0,-13.527687390176302,-71.94319414590059
1_07 01 00,664,5405.0,-13.527687819322779,-71.94319395337264
1_07 01 00,664,5406.0,-13.527688367278769,-71.94319368749142
1_07 01 00,664,5407.0,-13.527688847561322,-71.94319345405609
1_07 01 00,664,5408.0,-13.527689187195204,-71.94319326908133
1_07 01 00,664,5409.0,-13.527689478840408,-71.94319310912586
1_07 01 00,664,5410.0,-13.527690066957131,-71.94319283203338
1_07 01 00,664,5411.0,-13.527690623466823,-71.94319257898128
1_07 01 00,664,5412.0,-13.527691110559545,-71.94319235759653
1_07 01 00,664,5413.0,-13.52769153453039,-71.9431921650027
1_07 01 00,664,5414.0,-13.527692056404621,-71.94319191148601
1_07 01 00,664,5415.0,-13.527692511607698,-71.94319169002866
1_07 01 00,664,5416.0,-13.527692865334881,-71.94319146800507
1_07 01 00,664,5417.0,-13.527693200180897,-71.94319125766849
1_07 01 00,664,5418.0,-13.527693771448252,-71.94319099526886
1_07 01 00,664,5419.0,-13.52769427096522,-71.9431907660287
1_07 01 00,664,5420.0,-13.527694620762015,-71.9431905475187
1_07 01 00,664,5421.0,-13.527694919991562,-71.94319035842963
1_07 01 00,664,5422.0,-13.527695413525553,-71.94319007487553
1_07 01 00,664,5423.0,-13.527695842582776,-71.94318982705103
1_07 01 00,664,5424.0,-13.527696202616905,-71.94318960407614
1_07 01 00,664,5425.0,-13.527696554983415,-71.94318940011816
1_07 01 00,664,5426.0,-13.527697056607952,-71.94318915298199
1_07 01 00,664,5427.0,-13.527697503292677,-71.94318894589615
1_07 01 00,664,5428.0,-13.527697880588349,-71.94318871750257
1_07 01 00,664,5429.0,-13.527698204238082,-71.94318851997261
1_07 01 00,664,5430.0,-13.527698492448314,-71.94318831553315
1_07 01 00,664,5431.0,-13.527698792386715,-71.94318813574696
1_07 01 00,664,5432.0,-13.527699164184002,-71.94318788836374
1_07 01 00,664,5433.0,-13.52769952923833,-71.94318766192492
1_07 01 00,664,5434.0,-13.527699774095483,-71.94318746274338
1_07 01 00,664,5435.0,-13.527699979046782,-71.94318729183662
1_07 01 00,664,5436.0,-13.527700441037778,-71.94318703770307
1_07 01 00,664,5437.0,-13.527700794870896,-71.94318682930974
1_07 01 00,664,5438.0,-13.527701289156102,-71.94318655657358
1_07 01 00,664,5439.0,-13.527701718913095,-71.94318631918311
1_07 01 00,664,5440.0,-13.527702149139357,-71.94318610909285
1_07 01 00,664,5441.0,-13.52770252069028,-71.94318592831061
1_07 01 00,664,5442.0,-13.52770300974647,-71.94318570678124
1_07 01 00,664,5443.0,-13.527703434240863,-71.94318551561027
1_07 01 00,664,5444.0,-13.527703849165706,-71.94318533883161
1_07 01 00,664,5445.0,-13.527704206547137,-71.94318518799446
1_07 01 00,664,5446.0,-13.527704599250619,-71.94318502609212
1_07 01 00,664,5447.0,-13.527704936598555,-71.94318488853699
1_07 01 00,664,5448.0,-13.527705354234747,-71.94318467109751
1_07 01 00,664,5449.0,-13.52770571423048,-71.94318448353549
1_07 01 00,664,5450.0,-13.527706076531851,-71.94318426341688
1_07 01 00,664,5451.0,-13.52770638675754,-71.94318407356663
1_07 01 00,664,5452.0,-13.527706779126424,-71.94318385347616
1_07 01 00,664,5453.0,-13.527707116499537,-71.94318366362062
1_07 01 00,664,5454.0,-13.527707522978712,-71.94318343464342
1_07 01 00,664,5455.0,-13.527707912898256,-71.94318321454037
1_07 01 00,664,5456.0,-13.527708248062204,-71.94318302474422
1_07 01 00,664,5457.0,-13.527708585959163,-71.94318284799962
1_07 01 00,664,5458.0,-13.52770897886187,-71.94318266850215
1_07 01 00,664,5459.0,-13.527709316683493,-71.9431825151272
1_07 01 00,664,5460.0,-13.527709604940874,-71.94318238522038
1_07 01 00,664,5461.0,-13.527710089644694,-71.9431821867824
1_07 01 00,664,5462.0,-13.527710498227753,-71.94318200778433
1_07 01 00,664,5463.0,-13.52771102842618,-71.9431817703745
1_07 01 00,664,5464.0,-13.527711483319173,-71.94318150779627
1_07 01 00,664,5465.0,-13.527711876917298,-71.94318127960797
1_07 01 00,664,5466.0,-13.527712275419791,-71.94318101847668
1_07 01 00,664,5467.0,-13.52771261815691,-71.94318079183743
1_07 01 00,664,5468.0,-13.527712983943582,-71.94318054012872
1_07 01 00,664,5469.0,-13.527713297276843,-71.94318032213283
1_07 01 00,664,5470.0,-13.527713897373765,-71.94318004040557
1_07 01 00,664,5471.0,-13.527714421935292,-71.94317979504052
1_07 01 00,664,5472.0,-13.527714877924742,-71.94317958264543
1_07 01 00,664,5473.0,-13.527715265921946,-71.943179341171
1_07 01 00,664,5474.0,-13.527715598731302,-71.94317913258772
1_07 01 00,664,5475.0,-13.527715971127579,-71.94317890384633
1_07 01 00,664,5476.0,-13.52771628997349,-71.94317870676166
1_07 01 00,664,5477.0,-13.527716708569494,-71.94317847132199
1_07 01 00,664,5478.0,-13.52771706908247,-71.94317826815448
1_07 01 00,664,5479.0,-13.527717410047543,-71.94317805998087
1_07 01 00,664,5480.0,-13.52771770074274,-71.94317788142993
1_07 01 00,664,5481.0,-13.527718122695816,-71.94317767860343
1_07 01 00,664,5482.0,-13.527718486326409,-71.94317750468043
1_07 01 00,664,5483.0,-13.52771894974659,-71.94317728772698
1_07 01 00,664,5484.0,-13.52771951707066,-71.94317704025822
1_07 01 00,664,5485.0,-13.527720011578918,-71.943176825972
1_07 01 00,664,5486.0,-13.527720474487499,-71.94317660646576
1_07 01 00,664,5487.0,-13.527720935339211,-71.94317639982904
1_07 01 00,664,5488.0,-13.527721451071294,-71.94317612465129
1_07 01 00,664,5489.0,-13.527721898638166,-71.94317588564763
1_07 01 00,664,5490.0,-13.527722284576477,-71.94317567935745
1_07 01 00,664,5491.0,-13.527722801537463,-71.94317544780931
1_07 01 00,664,5492.0,-13.527723249855612,-71.9431752481298
1_07 01 00,664,5493.0,-13.52772400067718,-71.94317495703898
1_07 01 00,664,5494.0,-13.527724660014997,-71.94317470339287
1_07 01 00,664,5495.0,-13.527725350590664,-71.94317443693929
1_07 01 00,664,5496.0,-13.527725890051668,-71.94317422481929
1_07 01 00,664,5497.0,-13.527726589451845,-71.94317394792581
1_07 01 00,664,5498.0,-13.527727187157371,-71.943173698313
1_07 01 00,664,5499.0,-13.527727758428744,-71.94317345397664
1_07 01 00,664,5505.0,-13.527728421656375,-71.94317310015342
1_07 01 00,664,5506.0,-13.527729000075816,-71.94317279066576
1_07 01 00,664,5507.0,-13.52772948749493,-71.94317251223552
1_07 25 00,246,2018.0,-13.527794664086416,-71.94322630717585
1_07 25 00,246,2019.0,-13.527794664086416,-71.94322630717585
1_07 25 00,246,2020.0,-13.527795109775303,-71.94322614808708
1_07 25 00,246,2021.0,-13.527795268132511,-71.94322609156141
1_07 25 00,246,2022.0,-13.527794056039113,-71.94322607287481
1_07 25 00,246,2023.0,-13.527793261108442,-71.94322606037836
1_07 25 00,246,2024.0,-13.527792618540937,-71.94322601724363
1_07 25 00,246,2025.0,-13.527792104392661,-71.94322598269638
1_07 25 00,246,2026.0,-13.527791332175887,-71.94322590898926
1_07 25 00,246,2027.0,-13.527790682577901,-71.94322584659994
1_07 25 00,246,2028.0,-13.527790748274878,-71.94322564246689
1_07 25 00,246,2029.0,-13.527790846520302,-71.94322548273557
1_07 25 00,246,2030.0,-13.527789580260036,-71.94322536399451
1_07 25 00,246,2031.0,-13.527788514282781,-71.94322526591209
1_07 25 00,246,2032.0,-13.527787380280724,-71.94322511041018
1_07 25 00,246,2033.0,-13.527786439346016,-71.94322498186574
1_07 25 00,246,2034.0,-13.527785576142687,-71.94322481664204
1_07 25 00,246,2035.0,-13.527784867017099,-71.9432246801272
1_07 25 00,246,2036.0,-13.52778400226713,-71.94322454295732
1_07 25 00,246,2037.0,-13.527783290730603,-71.943224430162
1_07 25 00,246,2038.0,-13.527782429049482,-71.94322422917769
1_07 25 00,246,2039.0,-13.527781716989221,-71.94322406173298
1_07 25 00,246,2040.0,-13.527780850213944,-71.9432238868184
1_07 25 00,246,2041.0,-13.527780130602725,-71.94322374108903
1_07 25 00,246,2042.0,-13.527779865454173,-71.94322354731959
1_07 25 00,246,2043.0,-13.527779655815365,-71.9432233840757
1_07 25 00,246,2044.0,-13.527779492515325,-71.94322324680749
1_07 25 00,246,2045.0,-13.527779870496772,-71.94322304455599
1_07 25 00,246,2046.0,-13.527780363321346,-71.94322283107526
1_07 25 00,246,2047.0,-13.527780807090197,-71.94322264845948
1_07 25 00,246,2048.0,-13.527781236728048,-71.94322244265715
1_07 25 00,246,2049.0,-13.5277816238508,-71.94322226635013
1_07 25 00,246,2050.0,-13.527781431809352,-71.94322209365141
1_07 25 00,246,2051.0,-13.527781273317565,-71.9432219466884
1_07 25 00,246,2052.0,-13.527781042771327,-71.94322175347008
1_07 25 00,246,2053.0,-13.527780849702571,-71.94322158816789
1_07 25 00,246,2054.0,-13.527780562009331,-71.94322142746155
1_07 25 00,246,2055.0,-13.52778031818133,-71.94322129046847
1_07 25 00,246,2056.0,-13.527779862707158,-71.94322113555461
1_07 25 00,246,2057.0,-13.52777945506919,-71.94322099257334
1_07 25 00,246,2058.0,-13.527779105331474,-71.94322087090578
1_07 25 00,246,2059.0,-13.527778710721027,-71.94322070288665
1_07 25 00,246,2060.0,-13.527778356089248,-71.94322054811704
1_07 25 00,246,2061.0,-13.527777900576664,-71.94322037589019
1_07 25 00,246,2062.0,-13.527777507833429,-71.94322022807206
1_07 25 00,246,2063.0,-13.527777402354996,-71.94322007118998
1_07 25 00,246,2064.0,-13.527776978575638,-71.94321989309458
1_07 25 00,246,2065.0,-13.527776613077517,-71.94321973984069
1_07 25 00,246,2066.0,-13.527776222086457,-71.94321955613552
1_07 25 00,246,2067.0,-13.527775885346525,-71.94321939777222
1_07 25 00,246,2068.0,-13.527775636326693,-71.94321922724161
1_07 25 00,246,2069.0,-13.527775425037822,-71.94321908034064
1_07 25 00,246,2070.0,-13.527775247068933,-71.94321895437666
1_07 25 00,246,2071.0,-13.527775122714186,-71.94321880213954
1_07 25 00,246,2072.0,-13.527775021522508,-71.94321867124798
1_07 25 00,246,2073.0,-13.527774726196371,-71.94321853559579
1_07 25 00,246,2074.0,-13.527774472858392,-71.94321841955643
1_07 25 00,246,2075.0,-13.527774028633424,-71.94321828721759
1_07 25 00,246,2076.0,-13.527773559791894,-71.94321817785939
1_07 25 00,246,2077.0,-13.527773093086347,-71.94321804445383
1_07 25 00,246,2078.0,-13.527772673198509,-71.94321792021555
1_07 25 00,246,2079.0,-13.527772347713483,-71.94321777998127
1_07 25 00,246,2080.0,-13.527772067973405,-71.9432176596367
1_07 25 00,246,2081.0,-13.527771725040267,-71.94321748614767
1_07 25 00,246,2082.0,-13.527771355658862,-71.94321728568796
1_07 25 00,246,2083.0,-13.527770955108004,-71.94321711577355
1_07 25 00,246,2084.0,-13.527770697820724,-71.94321691062598
1_07 25 00,246,2085.0,-13.527770478526229,-71.94321673241129
1_07 25 00,246,2086.0,-13.527770234046573,-71.94321653803269
1_07 25 00,246,2087.0,-13.527770025949264,-71.94321636948683
1_07 25 00,246,2088.0,-13.527769850148387,-71.9432162239767
1_07 25 00,246,2089.0,-13.527769563324759,-71.94321606328614
1_07 25 00,246,2090.0,-13.527769317297087,-71.9432159248718
1_07 25 00,246,2091.0,-13.527769048886556,-71.9432157662724
1_07 25 00,246,2092.0,-13.527768819119848,-71.94321562968875
1_07 25 00,246,2093.0,-13.527768740479111,-71.94321547356978
1_07 25 00,246,2094.0,-13.52776867945108,-71.94321533898061
1_07 25 00,246,2095.0,-13.527768560656394,-71.94321517366791
1_07 25 00,246,2096.0,-13.52776846335274,-71.94321503090583
1_07 25 00,246,2097.0,-13.527768377470478,-71.94321484356955
1_07 25 00,246,2098.0,-13.527768309101951,-71.94321468111305
1_07 25 00,246,2099.0,-13.527768117287911,-71.94321450591517
1_07 25 00,246,2100.0,-13.52776795417405,-71.94321435448491
1_07 25 00,246,2101.0,-13.527767823504169,-71.94321416936042
1_07 25 00,246,2102.0,-13.527767714647194,-71.94321400901973
1_07 25 00,246,2103.0,-13.527767515794313,-71.94321385605609
1_07 25 00,246,2104.0,-13.527767345996882,-71.94321372454276
1_07 25 00,246,2105.0,-13.527767208818092,-71.94321355709506
1_07 25 00,246,2106.0,-13.527767093778836,-71.9432134125636
1_07 25 00,246,2107.0,-13.527766969131262,-71.94321326857794
1_07 25 00,246,2108.0,-13.527766865034113,-71.94321314498214
1_07 25 00,246,2109.0,-13.52776694549736,-71.94321297337602
1_07 25 00,246,2110.0,-13.527767104161226,-71.9432128192971
1_07 25 00,246,2111.0,-13.527766902754061,-71.9432126888493
1_07 25 00,246,2112.0,-13.527766649519497,-71.94321258302885
1_07 25 00,246,2113.0,-13.527766430099176,-71.9432124935436
1_07 25 00,246,2114.0,-13.527766153185551,-71.94321235892384
1_07 25 00,246,2115.0,-13.527765868994718,-71.94321221389194
1_07 25 00,246,2116.0,-13.527765622181208,-71.94321208934775
1_07 25 00,246,2117.0,-13.527765365016174,-71.94321195329537
1_07 25 00,246,2118.0,-13.527765142376323,-71.94321183669764
1_07 25 00,246,2119.0,-13.527764655930826,-71.94321171555997
1_07 25 00,246,2120.0,-13.527764230024358,-71.94321161239473
1_07 25 00,246,2121.0,-13.527763771312472,-71.9432114660129
1_07 25 00,246,2122.0,-13.527763205908977,-71.94321128728275
1_07 25 00,246,2123.0,-13.527762710721193,-71.94321113287533
1_07 25 00,246,2124.0,-13.52776227813691,-71.94321100006736
1_07 25 00,246,2125.0,-13.527761887006413,-71.94321087664133
1_07 25 00,246,2126.0,-13.527761547192119,-71.94321077130085
1_07 25 00,246,2127.0,-13.527761090573595,-71.94321062964023
1_07 25 00,246,2128.0,-13.527760707155705,-71.94321051780027
1_07 25 00,246,2129.0,-13.527760608593498,-71.94321034877812
1_07 25 00,246,2130.0,-13.52776052932533,-71.94321020237214
1_07 25 00,246,2131.0,-13.52776015254442,-71.94321003700547
1_07 25 00,246,2132.0,-13.527759825470305,-71.94320989422614
1_07 25 00,246,2133.0,-13.527759575898761,-71.94320973588387
1_07 25 00,246,2134.0,-13.527759499488035,-71.9432095763842
1_07 25 00,246,2135.0,-13.527759231101236,-71.94320941295773
1_07 25 00,246,2136.0,-13.5277590002227,-71.94320927184658
1_07 25 00,246,2137.0,-13.527758774325186,-71.9432091312251
1_07 25 00,246,2138.0,-13.527758581221809,-71.94320901042236
1_07 25 00,246,2139.0,-13.527758417269249,-71.94320890725746
1_07 25 00,246,2140.0,-13.527758326179,-71.94320879356809
1_07 25 00,246,2141.0,-13.527758149179965,-71.94320868411054
1_07 25 00,246,2142.0,-13.527757999197457,-71.94320859094638
1_07 25 00,246,2143.0,-13.527757670652166,-71.94320843219501
1_07 25 00,246,2144.0,-13.52775738570782,-71.94320829514245
1_07 25 00,246,2145.0,-13.527757172024646,-71.9432081414122
1_07 25 00,246,2146.0,-13.52775698929698,-71.94320800873103
1_07 25 00,246,2147.0,-13.527756614365892,-71.94320786090901
1_07 25 00,246,2148.0,-13.527756288311128,-71.94320773367413
1_07 25 00,246,2149.0,-13.52775606596191,-71.94320760790576
1_07 25 00,246,2150.0,-13.52775587568931,-71.94320750017033
1_07 25 00,246,2151.0,-13.527755745829896,-71.94320737235772
1_07 25 00,246,2152.0,-13.527755637747942,-71.94320726266805
1_07 25 00,246,2153.0,-13.527755566736264,-71.9432071233223
1_07 25 00,246,2154.0,-13.527755510789547,-71.9432070032464
1_07 25 00,246,2155.0,-13.527755468091954,-71.9432069003663
1_07 25 00,246,2156.0,-13.527755144795902,-71.94320678731926
1_07 25 00,246,2157.0,-13.527754863895211,-71.94320669087153
1_07 25 00,246,2158.0,-13.527754887452735,-71.94320655971201
1_07 25 00,246,2159.0,-13.527754947139055,-71.9432064103317
1_07 25 00,246,2160.0,-13.527755007129013,-71.94320628105024
1_07 25 00,246,2161.0,-13.52775486643798,-71.94320609109758
1_07 25 00,246,2162.0,-13.527754673214115,-71.94320593364881
1_07 25 00,246,2163.0,-13.527754419269748,-71.94320579579995
1_07 25 00,246,2164.0,-13.527754199150037,-71.94320567724895
1_07 25 00,246,2165.0,-13.527753893648894,-71.94320555508847
1_07 25 00,246,2166.0,-13.527753627857457,-71.94320545054678
1_07 25 00,246,2167.0,-13.527753397488471,-71.94320536165344
1_07 25 00,246,2168.0,-13.527753083731874,-71.9432052660217
1_07 25 00,246,2169.0,-13.527752810892549,-71.94320518500916
1_07 25 00,246,2170.0,-13.527752490877884,-71.94320505980932
1_07 25 00,246,2171.0,-13.52775221261135,-71.94320495236607
1_07 25 00,246,2172.0,-13.52775169909181,-71.94320484708341
1_07 25 00,246,2173.0,-13.527751249590562,-71.94320475748897
1_07 25 00,246,2174.0,-13.527750757803934,-71.94320467100685
