id,frame,label,x_est,y_est,vx_est,vy_est
2,3,ped,1141.5,309.0,0.0,0.0
2,4,ped,1141.5,309.0,0.0,0.0
2,5,ped,1141.0048441190565,309.4951558809434,-0.2193151113923574,0.2193151113923574
2,6,ped,1140.8294736664652,309.67052633353467,-0.42951481417113346,0.42951481417118115
2,7,ped,1140.3250634067356,309.3563322532392,-1.5365598725711673,-0.285921431730812
2,8,ped,1139.990680478196,309.1492193265445,-2.544032545028096,-0.9461451308143551
2,9,ped,1139.5199163500247,309.21404264781285,-4.327611883061923,-0.6105821737400192
2,10,ped,1139.141350809203,309.26654585049744,-5.808604040305365,-0.3076571118735048
2,11,ped,1138.5138438960305,309.1026146225695,-8.597330261809333,-1.142144433722916
2,12,ped,1137.9816615577174,308.9622512400872,-10.722575600077109,-1.8051820133826675
2,13,ped,1137.0116929751816,308.73821453087317,-15.087272064216634,-2.8750395251644436
2,14,ped,1136.1857307767993,308.5466208371019,-18.223653873538932,-3.6594049503488426
2,15,ped,1135.2834733222303,308.1770972982948,-21.416341524423995,-5.305189016039329
2,16,ped,1134.5286231887821,307.8638193702843,-23.473467919139033,-6.46766361404263
2,17,ped,1133.4950113013635,307.4988518476366,-26.67612687933036,-7.74981484838318
2,18,ped,1132.6353837690294,307.0924482658022,-28.665821204096552,-9.078945145339343
2,19,ped,1131.4273594124436,306.75323107906576,-32.02764686893568,-9.943967582418251
2,20,ped,1130.4229546089082,306.47198734782813,-34.107159965566254,-10.454382059549301
2,21,ped,1129.3024160222344,306.24016061869656,-36.44934455337575,-10.698690861380836
2,22,ped,1128.3726668061809,306.05008959985145,-37.76290802466345,-10.74662373799738
2,23,ped,1127.324105496246,305.895087988325,-39.40625953709596,-10.65210765139313
2,24,ped,1126.452956723137,305.7694235034461,-40.21563245067995,-10.456272555959336
2,25,ped,1125.7316596177068,305.66824148809076,-40.401458629491714,-10.190151869209334
2,26,ped,1125.1367256597962,305.5874639338176,-40.125660900763485,-9.876954658507044
2,27,ped,1124.3862060151573,305.3489717689991,-40.403813700901125,-10.128290657705726
2,28,ped,1123.7622137463409,305.2351868944843,-40.24094893114125,-9.946914632828161
2,29,ped,1122.99126493026,304.8881376128171,-40.5617481422667,-10.526874300235725
2,30,ped,1122.2625475442685,304.5100017518473,-40.72562510606553,-11.157297338414882
2,31,ped,1121.5699678547644,304.0232010890713,-40.767477020052134,-12.068414038772657
2,32,ped,1120.9897838162385,303.60672322501773,-40.47426646911678,-12.704424688509528
2,33,ped,1120.505933530837,303.1704258223026,-39.924055231752966,-13.352250020022765
2,34,ped,1120.1047359159386,302.71737045628225,-39.17844742695822,-14.002794188613722
2,35,ped,1119.7745187506434,302.3289354443652,-38.286125637962435,-14.431472946469693
2,36,ped,1119.5053048987984,301.99657666338663,-37.28560954209143,-14.680550083247638
2,37,ped,1119.2112069484508,301.5582525869969,-36.41347806731086,-15.196504339995592
2,38,ped,1118.971827114986,301.18148943180535,-35.450323455094,-15.520135374741352
2,39,ped,1118.7796832701217,300.85845410013053,-34.42129921753945,-15.686263905919576
2,40,ped,1118.552739655977,300.5823520971868,-33.53891095833554,-15.72358121888263
2,41,ped,1118.2950218604005,300.3472779043633,-32.782183069127484,-15.655797904608747
2,42,ped,1117.8607960778259,299.92420289321615,-32.5038525071781,-16.058226459410402
2,43,ped,1117.49434829333,299.3364723164766,-32.07358284334893,-16.843964027398492
2,44,ped,1117.18722971022,298.82600542711407,-31.52089301344794,-17.402225986604112
2,45,ped,1116.9320402098788,298.3837061784695,-30.87044401742517,-17.76882071702138
2,46,ped,1116.5027728262007,298.00157397466756,-30.66694408378812,-17.974099663823516
2,47,ped,1116.1386392806837,297.6725600764184,-30.318741347197317,-18.043856607096828
2,48,ped,1115.6139624752386,297.3904447149601,-30.364294258348686,-18.000065331458657
2,49,ped,1115.0198915715225,297.14973171113706,-30.56998193408809,-17.861486685125847
2,50,ped,1114.5088920519074,296.9455579090196,-30.573467227074968,-17.6441697878069
2,51,ped,1114.0713953666468,296.77361516425833,-30.40689410584129,-17.361867218281084
2,52,ped,1113.6271226892597,296.486511853968,-30.263092420068755,-17.356665458663436
2,53,ped,1113.2484011936376,296.24060378316204,-29.97525625155694,-17.257325741052053
2,54,ped,1112.8561950584804,296.0311774976822,-29.73025963366089,-17.078917779177292
2,55,ped,1112.5232486807406,295.85403499088056,-29.360689191362333,-16.834505952520455
2,56,ped,1112.1715131109702,295.4917771455641,-29.048839972711832,-17.019614878956094
2,57,ped,1111.87404715748,295.17851874383376,-28.627005139553635,-17.08649638737894
2,58,ped,1111.5535887435622,294.8378241681587,-28.273933035379013,-17.21252647110996
2,59,ped,1111.2834364673581,294.5437221095577,-27.82180674992923,-17.22877544985701
2,60,ped,1110.9161183030656,294.36190345738686,-27.60555730550036,-16.992446714846906
2,61,ped,1110.6037823771685,294.2090908223304,-27.274656832322417,-16.700428108579345
2,62,ped,1110.2695081542083,293.8698417756562,-27.00569679008443,-16.83660027829612
2,63,ped,1109.9862093006202,293.5766248954653,-26.633364091294986,-16.86474213651252
2,64,ped,1109.3245822329325,293.04205891123604,-27.118744967605693,-17.429815324910493
2,65,ped,1108.7494970169234,292.57499265527105,-27.392835648364635,-17.822939596309997
2,66,ped,1108.1811497074743,291.95677045997377,-27.641479457500324,-18.53723023672745
2,67,ped,1107.6893925401657,291.41561491740123,-27.710501839521253,-19.053138168148095
2,68,ped,1107.195501479129,290.8025613060325,-27.78164651387258,-19.709105773546113
2,69,ped,1106.7701368923513,290.266552730024,-27.6981068158067,-20.169412056416235
2,70,ped,1106.265087649415,289.7291024007433,-27.794335336839396,-20.61558413000151
2,71,ped,1105.829723687329,289.26094017309435,-27.73258878940132,-20.891520505170195
2,72,ped,1105.386145375313,288.7140736327026,-27.69134094363386,-21.331361417120277
2,73,ped,1105.0055148226331,288.23784794041126,-27.512346657736032,-21.598448422434313
2,74,ped,1104.6106495599095,287.82476256601143,-27.371514907473884,-21.715918125513053
2,75,ped,1104.2732734819108,287.4680536516341,-27.108827247914203,-21.70437057457767
2,76,ped,1103.9167885828888,287.16162350971985,-26.898141779056463,-21.582131867629453
2,77,ped,1103.6133778561677,286.8999769708103,-26.578020199848115,-21.36548904971458
