frame,id,x,y,type
1682,189,1774.5,445.0,ped
1683,189,1774.5,445.5,ped
1684,189,1773.5,447.5,ped
1685,189,1773.0,446.5,ped
1686,189,1773.0,447.0,ped
1687,189,1772.0,446.0,ped
1688,189,1772.0,446.0,ped
1689,189,1771.0,445.0,ped
1690,189,1771.0,445.5,ped
1691,189,1768.0,443.5,ped
1692,189,1768.0,443.5,ped
1693,189,1768.0,443.5,ped
1694,189,1767.0,443.5,ped
1695,189,1767.0,443.5,ped
1696,189,1764.0,444.0,ped
1697,189,1764.0,444.0,ped
1698,189,1764.5,443.0,ped
1699,189,1764.5,443.0,ped
1700,189,1761.5,444.5,ped
1701,189,1761.5,444.5,ped
1702,189,1760.0,446.0,ped
1703,189,1761.0,445.5,ped
1704,189,1761.0,446.0,ped
1705,189,1760.0,446.0,ped
1706,189,1760.0,446.5,ped
1707,189,1760.0,446.5,ped
1708,189,1758.0,446.0,ped
1709,189,1758.0,446.0,ped
1710,189,1758.5,446.5,ped
1711,189,1758.5,446.5,ped
1712,189,1753.5,447.0,ped
1713,189,1753.5,447.0,ped
1714,189,1752.0,447.5,ped
1715,189,1752.0,447.5,ped
1716,189,1752.5,448.0,ped
1717,189,1752.5,448.0,ped
1718,189,1750.5,449.0,ped
1719,189,1750.5,449.0,ped
1720,189,1749.5,444.5,ped
1721,189,1748.5,443.0,ped
1722,189,1748.5,443.0,ped
1723,189,1748.5,443.0,ped
1724,189,1747.5,443.5,ped
1725,189,1747.5,443.5,ped
1726,189,1745.5,441.5,ped
1727,189,1745.5,441.5,ped
1728,189,1743.0,442.0,ped
1729,189,1743.0,442.0,ped
1730,189,1742.5,443.0,ped
1731,189,1742.5,443.0,ped
1732,189,1742.5,443.0,ped
1733,189,1741.5,445.5,ped
1734,189,1741.5,445.5,ped
1735,189,1740.5,445.0,ped
1736,189,1741.0,446.0,ped
1737,189,1741.0,446.0,ped
1738,189,1740.5,443.0,ped
1739,189,1738.0,442.5,ped
1740,189,1738.0,442.5,ped
