frame,id,x,y,type
3139,386,1362.0,424.0,ped
3141,386,1366.5,426.0,ped
3143,386,1367.5,428.0,ped
3144,386,1367.5,427.0,ped
3147,386,1369.5,429.0,ped
3149,386,1370.0,426.0,ped
3150,386,1372.5,425.5,ped
3151,386,1372.5,425.5,ped
3153,386,1374.5,424.5,ped
3154,386,1377.0,424.0,ped
3155,386,1377.0,424.0,ped
3156,386,1380.5,424.0,ped
3157,386,1380.5,424.0,ped
3158,386,1379.5,424.0,ped
3159,386,1379.5,424.0,ped
3160,386,1382.0,424.5,ped
3161,386,1382.0,424.5,ped
3162,386,1384.0,425.0,ped
3163,386,1384.0,425.0,ped
3164,386,1388.0,423.5,ped
3165,386,1388.0,423.5,ped
3166,386,1389.5,423.5,ped
3167,386,1389.5,423.5,ped
3168,386,1392.0,423.5,ped
3169,386,1392.5,423.5,ped
3170,386,1394.0,423.0,ped
3171,386,1394.5,422.5,ped
3172,386,1396.5,422.0,ped
3173,386,1395.0,423.0,ped
3174,386,1395.5,422.5,ped
3175,386,1395.5,422.5,ped
3176,386,1397.0,425.0,ped
3177,386,1397.0,424.5,ped
3178,386,1397.0,424.5,ped
3179,386,1398.0,422.0,ped
3180,386,1397.5,422.5,ped
3181,386,1400.0,423.0,ped
3182,386,1400.0,423.5,ped
3183,386,1401.5,424.0,ped
3184,386,1404.0,422.0,ped
3185,386,1404.5,422.0,ped
3186,386,1406.0,423.5,ped
3187,386,1406.0,423.5,ped
3188,386,1409.0,423.0,ped
3189,386,1409.0,423.0,ped
3190,386,1409.0,423.0,ped
3191,386,1410.5,423.5,ped
3192,386,1410.5,423.5,ped
3193,386,1413.0,422.0,ped
3194,386,1415.0,422.5,ped
3195,386,1415.0,422.5,ped
3196,386,1415.0,422.5,ped
3197,386,1416.5,422.0,ped
3198,386,1416.5,422.0,ped
3199,386,1417.5,420.0,ped
3200,386,1417.5,420.0,ped
3201,386,1419.0,420.5,ped
3202,386,1420.0,421.0,ped
3203,386,1420.0,421.0,ped
3204,386,1420.5,423.0,ped
3205,386,1420.5,423.0,ped
3206,386,1422.0,422.0,ped
3207,386,1422.5,422.0,ped
3208,386,1422.0,422.0,ped
3209,386,1422.5,423.5,ped
3210,386,1422.5,423.5,ped
3211,386,1421.5,421.5,ped
3212,386,1422.0,421.5,ped
3213,386,1424.0,424.0,ped
3214,386,1423.5,424.5,ped
3215,386,1422.0,428.0,ped
3216,386,1422.0,428.0,ped
3217,386,1426.0,426.5,ped
3218,386,1426.0,426.5,ped
3219,386,1430.5,423.5,ped
3220,386,1431.0,423.5,ped
3221,386,1432.5,421.5,ped
3222,386,1432.5,421.5,ped
3223,386,1433.5,423.5,ped
3224,386,1434.5,423.5,ped
3225,386,1435.0,423.5,ped
3226,386,1435.0,423.5,ped
3227,386,1435.0,427.0,ped
3228,386,1435.0,427.0,ped
3229,386,1438.5,424.5,ped
3230,386,1441.5,424.0,ped
3231,386,1441.5,424.0,ped
3232,386,1441.5,424.0,ped
3233,386,1443.0,420.5,ped
3234,386,1443.0,420.5,ped
3235,386,1444.0,422.5,ped
3236,386,1444.0,422.5,ped
3237,386,1444.0,426.5,ped
3238,386,1444.0,426.5,ped
3239,386,1447.0,425.5,ped
3240,386,1446.0,425.5,ped
3241,386,1449.5,424.0,ped
3242,386,1449.5,424.0,ped
3243,386,1449.0,427.0,ped
3244,386,1449.0,427.0,ped
3245,386,1449.5,427.5,ped
3247,386,1452.5,430.0,ped
3248,386,1452.5,430.0,ped
3249,386,1454.0,427.0,ped
3250,386,1454.0,427.0,ped
3251,386,1456.5,428.0,ped
3252,386,1456.5,428.0,ped
3253,386,1457.5,430.0,ped
3254,386,1465.0,419.5,ped
3255,386,1465.0,419.5,ped
3256,386,1465.0,419.5,ped
