id,frame,label,x_est,y_est,vx_est,vy_est
132,1460,ped,1802.0,458.5,0.0,0.0
132,1461,ped,1802.0,458.5,0.0,0.0
132,1464,ped,1800.2669544166981,458.0048441190566,-0.7676028898732509,-0.2193151113923574
132,1465,ped,1799.6531578326285,457.82947366646533,-1.5033018495991102,-0.42951481417118115
132,1466,ped,1799.047411405277,458.1436677467608,-2.7961110395713082,0.285921431730812
132,1467,ped,1798.6441902836373,458.3507806734555,-3.959695533488363,0.9461451308143551
132,1468,ped,1798.4510689465687,458.0660897767492,-4.48901232984729,-0.304881413026755
132,1469,ped,1798.2966146763354,457.8364357048276,-4.873893127086776,-1.3902223168922387
132,1470,ped,1798.1704621910258,457.64364834075013,-5.109945376630912,-2.281532218725002
132,1471,ped,1797.7557089803313,457.5836635346654,-6.911091962887282,-2.401536369541005
132,1472,ped,1797.403221627615,457.63859063755496,-8.220086032625792,-1.877763800633764
132,1473,ped,1796.4823305363925,457.2727571525471,-12.49953679710855,-3.7040877117510154
132,1474,ped,1795.697903947764,456.95951914067666,-15.57258377494829,-5.0456601669238275
132,1475,ped,1795.0380070843757,456.5913411996585,-17.64233843505444,-6.514319548734045
132,1476,ped,1794.386887841915,456.179169833136,-19.42258238475603,-8.027931462882982
132,1477,ped,1793.544362631179,456.0361873899463,-21.909862008079482,-8.071958954024726
132,1478,ped,1792.4446294112415,456.02111712335983,-25.291520811597785,-7.522002314502587
132,1479,ped,1791.5270241189953,456.11286237953345,-27.483576299080216,-6.562637859549899
132,1480,ped,1790.572104057416,455.71269777041516,-29.5914708501732,-7.796281996885566
132,1481,ped,1789.7787107433783,455.37689227753316,-30.815123753617613,-8.635417655178781
132,1482,ped,1788.7484349207448,455.5631555556335,-32.84075710389042,-7.340952781497251
132,1483,ped,1787.7968650152345,455.81897161148447,-34.3668850353983,-5.913208150921108
132,1484,ped,1787.093361141757,455.9514274951465,-34.84285074197929,-5.0720938310716885
132,1485,ped,1786.4216262607688,456.06807633379475,-35.162949224649196,-4.3645777693999275
132,1486,ped,1785.8643036156589,456.17085980814187,-35.06521814902703,-3.7674154854875526
132,1487,ped,1784.887681503286,456.6055600794949,-36.358130622653114,-2.127413591534596
132,1488,ped,1784.0644584969127,456.9819780271046,-37.05322898008049,-0.809632050328102
132,1489,ped,1783.2886398145004,456.89018210417663,-37.54548229249006,-1.0531759720175886
132,1490,ped,1782.6360171787007,456.81117028397455,-37.626842215312365,-1.2393053310486601
132,1491,ped,1781.9260128602416,456.6617558660809,-37.87166288041965,-1.6196025624061805
132,1492,ped,1781.3278475202549,456.4520943968846,-37.77637727142453,-2.1465824500168496
132,1493,ped,1780.4278647548936,456.3500361551263,-38.53940637652482,-2.3336364222389503
132,1494,ped,1779.6617574093325,456.26211309572693,-38.88163006374078,-2.469186563154993
132,1495,ped,1778.6994441340162,455.7962953985324,-39.7340516739871,-3.620981895545543
132,1496,ped,1777.9541124945088,455.77679050976326,-39.955455597268916,-3.5121554319495565
132,1497,ped,1777.3206813518964,455.7614759186774,-39.87029935430088,-3.3988832495097996
132,1498,ped,1776.7085169949544,458.7182676442778,-39.73520913361711,4.378750053797891
132,1499,ped,1776.1904232091092,461.3168174133054,-39.36835471818223,10.805766262010032
132,1500,ped,1775.7543807976522,463.67474560583184,-38.81550611100236,16.276137714304365
132,1501,ped,1774.7182746529404,462.7600161858487,-39.78141637733949,13.332602735053154
132,1502,ped,1773.824409165476,461.94587249193415,-40.34806692108345,10.788651841013547
132,1503,ped,1772.9080012259874,460.6304361171059,-40.940849957193876,7.155149234602304
132,1504,ped,1772.1190002771252,459.5371850159264,-41.19763467280376,4.235858856574129
132,1505,ped,1771.1495836976433,458.12857906831874,-41.87275902378033,0.7044443235186022
132,1506,ped,1770.3129781673465,456.88085429189346,-42.201403244848805,-2.279246022676327
