id,frame,label,x_est,y_est,vx_est,vy_est
287,2555,ped,729.0,419.5,0.0,0.0
287,2556,ped,729.0,419.5,0.0,0.0
287,2557,ped,729.9903117618868,419.9951558809434,0.4386302227847148,0.2193151113923574
287,2558,ped,730.3410526670693,420.17052633353467,0.8590296283423623,0.42951481417118115
287,2559,ped,730.8041369598453,420.40206847992266,1.8581322089411247,0.9290661044705624
287,2560,ped,731.1119055801014,420.5559527900507,2.761279972828118,1.380639986414059
287,2561,ped,731.782806631842,421.00133710364,5.363094394923021,3.1392789908448973
287,2562,ped,732.3225628213938,421.25396078718535,7.539700645825713,4.107323359206987
287,2563,ped,733.0847117069172,421.9851423355949,10.884338136689937,7.589842300174023
287,2564,ped,733.8344990066778,422.6081863289941,13.99045968455706,10.303395988757718
287,2565,ped,734.5737539680551,423.34586362386483,16.782072014889373,13.425278432177867
287,2566,ped,735.1961620196098,423.9714020686993,18.65299489679501,15.61871725656933
287,2567,ped,736.1286173948764,424.7027880837446,21.968594814339404,18.131527997641484
287,2568,ped,736.9089276858009,425.3137652614381,24.10976137354027,19.72788922579202
287,2569,ped,738.1685112586632,425.4086217228728,28.386143713927815,18.561559638189518
287,2570,ped,739.2201825536396,425.47144826181795,31.15989010938005,17.379644341029394
287,2571,ped,740.3904850683962,425.60915008868074,34.156698165321494,16.680086783060585
287,2572,ped,741.3609043663655,425.9093392288317,35.929241740184295,16.7781287545776
287,2573,ped,742.3543322789612,426.7326518598717,37.603334317568155,19.084639748995194
287,2574,ped,743.2698549199406,427.4213482803743,38.780512664326686,20.59531897825071
287,2575,ped,744.7727247792602,427.9020195303904,42.1384452969845,21.134044458306754
287,2576,ped,746.0305592427312,428.207560627356,44.23581069890361,20.957757387100198
287,2577,ped,747.5318790128758,428.45632446210044,47.017770183572665,20.591715899464678
287,2578,ped,748.7921412028317,428.65756463503317,48.69397566857845,20.092493100705045
287,2579,ped,750.2844331169046,428.6443381696803,51.009887118581915,18.908209976363853
287,2580,ped,751.5415112641857,428.6223921185885,52.35129694411781,17.79699974117104
287,2581,ped,753.0218651254623,428.33947647758896,54.29603848687623,15.942803038105346
287,2582,ped,754.3568817729181,428.0026214063294,55.63373032891806,14.068626378492905
287,2583,ped,755.8969837973204,427.62072724025114,57.48982792760467,12.20193476025892
