id,frame,label,x_est,y_est,vx_est,vy_est
426,4617,ped,1328.0,420.0,30.0,0.0
426,4619,ped,1328.5,420.0,30.0,0.0
426,4620,ped,1328.5048441190565,419.7524220595283,29.78068488860764,-0.1096575556961787
426,4621,ped,1328.6581657903605,419.66473683323267,29.36078409654379,-0.21475740708559057
426,4622,ped,1328.6979586484392,419.4807487317033,28.35993070705238,-0.6164064942604702
426,4623,ped,1328.7736538928982,419.3586819220364,27.06468817476806,-0.9811681328605986
426,4624,ped,1328.6256518041782,419.157128258526,24.570295218389187,-1.752289770131009
426,4625,ped,1328.604396079623,418.9950173496266,22.48846551986483,-2.3946135908047785
426,4626,ped,1328.3578523880774,418.75590719310986,19.22336399236906,-3.4413770537545014
426,4627,ped,1328.1214280123959,418.5533202688613,16.180459241056536,-4.235040975074119
426,4628,ped,1327.789566807211,418.38229601490303,12.862304226519417,-4.789083527967879
426,4629,ped,1327.482776364056,418.2395211109996,10.01714882760701,-5.132780777172505
426,4630,ped,1327.099437329528,418.22583674083376,7.081775083347853,-4.749453482150023
426,4631,ped,1326.7594658714718,418.2196549289856,4.713994906148978,-4.3721824519549495
426,4632,ped,1326.1545649530838,418.21910651403897,1.3065288847498886,-4.011620542202943
426,4633,ped,1325.7358251443322,418.2226353792418,-0.8053677256182539,-3.6741640856422304
426,4634,ped,1325.2786894997096,418.2290024958115,-2.84804276732504,-3.3629462827255336
426,4635,ped,1324.8908379930233,418.237255639339,-4.352116658817193,-3.078810434417315
426,4636,ped,1324.466626889392,418.2466837012374,-5.844075915193176,-2.821118720551048
426,4637,ped,1324.108891783496,418.2567683908747,-6.905221805698103,-2.5883600092812045
426,4638,ped,1323.8081027190979,418.173710400923,-7.633248133321926,-2.7448571256320005
426,4639,ped,1323.5558398198182,418.104462768092,-8.105338505874585,-2.8335802889393067
426,4640,ped,1323.344790577104,417.9566357327012,-8.381912887149218,-3.1998714628468248
426,4641,ped,1323.168677845734,417.83169763641047,-8.50997303781687,-3.4516961711242398
426,4642,ped,1322.8474437231323,417.7262689283171,-9.120317867511897,-3.6146592880242
426,4643,ped,1322.575804140766,417.63746386827347,-9.514698145469755,-3.708811161448961
426,4644,ped,1322.1770017830413,417.6475788950169,-10.28328800449571,-3.478677875926827
426,4645,ped,1321.8375362149668,417.6581946918791,-10.806061479154184,-3.2653297897306994
426,4646,ped,1321.4665358071306,417.50419044906374,-11.384203736068878,-3.5669159306537788
426,4647,ped,1321.1502738339925,417.3723021772255,-11.757902484152762,-3.7808701915593046
426,4648,ped,1320.8811765542803,417.25950017211227,-11.968881960969064,-3.9245023481838284
426,4649,ped,1320.6527675518098,417.3224002026229,-12.050518606138953,-3.562403371206621
426,4650,ped,1320.4595010392234,417.37915745815116,-12.029574822979246,-3.241338550691296
426,4651,ped,1320.0625127086873,417.35242658664805,-12.562518963900207,-3.167317425712178
426,4652,ped,1319.411804479767,417.33063063842076,-13.738401549087937,-3.084740880052629
426,4653,ped,1318.8479725371421,417.31308744769393,-14.615981209850544,-2.995978384426629
426,4654,ped,1318.3601374915277,417.2992097169263,-15.246348231976027,-2.902920459326193
426,4655,ped,1317.787699634024,417.13733818866183,-16.05643260147889,-3.191726081308718
426,4656,ped,1317.2918302494625,416.996425919683,-16.629791259391293,-3.4120569639311333
426,4657,ped,1316.6393353730875,417.0232081559285,-17.561328748342177,-3.204446000841419
426,4658,ped,1315.924126190988,417.1227105307417,-18.59849495047563,-2.829096322105682
426,4659,ped,1315.301957150016,417.21207000474635,-19.357137493260588,-2.4973696685998066
426,4660,ped,1314.8353992955797,417.21888342704267,-19.703692702463933,-2.38075188681899
426,4661,ped,1314.2864648165687,417.29932197343567,-20.230203558251947,-2.093985717509938
426,4662,ped,1313.8109197853667,417.37164449943,-20.558015683983,-1.8399747091787697
426,4663,ped,1313.2550317857592,417.50931498195126,-21.05967512327721,-1.4439795668160096
426,4664,ped,1312.6284055007095,417.48738408578777,-21.703930504493112,-1.4389882605248832
426,4665,ped,1312.0838590283006,417.4686831545175,-22.12875554031415,-1.426713435426311
426,4666,ped,1311.6121293988438,417.45283450967395,-22.366653819123105,-1.4083830154384085
426,4667,ped,1311.0614166858616,417.51128868221895,-22.775993578710494,-1.219909463069352
426,4668,ped,1310.5841499802416,417.5638747174577,-22.999702678200386,-1.0528886678586025
426,4669,ped,1310.1721143222105,417.5397042281353,-23.06519988723624,-1.0679979051166497
426,4670,ped,1309.746645768894,417.4474383658984,-23.15852250078575,-1.2372938062594194
426,4671,ped,1309.3805162889596,417.3660216727293,-23.11354785794859,-1.3750673475926303
426,4672,ped,1309.0670697164128,417.29430803080885,-22.951351834234636,-1.485328962808685
426,4673,ped,1308.5873275496585,417.08925024111875,-23.17046268312523,-1.8916891703701064
426,4674,ped,1308.1726214084094,416.90769374962605,-23.234616074279245,-2.229026425953633
426,4675,ped,1307.7449457588905,417.03056362719445,-23.325335452114466,-1.8699809581319848
426,4676,ped,1307.37654398825,417.1410154666171,-23.2797531608673,-1.5528276447983917
426,4677,ped,1306.9194668582568,417.2402558983022,-23.434196806698754,-1.27309720446575
426,4678,ped,1306.5248142875128,417.32937382398893,-23.443310295946418,-1.0267977916324846
426,4679,ped,1306.0445741786773,417.40935243930716,-23.642864453846713,-0.8103604701344059
426,4680,ped,1305.629290292003,417.48107991897166,-23.690145848369244,-0.6205916584420212
426,4681,ped,1305.0604055730614,417.5453589305115,-24.077231503727326,-0.4546315382706527
426,4682,ped,1304.5662388642625,417.6029151196331,-24.283592087782154,-0.3099175791915936
426,4683,ped,1304.1387641500864,417.6544046908865,-24.334089558765616,-0.18415246562941018
426,4684,ped,1303.7707572077898,417.70042119072855,-24.25077530342065,-0.07527582365984183
426,4685,ped,1303.1742650247656,417.8118644368452,-24.67704105696688,0.17452180990988309
426,4686,ped,1302.655648538899,417.91116752644035,-24.914795991724397,0.3880475299082733
426,4687,ped,1302.2065942556028,417.9292179631596,-24.989642033463838,0.4136908144628192
426,4688,ped,1301.8196098665192,417.94509465987215,-24.924344215443583,0.4335655095962398
426,4689,ped,1301.206839257673,417.95902220523817,-25.36086943139974,0.44838756696144494
426,4690,ped,1300.6739679951934,417.9712034163226,-25.604486625583057,0.45879658188141126
426,4691,ped,1300.142247855282,417.9115758488821,-25.836499042595072,0.31011456340901544
