id,frame,label,x_est,y_est,vx_est,vy_est
3,2033,ped,642.0,581.0,270.0,-30.0
3,2034,ped,646.5,580.5,270.0,-30.0
3,2035,ped,648.7717985357548,580.2475779404717,269.0130819987344,-29.890342444303823
3,2036,ped,651.6260921185701,580.0065710428721,267.0186778898043,-29.575541503629356
3,2037,ped,654.0090445104937,579.7827900832639,262.4160600295219,-28.976337201312795
3,2038,ped,656.7472054799763,579.4662190603775,257.07991356838613,-28.433508588471618
3,2039,ped,659.046055192293,579.2138818148219,248.8115648165514,-27.51102087899102
3,2040,ped,661.5646346721571,578.7013143652971,240.94222585994913,-27.772242051080617
3,2041,ped,663.4779536229272,578.1887131576598,229.89453318324544,-28.033567833156354
3,2042,ped,665.3740526583524,577.8833419984188,219.3174408947416,-27.149054405417196
3,2043,ped,666.7345294310414,577.6533082171774,206.65892289913185,-25.92198622112503
3,2044,ped,667.7480454468902,577.4874250361096,193.38857788716047,-24.469006864732535
3,2045,ped,668.3811916356032,577.6861106150832,179.57297592505572,-21.233792337451636
3,2046,ped,669.0248453732553,577.779953885579,167.42789807867223,-18.919060827378424
3,2047,ped,669.3961065930299,577.8813802075498,155.3668204576477,-16.841359945382177
3,2048,ped,669.9643674975462,577.9851319749625,145.67695003681968,-14.998291444111914
3,2049,ped,670.3174428511967,578.0875187829001,136.1250676392819,-13.376175763145449
3,2050,ped,670.8980199947057,578.0878225558699,128.66544126362075,-12.389732852464032
3,2051,ped,671.2935553729292,578.0976882583151,121.2459076867866,-11.471835897975854
3,2052,ped,672.0186989496096,577.6390718071511,115.96482904730935,-12.5618623416184
3,2053,ped,672.6525011338194,577.2559826046806,110.87244469431808,-13.242933233258862
3,2054,ped,673.2147754993755,576.7533194666134,106.01872533423837,-14.30741266208873
3,2055,ped,673.7213030204675,576.3316443379812,101.4293718308435,-14.974517662896824
3,2056,ped,674.450926316236,575.8899471915767,98.05023041373843,-15.650165202404082
3,2057,ped,675.0219627104416,575.5191983958861,94.43331888136002,-16.024101604155597
3,2058,ped,675.4611859018601,575.2087568264059,90.692838635612,-16.167083513097822
3,2059,ped,675.6213308795952,575.1190963634334,86.36906628399971,-15.591847679474245
3,2060,ped,675.7971068914267,575.0498992172268,82.43853720227176,-14.998813636754239
3,2061,ped,676.4006663553805,574.7504524188037,80.1053178496794,-15.148624047903686
3,2062,ped,676.8829537962814,574.4983051266609,77.58652613308287,-15.147650039706054
3,2063,ped,677.2623598877212,574.206269572362,74.95058174920148,-15.261819303191375
