id,frame,label,x_est,y_est,vx_est,vy_est
192,1404,ped,1338.5,403.5,-330.0,60.0
192,1409,ped,1333.0,404.5,-330.0,60.0
192,1410,ped,1330.2233573451886,405.0048441190566,-328.79376688734203,59.780684888607645
192,1411,ped,1326.887049967174,406.1720894186748,-326.169760897063,59.989887364398975
192,1412,ped,1324.0565356560342,406.98857509334067,-320.3687344321474,59.58169962033275
192,1413,ped,1321.398086453342,407.86716580890044,-311.621017060271,59.20831029161468
192,1414,ped,1319.2376073359108,408.44634287602844,-298.9916501986247,57.511067368111156
192,1415,ped,1317.4812893749888,409.21333813600813,-283.3964308915581,56.58545521068134
192,1416,ped,1316.4583356057233,409.91524083606777,-263.9518464493058,55.31805006395452
192,1417,ped,1315.893043658077,410.3512963465467,-243.0001211985145,52.662613058278254
192,1418,ped,1315.5168264128376,410.5571651909489,-222.73500492793784,48.95664104880342
192,1419,ped,1315.4876481860822,410.6710404802168,-202.6281894859419,45.12387131200051
192,1420,ped,1315.4104156112467,410.5045215184996,-185.02578957329945,40.22394869611195
192,1421,ped,1315.563864008188,410.31262233326186,-168.2900081297344,35.76602676513244
192,1422,ped,1315.8796434882004,410.10840551933563,-152.73201512104032,31.775999632603032
192,1423,ped,1316.2014421858264,410.20524963361896,-138.98559254632778,29.701302804509304
192,1424,ped,1316.603309881873,410.2609770541314,-126.47166195577543,27.6789690143342
192,1425,ped,1316.9540303796634,410.4819721036159,-115.60779377237354,26.617049070652016
192,1426,ped,1317.3428726821955,410.6498679540559,-105.78386336716206,25.447319979993612
192,1427,ped,1317.5610219653192,410.6796577409821,-97.70824499317504,23.839983776564566
192,1428,ped,1317.8137514342268,410.68888497509107,-90.3331869225768,22.31845353401433
192,1429,ped,1317.5371293486896,410.4069171723245,-85.69341742598439,19.849527124044027
192,1430,ped,1317.3529896569487,410.15321665300763,-81.16365792733936,17.721244615988546
192,1431,ped,1316.7991925538176,410.1913763364143,-78.35400644591438,16.81675219447818
192,1432,ped,1316.3680199564358,410.21454094447125,-75.37807708665171,15.942017075583285
192,1433,ped,1315.8666221657677,410.31161313220287,-72.88950074837767,15.386126296043885
192,1434,ped,1315.3040791456515,410.30225960704945,-70.80254353701756,14.53574225906218
192,1435,ped,1314.8554316354443,410.28637185054856,-68.5276763330426,13.732814493077917
192,1436,ped,1314.337855286731,410.26533685522946,-66.63621047349281,12.975941649006714
192,1437,ped,1313.923198166106,410.2402787249382,-64.58069739946424,12.263179451674004
192,1438,ped,1313.5958922893137,410.21211047309544,-62.419791664350726,11.592281856883348
192,1439,ped,1313.183555151561,410.18157536367266,-60.647534217595904,10.960866038780267
192,1440,ped,1312.854639600129,410.1492798735426,-58.7623589861873,10.366523171711293
192,1441,ped,1312.3629490475598,410.1937557772813,-57.439644591411316,10.018543261721385
192,1442,ped,1311.9616122032603,410.2275906477089,-55.958269410626215,9.663804235832766
192,1443,ped,1311.4847464370857,410.32903233195435,-54.76380611417062,9.507550787010953
192,1444,ped,1311.1699774010829,410.4893956920024,-53.220479470823555,9.512465441665928
192,1445,ped,1310.5425029568603,410.39884694070906,-52.56002424066473,8.878587120929986
192,1446,ped,1310.016908352624,410.3145472063075,-51.679860019452214,8.295145896911075
192,1447,ped,1309.281613352519,410.38521611749013,-51.36705067590152,8.12741003870747
192,1448,ped,1308.6591954119476,410.4433908150232,-50.79338532483065,7.937704581381007
192,1449,ped,1307.9879751335625,410.564509448652,-50.367312419584856,7.910545438246789
192,1450,ped,1307.420642468473,410.74098076247793,-49.71213520954722,8.017996409922395
192,1451,ped,1306.6517991986682,410.7466203632287,-49.56962722990091,7.712427441902871
192,1452,ped,1305.996820777011,410.74759206175565,-49.164094747512884,7.410215376830372
192,1453,ped,1305.3695113006734,410.59933705815985,-48.71221748554417,6.770930746000432
192,1454,ped,1304.8388202371902,410.4643269278813,-48.05499543557513,6.19159070892994
192,1455,ped,1304.1767594709488,410.2691225417986,-47.73232138100566,5.4981725359321825
192,1456,ped,1303.6142125878978,410.09293869347886,-47.19374826107878,4.87909203736008
192,1457,ped,1303.0677512872944,409.93388193195636,-46.64139558796028,4.326109506444584
192,1458,ped,1302.6069094964796,409.790259188562,-45.91640785172829,3.831985170324032
192,1459,ped,1302.0072231925192,409.5176053215766,-45.53861180750359,3.064195971830809
192,1460,ped,1301.4981885463035,409.27351430320186,-44.97037595028205,2.3931567292587084
192,1461,ped,1300.9981372863278,409.1263215347119,-44.405062582043485,1.9692001220993183
192,1462,ped,1300.5769001320568,409.0653991603573,-43.68457902242598,1.7573750336317753
