frame,id,x,y,type
1749,79,1058.0,352.0,ped
1750,79,1058.0,352.0,ped
1751,79,1058.5,354.0,ped
1752,79,1058.5,354.0,ped
1753,79,1058.5,355.5,ped
1754,79,1058.5,355.5,ped
1755,79,1059.5,358.0,ped
1756,79,1059.5,358.0,ped
1757,79,1060.0,360.5,ped
1758,79,1060.0,360.5,ped
1759,79,1061.0,363.5,ped
1760,79,1061.0,363.5,ped
1761,79,1061.0,363.5,ped
1762,79,1061.5,365.5,ped
1763,79,1061.5,365.5,ped
1764,79,1063.0,368.0,ped
1765,79,1063.5,371.0,ped
1766,79,1063.5,371.0,ped
1767,79,1064.0,374.0,ped
1768,79,1064.0,374.0,ped
1769,79,1064.0,374.0,ped
1770,79,1065.0,376.0,ped
1771,79,1065.0,376.0,ped
1772,79,1065.5,378.0,ped
1773,79,1065.5,378.0,ped
1774,79,1067.0,380.5,ped
1775,79,1067.0,380.5,ped
1776,79,1068.0,383.5,ped
1777,79,1068.0,383.5,ped
1778,79,1069.0,385.5,ped
1779,79,1069.0,385.5,ped
1780,79,1071.0,389.0,ped
1781,79,1071.0,389.0,ped
1782,79,1071.5,391.0,ped
1783,79,1071.5,391.0,ped
1784,79,1072.5,394.0,ped
1785,79,1072.5,394.0,ped
1786,79,1074.5,396.0,ped
1787,79,1075.5,399.0,ped
1788,79,1075.5,399.0,ped
1789,79,1078.5,402.5,ped
1790,79,1078.5,402.5,ped
1791,79,1078.5,402.5,ped
1792,79,1079.5,405.0,ped
1793,79,1079.5,405.0,ped
1794,79,1079.5,409.0,ped
1795,79,1079.5,409.0,ped
1796,79,1081.5,412.0,ped
1797,79,1081.5,412.0,ped
1798,79,1083.0,415.0,ped
1799,79,1085.0,417.5,ped
1800,79,1085.0,418.0,ped
1801,79,1087.0,420.5,ped
1802,79,1087.0,420.5,ped
1803,79,1089.5,424.5,ped
1804,79,1089.5,424.5,ped
1805,79,1089.0,424.5,ped
1806,79,1091.0,428.0,ped
1807,79,1091.0,428.0,ped
1808,79,1093.0,432.5,ped
1809,79,1093.0,432.5,ped
1810,79,1096.0,436.0,ped
1811,79,1096.0,436.0,ped
1812,79,1097.5,439.0,ped
1813,79,1097.5,439.0,ped
1814,79,1099.5,442.0,ped
1815,79,1099.5,442.0,ped
1816,79,1103.0,446.5,ped
1817,79,1103.0,446.5,ped
1818,79,1106.0,449.5,ped
1819,79,1106.0,449.5,ped
1820,79,1108.5,453.0,ped
1821,79,1108.5,453.0,ped
1822,79,1111.5,456.5,ped
1823,79,1111.5,456.5,ped
1824,79,1114.0,461.5,ped
1825,79,1114.0,461.5,ped
1826,79,1116.5,465.0,ped
1827,79,1116.5,465.0,ped
1828,79,1120.5,468.0,ped
1829,79,1120.5,468.0,ped
1830,79,1123.5,471.0,ped
1831,79,1123.5,471.0,ped
1832,79,1123.5,471.0,ped
1833,79,1129.0,476.5,ped
1834,79,1129.0,476.5,ped
1835,79,1132.5,480.5,ped
1836,79,1136.0,485.5,ped
1837,79,1136.0,485.5,ped
1838,79,1140.5,489.5,ped
1839,79,1140.5,489.5,ped
1840,79,1144.5,493.5,ped
1841,79,1144.5,493.5,ped
1842,79,1149.5,499.0,ped
1843,79,1149.5,499.0,ped
1844,79,1154.5,502.5,ped
1845,79,1154.5,502.5,ped
1846,79,1160.0,506.5,ped
1847,79,1160.0,506.5,ped
1848,79,1160.0,506.0,ped
1849,79,1165.5,510.5,ped
1850,79,1165.5,510.5,ped
1851,79,1170.5,514.5,ped
1852,79,1177.5,519.5,ped
1853,79,1177.5,519.5,ped
1854,79,1183.5,525.5,ped
1855,79,1183.5,525.5,ped
1856,79,1188.5,528.5,ped
1857,79,1188.5,528.5,ped
1858,79,1195.0,533.0,ped
1859,79,1195.0,533.0,ped
1860,79,1195.0,533.0,ped
1861,79,1201.5,538.0,ped
1862,79,1201.5,538.0,ped
1863,79,1209.5,543.5,ped
1864,79,1209.5,543.5,ped
1865,79,1216.5,548.5,ped
1866,79,1216.5,548.5,ped
1867,79,1216.5,548.5,ped
1868,79,1223.0,553.5,ped
1869,79,1223.0,553.5,ped
1870,79,1232.5,556.5,ped
1871,79,1239.0,562.0,ped
1872,79,1246.5,568.0,ped
1873,79,1246.5,568.0,ped
1874,79,1246.5,568.0,ped
1875,79,1255.5,573.0,ped
1876,79,1255.5,573.0,ped
1877,79,1263.0,579.0,ped
1878,79,1263.0,579.0,ped
1879,79,1271.5,583.0,ped
1880,79,1272.0,584.0,ped
1881,79,1283.5,590.0,ped
1882,79,1283.5,590.0,ped
1883,79,1291.5,595.0,ped
1884,79,1291.5,595.0,ped
1885,79,1300.5,598.5,ped
1886,79,1300.5,598.5,ped
1887,79,1311.5,604.5,ped
1888,79,1320.5,609.5,ped
1889,79,1320.5,609.5,ped
1890,79,1331.0,613.5,ped
1891,79,1331.0,613.5,ped
1892,79,1341.5,618.5,ped
1893,79,1341.5,618.5,ped
1894,79,1341.5,618.5,ped
1895,79,1351.5,624.0,ped
1896,79,1351.5,624.0,ped
1897,79,1362.5,630.0,ped
1898,79,1362.5,630.0,ped
1899,79,1374.5,636.0,ped
1900,79,1374.5,636.5,ped
1901,79,1384.0,642.0,ped
1902,79,1383.5,642.5,ped
1903,79,1394.5,644.5,ped
1904,79,1395.0,644.5,ped
1905,79,1406.5,650.5,ped
1906,79,1419.0,655.0,ped
1907,79,1419.0,655.0,ped
1908,79,1431.5,661.0,ped
1909,79,1431.5,661.0,ped
1910,79,1431.5,661.0,ped
1911,79,1444.5,666.5,ped
1912,79,1444.5,666.5,ped
1913,79,1457.0,672.0,ped
1914,79,1457.0,672.5,ped
1915,79,1469.0,677.5,ped
1916,79,1469.0,677.5,ped
1917,79,1480.5,682.0,ped
1918,79,1480.5,683.0,ped
1919,79,1495.5,686.0,ped
1920,79,1495.5,686.0,ped
1921,79,1495.5,686.0,ped
1922,79,1510.0,692.0,ped
1923,79,1510.0,692.5,ped
1924,79,1520.0,698.0,ped
1925,79,1535.0,701.5,ped
1926,79,1535.0,701.5,ped
1927,79,1548.5,707.0,ped
1928,79,1548.5,707.5,ped
1929,79,1560.0,711.0,ped
1930,79,1560.0,711.5,ped
1931,79,1574.0,715.0,ped
1932,79,1574.5,715.5,ped
1933,79,1588.0,721.0,ped
1934,79,1588.0,721.0,ped
1935,79,1601.5,726.5,ped
1936,79,1601.5,727.0,ped
1937,79,1619.5,731.0,ped
1938,79,1619.5,731.0,ped
1939,79,1619.5,731.0,ped
1940,79,1633.0,737.5,ped
1941,79,1633.0,738.5,ped
1942,79,1643.0,745.5,ped
1943,79,1661.0,744.0,ped
1944,79,1661.5,744.5,ped
1945,79,1673.5,748.5,ped
1946,79,1674.5,749.5,ped
1947,79,1689.5,751.5,ped
1948,79,1689.5,752.0,ped
1949,79,1701.0,757.0,ped
1950,79,1701.0,758.0,ped
1951,79,1715.0,760.5,ped
1952,79,1715.5,761.0,ped
1953,79,1736.0,764.0,ped
1954,79,1736.0,764.0,ped
1955,79,1736.0,764.0,ped
1956,79,1740.5,771.5,ped
1957,79,1740.5,771.5,ped
1958,79,1756.0,770.5,ped
1959,79,1756.0,770.5,ped
1960,79,1764.5,776.5,ped
1961,79,1771.5,779.0,ped
1962,79,1771.5,779.0,ped
1963,79,1779.0,781.5,ped
1964,79,1779.5,781.5,ped
1965,79,1787.0,784.5,ped
1966,79,1787.0,784.5,ped
1967,79,1795.0,787.5,ped
1968,79,1795.0,787.5,ped
1969,79,1795.0,787.5,ped
1970,79,1803.0,792.0,ped
1971,79,1803.0,792.5,ped
1972,79,1809.5,797.0,ped
1973,79,1809.5,797.5,ped
1974,79,1818.0,800.5,ped
1975,79,1818.5,800.5,ped
1976,79,1823.0,803.5,ped
1977,79,1823.0,803.0,ped
1978,79,1831.0,804.5,ped
1979,79,1831.5,804.5,ped
1980,79,1838.5,804.5,ped
1981,79,1839.0,804.5,ped
1982,79,1846.0,805.5,ped
1983,79,1846.5,806.0,ped
1984,79,1852.5,808.5,ped
1985,79,1852.5,808.5,ped
1986,79,1859.5,803.0,ped
1987,79,1860.0,803.0,ped
1988,79,1865.5,800.0,ped
1989,79,1866.0,800.0,ped
1990,79,1871.5,803.0,ped
1991,79,1871.5,803.0,ped
1992,79,1878.0,804.5,ped
1993,79,1878.5,804.5,ped
1994,79,1886.0,799.5,ped
1995,79,1886.0,799.5,ped
1996,79,1893.5,800.5,ped
1997,79,1898.0,804.0,ped
1998,79,1898.5,804.0,ped
1999,79,1898.5,804.0,ped
2000,79,1904.0,808.5,ped
2001,79,1907.0,809.0,ped
