frame,id,x,y,type
6111,338,1898.0,730.0,ped
6112,338,1897.5,730.0,ped
6113,338,1893.5,714.5,ped
6114,338,1893.0,714.5,ped
6115,338,1889.0,717.0,ped
6116,338,1888.5,717.0,ped
6117,338,1886.5,713.5,ped
6118,338,1886.0,713.0,ped
6119,338,1880.5,709.5,ped
6120,338,1880.0,709.5,ped
6121,338,1876.5,704.5,ped
6122,338,1876.5,704.5,ped
6123,338,1873.0,699.5,ped
6124,338,1872.5,699.0,ped
6125,338,1869.5,697.0,ped
6126,338,1869.0,697.0,ped
6127,338,1866.0,696.5,ped
6128,338,1865.5,696.5,ped
6129,338,1861.5,692.5,ped
6130,338,1861.0,692.5,ped
6131,338,1856.5,685.0,ped
6132,338,1856.5,685.0,ped
6133,338,1854.0,680.5,ped
6134,338,1854.0,680.5,ped
6135,338,1850.5,677.0,ped
6136,338,1850.0,677.5,ped
6137,338,1845.0,663.0,ped
6138,338,1845.0,662.5,ped
6139,338,1841.0,647.0,ped
6140,338,1841.0,647.0,ped
6141,338,1838.0,632.0,ped
6142,338,1838.5,632.0,ped
6143,338,1834.0,633.0,ped
6144,338,1834.0,632.5,ped
6145,338,1834.0,632.5,ped
6146,338,1834.0,632.5,ped
6147,338,1830.5,621.0,ped
6148,338,1830.5,621.0,ped
6149,338,1826.5,619.0,ped
6150,338,1824.0,613.5,ped
6151,338,1819.0,608.5,ped
6152,338,1819.5,607.0,ped
6153,338,1816.0,599.5,ped
6154,338,1816.0,599.0,ped
6155,338,1816.0,599.0,ped
6156,338,1813.5,597.0,ped
6157,338,1813.0,596.5,ped
6158,338,1809.0,587.5,ped
6159,338,1804.5,591.0,ped
6160,338,1804.0,590.5,ped
6161,338,1801.5,582.0,ped
6162,338,1801.5,581.5,ped
6163,338,1800.0,574.5,ped
6164,338,1800.5,574.0,ped
6165,338,1795.0,569.5,ped
6166,338,1795.5,569.0,ped
6167,338,1791.5,561.5,ped
6168,338,1792.0,561.5,ped
6169,338,1788.5,556.0,ped
6170,338,1789.0,556.0,ped
6171,338,1789.0,556.0,ped
6172,338,1787.0,551.0,ped
6173,338,1787.0,550.0,ped
6174,338,1783.0,543.0,ped
6175,338,1783.0,542.0,ped
6176,338,1780.0,538.0,ped
6177,338,1780.5,538.0,ped
6178,338,1777.0,533.5,ped
6179,338,1774.5,528.5,ped
6180,338,1774.5,528.5,ped
6181,338,1771.0,523.5,ped
6182,338,1771.0,523.0,ped
6183,338,1771.0,523.0,ped
6184,338,1766.0,517.5,ped
6185,338,1766.0,516.5,ped
6186,338,1759.5,510.0,ped
6187,338,1759.0,509.0,ped
6188,338,1755.5,506.0,ped
6189,338,1755.5,505.5,ped
6190,338,1748.0,500.0,ped
6191,338,1748.0,499.0,ped
6192,338,1748.0,499.0,ped
6193,338,1739.5,496.5,ped
6194,338,1739.5,496.0,ped
6195,338,1731.5,489.0,ped
6196,338,1724.5,484.5,ped
6197,338,1717.5,480.5,ped
6198,338,1717.5,480.5,ped
6199,338,1717.5,480.5,ped
6200,338,1713.0,475.0,ped
6201,338,1713.0,475.0,ped
6202,338,1707.5,470.5,ped
6203,338,1708.0,470.5,ped
6204,338,1699.5,467.5,ped
6205,338,1699.5,467.5,ped
6206,338,1699.5,467.5,ped
6207,338,1692.5,460.5,ped
6208,338,1692.5,460.0,ped
6209,338,1684.0,456.0,ped
6210,338,1684.0,456.0,ped
6211,338,1684.0,456.0,ped
6212,338,1678.5,452.5,ped
6213,338,1678.5,452.5,ped
6214,338,1672.5,447.0,ped
6215,338,1667.0,443.5,ped
6216,338,1662.0,439.5,ped
6217,338,1662.0,439.5,ped
6218,338,1656.0,435.0,ped
6219,338,1656.0,434.5,ped
6220,338,1651.0,431.0,ped
6221,338,1651.0,430.5,ped
6222,338,1644.5,426.0,ped
6223,338,1644.5,426.0,ped
6224,338,1639.0,422.5,ped
6225,338,1639.0,422.0,ped
6226,338,1633.5,418.5,ped
6227,338,1633.5,418.5,ped
6228,338,1628.0,415.5,ped
6229,338,1628.0,415.0,ped
6230,338,1621.0,410.5,ped
6231,338,1621.0,410.5,ped
6232,338,1617.5,407.5,ped
6233,338,1617.5,407.5,ped
6234,338,1613.5,404.5,ped
6235,338,1613.5,404.5,ped
6236,338,1607.5,402.0,ped
6237,338,1607.5,402.0,ped
6238,338,1602.5,397.0,ped
6239,338,1602.0,396.5,ped
6240,338,1597.5,394.0,ped
6241,338,1597.5,393.5,ped
6242,338,1592.0,390.0,ped
6243,338,1592.0,390.0,ped
6244,338,1592.0,390.0,ped
6245,338,1588.0,386.5,ped
6246,338,1588.0,386.5,ped
6247,338,1581.5,385.5,ped
6248,338,1581.5,385.5,ped
6249,338,1577.0,380.5,ped
6250,338,1577.0,380.5,ped
6251,338,1573.5,378.5,ped
6252,338,1568.5,376.0,ped
6253,338,1568.5,376.0,ped
6254,338,1564.5,373.0,ped
6255,338,1564.5,372.5,ped
6256,338,1559.5,369.5,ped
6257,338,1559.5,369.5,ped
6258,338,1555.0,365.5,ped
6259,338,1555.0,365.5,ped
6260,338,1554.5,365.5,ped
6261,338,1553.5,362.5,ped
6262,338,1553.5,362.0,ped
6263,338,1548.5,361.0,ped
6264,338,1548.5,361.0,ped
6265,338,1544.0,359.0,ped
6266,338,1544.0,358.5,ped
6267,338,1539.5,356.0,ped
6268,338,1539.5,355.0,ped
6269,338,1534.0,353.0,ped
6270,338,1530.0,350.5,ped
6271,338,1530.0,350.5,ped
6272,338,1530.0,350.5,ped
6273,338,1528.0,347.0,ped
6274,338,1528.0,346.5,ped
6275,338,1528.0,346.5,ped
6276,338,1525.0,345.0,ped
6277,338,1525.0,345.0,ped
6278,338,1521.0,342.0,ped
6279,338,1517.0,340.5,ped
6280,338,1517.0,340.5,ped
6281,338,1514.0,338.5,ped
6282,338,1514.0,338.0,ped
6283,338,1511.0,335.0,ped
6284,338,1511.0,335.0,ped
6285,338,1505.5,332.5,ped
6286,338,1505.5,332.5,ped
6287,338,1502.0,330.0,ped
6288,338,1502.5,330.0,ped
6289,338,1498.0,327.5,ped
6290,338,1498.0,327.5,ped
6291,338,1494.0,325.5,ped
6292,338,1494.0,325.5,ped
6293,338,1491.0,323.5,ped
6294,338,1491.0,323.0,ped
6295,338,1488.5,321.0,ped
6296,338,1488.5,321.0,ped
6297,338,1488.5,321.0,ped
6298,338,1484.5,319.0,ped
6299,338,1484.5,319.0,ped
6300,338,1481.5,318.0,ped
6301,338,1481.5,318.0,ped
6302,338,1477.5,315.5,ped
6303,338,1477.5,315.5,ped
6304,338,1474.5,311.5,ped
6305,338,1474.5,311.0,ped
6306,338,1473.0,310.0,ped
6307,338,1473.0,310.0,ped
6308,338,1471.0,308.0,ped
6309,338,1467.0,308.0,ped
6310,338,1467.0,308.0,ped
6311,338,1464.5,306.0,ped
6312,338,1464.5,306.0,ped
6313,338,1464.5,306.0,ped
6314,338,1461.5,304.0,ped
6315,338,1461.5,304.0,ped
6316,338,1461.5,304.0,ped
6317,338,1460.0,302.0,ped
6318,338,1460.0,301.5,ped
6319,338,1455.0,301.0,ped
6320,338,1454.5,298.0,ped
6321,338,1454.5,297.5,ped
6322,338,1450.0,296.5,ped
6323,338,1450.0,295.5,ped
6324,338,1444.0,295.5,ped
6325,338,1442.0,293.5,ped
6326,338,1442.0,293.5,ped
6327,338,1441.5,291.5,ped
6328,338,1441.5,291.5,ped
6329,338,1440.0,290.5,ped
6330,338,1440.0,290.0,ped
6331,338,1439.0,288.5,ped
6332,338,1439.0,288.5,ped
6333,338,1436.5,286.5,ped
6334,338,1436.5,286.0,ped
6335,338,1435.0,285.0,ped
6336,338,1435.0,285.0,ped
6337,338,1435.0,285.0,ped
6338,338,1434.5,285.0,ped
6339,338,1434.5,285.0,ped
6340,338,1434.5,285.0,ped
6341,338,1434.5,285.0,ped
6342,338,1434.5,285.0,ped
6343,338,1431.0,283.5,ped
6344,338,1431.0,283.5,ped
6345,338,1428.5,283.0,ped
6346,338,1427.0,283.0,ped
6347,338,1424.5,281.5,ped
6348,338,1420.5,280.5,ped
6349,338,1420.5,280.0,ped
6350,338,1418.0,279.0,ped
6351,338,1418.0,278.5,ped
6352,338,1417.0,278.0,ped
6353,338,1417.0,278.0,ped
6354,338,1416.0,277.5,ped
6355,338,1416.0,277.5,ped
6356,338,1413.5,276.0,ped
6357,338,1413.5,276.0,ped
6358,338,1412.5,275.0,ped
6359,338,1412.5,275.0,ped
6360,338,1412.5,275.0,ped
