frame,id,x,y,type
5672,366,1021.0,216.0,ped
5673,366,1022.0,217.0,ped
5674,366,1022.0,217.0,ped
5675,366,1022.0,218.5,ped
5676,366,1022.0,218.5,ped
5677,366,1022.5,218.5,ped
5678,366,1022.5,220.5,ped
5679,366,1023.0,221.0,ped
5680,366,1022.5,222.0,ped
5681,366,1022.5,222.0,ped
5682,366,1022.5,223.5,ped
5683,366,1022.5,224.5,ped
5684,366,1022.5,224.5,ped
5685,366,1023.5,225.0,ped
5686,366,1023.5,225.0,ped
5687,366,1024.5,227.5,ped
5688,366,1025.5,228.5,ped
5689,366,1025.5,232.0,ped
5690,366,1025.5,232.5,ped
5691,366,1025.5,233.0,ped
5692,366,1025.5,233.0,ped
5693,366,1026.5,235.0,ped
5694,366,1026.5,235.0,ped
5695,366,1027.5,237.0,ped
5696,366,1027.5,237.5,ped
5697,366,1029.0,239.0,ped
5698,366,1029.0,239.5,ped
5699,366,1029.5,240.5,ped
5700,366,1029.5,241.0,ped
5701,366,1030.5,243.5,ped
5702,366,1030.5,244.0,ped
5703,366,1030.5,244.0,ped
5704,366,1030.0,245.5,ped
5705,366,1030.0,245.5,ped
5706,366,1032.0,247.5,ped
5707,366,1032.0,247.5,ped
5708,366,1032.0,247.5,ped
5709,366,1032.5,249.0,ped
5710,366,1032.5,249.0,ped
5711,366,1034.0,252.0,ped
5712,366,1033.5,253.5,ped
5713,366,1033.5,253.5,ped
5714,366,1034.5,255.5,ped
5715,366,1034.5,256.0,ped
5716,366,1035.5,257.0,ped
5717,366,1035.5,257.0,ped
5718,366,1037.0,261.0,ped
5719,366,1037.0,260.5,ped
5720,366,1037.0,263.5,ped
5721,366,1037.0,263.5,ped
5722,366,1037.5,265.0,ped
5723,366,1037.5,265.0,ped
5724,366,1038.0,267.0,ped
5725,366,1038.0,267.0,ped
5726,366,1038.5,269.0,ped
5727,366,1038.5,269.0,ped
5728,366,1040.0,270.5,ped
5729,366,1040.0,270.5,ped
5730,366,1040.5,274.5,ped
5731,366,1040.5,275.0,ped
5732,366,1041.5,276.5,ped
5733,366,1041.5,277.0,ped
5734,366,1043.0,279.0,ped
5735,366,1043.0,279.5,ped
5736,366,1043.0,282.5,ped
