frame,id,x,y,type
4837,315,1017.0,217.0,ped
4838,315,1017.0,217.5,ped
4839,315,1018.5,218.5,ped
4840,315,1018.5,219.5,ped
4841,315,1019.0,220.5,ped
4842,315,1019.0,221.0,ped
4843,315,1020.0,222.0,ped
4844,315,1020.0,222.0,ped
4845,315,1021.0,224.5,ped
4846,315,1021.0,225.0,ped
4847,315,1022.0,226.5,ped
4848,315,1022.0,227.0,ped
4849,315,1022.0,228.0,ped
4850,315,1022.0,228.0,ped
4851,315,1022.5,231.5,ped
4852,315,1022.5,231.5,ped
4853,315,1022.5,231.5,ped
4854,315,1023.0,233.5,ped
4855,315,1023.0,233.5,ped
4856,315,1023.5,234.5,ped
4857,315,1025.0,237.0,ped
4858,315,1025.0,238.0,ped
4859,315,1025.5,240.5,ped
4860,315,1025.5,241.5,ped
4861,315,1026.5,242.0,ped
4862,315,1026.5,242.5,ped
4863,315,1027.5,245.0,ped
4864,315,1027.5,245.0,ped
4865,315,1027.0,247.5,ped
4866,315,1027.0,247.5,ped
4867,315,1028.0,250.5,ped
4868,315,1028.5,250.5,ped
4869,315,1029.5,253.5,ped
4870,315,1029.5,254.0,ped
4871,315,1031.5,256.0,ped
4872,315,1031.5,256.0,ped
4873,315,1032.0,259.0,ped
4874,315,1033.5,261.5,ped
4875,315,1033.5,261.5,ped
4876,315,1033.5,261.5,ped
4877,315,1034.0,264.0,ped
4878,315,1034.0,264.0,ped
4879,315,1034.5,266.0,ped
4880,315,1034.5,266.5,ped
4881,315,1035.5,269.5,ped
4882,315,1035.5,269.5,ped
4883,315,1037.5,272.0,ped
4884,315,1037.5,272.5,ped
4885,315,1038.5,274.5,ped
4886,315,1038.5,275.0,ped
4887,315,1040.0,277.5,ped
4888,315,1040.0,277.5,ped
4889,315,1040.0,280.0,ped
4890,315,1040.0,281.0,ped
4891,315,1041.5,284.0,ped
4892,315,1041.5,284.5,ped
4893,315,1042.0,287.5,ped
4894,315,1042.0,287.5,ped
4895,315,1043.0,291.0,ped
4896,315,1043.0,291.0,ped
4897,315,1044.5,293.0,ped
4898,315,1044.5,293.5,ped
4899,315,1047.5,297.0,ped
4900,315,1047.5,297.0,ped
4901,315,1048.5,300.0,ped
4902,315,1048.5,300.0,ped
4903,315,1049.0,304.5,ped
4904,315,1049.0,304.5,ped
4905,315,1051.0,308.5,ped
4906,315,1051.0,308.5,ped
4907,315,1051.0,308.5,ped
4908,315,1051.0,311.5,ped
4909,315,1051.0,312.0,ped
4910,315,1052.0,314.0,ped
4911,315,1052.0,314.0,ped
4912,315,1053.5,318.0,ped
4913,315,1053.5,318.0,ped
4914,315,1055.0,323.0,ped
4915,315,1057.5,326.0,ped
4916,315,1057.5,326.5,ped
4917,315,1057.5,326.5,ped
4918,315,1059.0,330.0,ped
4919,315,1059.0,331.0,ped
4920,315,1060.5,335.0,ped
4921,315,1062.0,339.0,ped
4922,315,1062.0,339.5,ped
4923,315,1062.0,339.5,ped
4924,315,1063.5,343.5,ped
4925,315,1063.5,343.5,ped
4926,315,1064.5,348.0,ped
4927,315,1064.5,348.0,ped
4928,315,1066.5,353.0,ped
4929,315,1066.5,353.5,ped
4930,315,1068.0,357.5,ped
4931,315,1068.0,357.5,ped
4932,315,1069.0,361.5,ped
4933,315,1069.0,361.5,ped
4934,315,1072.0,369.0,ped
4935,315,1073.0,373.0,ped
4936,315,1073.0,373.0,ped
4937,315,1073.0,373.0,ped
4938,315,1075.0,378.5,ped
4939,315,1075.0,378.5,ped
4940,315,1077.0,384.0,ped
4941,315,1077.0,384.0,ped
4942,315,1079.0,388.0,ped
4943,315,1079.0,388.5,ped
4944,315,1082.0,395.5,ped
4945,315,1081.5,395.5,ped
4946,315,1084.0,401.5,ped
4947,315,1084.0,401.5,ped
4948,315,1086.0,406.0,ped
4949,315,1086.0,406.0,ped
4950,315,1088.5,412.5,ped
4951,315,1088.5,412.5,ped
4952,315,1091.5,418.5,ped
4953,315,1091.5,418.5,ped
4954,315,1094.5,425.0,ped
4955,315,1094.5,425.0,ped
4956,315,1095.5,432.5,ped
4957,315,1095.5,432.5,ped
4958,315,1097.5,437.5,ped
4959,315,1097.5,438.0,ped
4960,315,1101.0,447.0,ped
4961,315,1101.0,447.0,ped
4962,315,1103.0,452.5,ped
4963,315,1103.0,453.0,ped
4964,315,1105.5,460.5,ped
4965,315,1105.5,460.5,ped
4966,315,1108.0,469.5,ped
4967,315,1108.0,469.5,ped
4968,315,1110.5,477.0,ped
4969,315,1110.5,477.0,ped
4970,315,1112.5,485.0,ped
4971,315,1112.5,485.0,ped
4972,315,1118.0,492.0,ped
4973,315,1118.0,492.0,ped
4974,315,1120.0,503.0,ped
4975,315,1120.0,503.0,ped
4976,315,1123.0,510.0,ped
4977,315,1123.0,510.5,ped
4978,315,1126.5,520.5,ped
4979,315,1126.5,520.0,ped
4980,315,1126.5,520.0,ped
4981,315,1129.0,530.5,ped
4982,315,1129.0,530.5,ped
4983,315,1132.5,537.5,ped
4984,315,1138.0,550.5,ped
4985,315,1138.0,550.5,ped
4986,315,1139.0,560.0,ped
4987,315,1139.0,560.0,ped
4988,315,1142.0,569.0,ped
4989,315,1142.0,569.5,ped
4990,315,1146.0,581.5,ped
4991,315,1146.0,581.5,ped
