frame,id,x,y,type
3658,251,1897.0,597.0,ped
3660,251,1892.0,589.0,ped
3662,251,1886.0,585.5,ped
3663,251,1881.0,570.0,ped
3664,251,1881.0,570.0,ped
3665,251,1881.0,570.0,ped
3667,251,1880.5,570.0,ped
3668,251,1874.0,570.0,ped
3669,251,1873.5,569.5,ped
3670,251,1868.5,553.0,ped
3671,251,1862.5,545.0,ped
3672,251,1857.5,536.5,ped
3673,251,1857.0,535.5,ped
3674,251,1851.5,524.0,ped
3675,251,1845.0,515.0,ped
3676,251,1845.5,514.5,ped
3677,251,1840.5,504.0,ped
3678,251,1841.0,504.0,ped
3679,251,1841.0,504.0,ped
3680,251,1835.0,495.0,ped
3681,251,1835.0,495.0,ped
3682,251,1830.0,485.0,ped
3683,251,1822.0,476.5,ped
3684,251,1822.0,476.0,ped
3685,251,1814.0,469.5,ped
3686,251,1814.0,469.5,ped
3687,251,1801.5,460.5,ped
3688,251,1801.5,460.5,ped
3689,251,1790.5,453.5,ped
3690,251,1790.5,453.5,ped
3691,251,1790.5,453.5,ped
3692,251,1780.0,444.0,ped
3693,251,1780.0,444.0,ped
3694,251,1768.0,436.0,ped
3695,251,1759.0,430.0,ped
3696,251,1759.0,430.0,ped
3697,251,1759.0,430.0,ped
3698,251,1748.0,422.0,ped
3699,251,1748.0,422.0,ped
3700,251,1737.0,414.0,ped
3701,251,1729.0,408.0,ped
3702,251,1729.0,408.0,ped
3703,251,1718.5,402.0,ped
3704,251,1718.5,402.0,ped
3705,251,1718.5,402.0,ped
3706,251,1709.0,395.0,ped
3707,251,1709.0,394.5,ped
3708,251,1698.0,389.5,ped
3709,251,1698.0,389.0,ped
3710,251,1690.0,381.0,ped
3711,251,1680.5,376.0,ped
3712,251,1680.5,376.0,ped
3713,251,1670.0,369.0,ped
3714,251,1670.0,369.0,ped
3715,251,1661.5,364.0,ped
3716,251,1661.5,364.0,ped
3717,251,1661.5,364.0,ped
3718,251,1653.5,358.5,ped
3719,251,1653.5,358.0,ped
3720,251,1645.0,353.0,ped
3721,251,1635.0,347.5,ped
3722,251,1635.0,347.5,ped
3723,251,1635.0,347.5,ped
3724,251,1628.0,342.5,ped
3725,251,1628.0,342.5,ped
3726,251,1621.0,338.5,ped
3727,251,1611.5,332.0,ped
3728,251,1611.5,332.0,ped
3729,251,1611.5,332.0,ped
3730,251,1604.0,326.0,ped
3731,251,1604.0,326.0,ped
3732,251,1597.5,322.0,ped
3733,251,1597.5,322.0,ped
3734,251,1589.0,318.0,ped
3735,251,1589.0,317.5,ped
3736,251,1582.0,313.0,ped
3737,251,1582.0,313.0,ped
3738,251,1576.5,308.5,ped
3739,251,1576.5,308.5,ped
3740,251,1569.0,304.0,ped
3741,251,1569.0,303.5,ped
3742,251,1563.0,299.0,ped
3743,251,1563.0,298.5,ped
3744,251,1563.0,299.0,ped
3745,251,1563.0,299.0,ped
3746,251,1563.0,299.0,ped
3747,251,1563.0,299.0,ped
3748,251,1555.5,295.5,ped
3749,251,1555.5,295.5,ped
3750,251,1549.0,292.0,ped
3751,251,1549.0,291.5,ped
3752,251,1543.0,288.0,ped
3753,251,1537.5,283.5,ped
3754,251,1531.0,279.0,ped
3755,251,1524.0,276.0,ped
3756,251,1524.0,276.0,ped
3757,251,1524.0,276.0,ped
3758,251,1518.5,272.0,ped
3759,251,1518.5,272.0,ped
3760,251,1512.5,268.5,ped
3761,251,1506.5,265.0,ped
3762,251,1506.5,265.0,ped
3763,251,1501.5,261.5,ped
3764,251,1501.5,261.5,ped
3765,251,1496.0,257.5,ped
3766,251,1496.0,257.0,ped
3767,251,1492.0,254.5,ped
3768,251,1492.0,254.0,ped
3769,251,1485.5,252.0,ped
3770,251,1485.5,251.5,ped
3771,251,1480.5,248.0,ped
3772,251,1480.5,247.5,ped
