frame,id,x,y,type
2222,127,396.0,274.5,ped
2223,127,396.0,274.5,ped
2224,127,394.5,273.5,ped
2225,127,394.5,273.5,ped
2226,127,393.0,274.0,ped
2227,127,388.5,273.5,ped
2228,127,388.5,273.5,ped
2229,127,388.5,273.5,ped
2230,127,386.0,276.0,ped
2231,127,386.0,276.0,ped
2232,127,386.0,276.0,ped
2233,127,386.0,276.0,ped
2234,127,382.5,277.0,ped
2235,127,382.0,277.5,ped
2236,127,379.5,278.5,ped
2238,127,377.5,279.5,ped
2239,127,375.0,280.0,ped
2240,127,375.0,280.0,ped
2241,127,374.0,281.5,ped
2242,127,373.0,281.5,ped
2243,127,373.0,281.5,ped
2244,127,373.0,281.5,ped
2245,127,371.5,282.0,ped
2246,127,371.5,282.0,ped
2247,127,369.0,281.5,ped
2248,127,366.0,281.0,ped
2249,127,366.0,281.0,ped
2250,127,365.0,281.5,ped
2251,127,364.5,281.5,ped
2252,127,363.5,282.0,ped
2253,127,363.5,282.0,ped
2254,127,361.5,282.0,ped
2255,127,361.0,282.0,ped
2256,127,359.0,282.5,ped
2257,127,359.0,283.0,ped
2258,127,357.0,283.5,ped
2259,127,357.0,284.0,ped
2260,127,356.5,284.0,ped
2261,127,354.5,284.0,ped
2262,127,354.5,284.0,ped
2264,127,349.0,284.0,ped
2265,127,349.0,284.0,ped
2266,127,347.5,284.0,ped
2267,127,348.0,284.0,ped
2269,127,345.0,284.0,ped
2270,127,344.5,284.0,ped
2271,127,344.0,284.5,ped
2272,127,343.5,284.5,ped
2273,127,344.0,284.5,ped
2274,127,344.0,284.5,ped
2275,127,344.0,285.5,ped
2276,127,344.0,285.5,ped
2277,127,342.0,287.0,ped
2278,127,340.0,287.5,ped
2279,127,339.5,287.5,ped
2280,127,339.0,288.0,ped
2281,127,338.5,288.0,ped
2282,127,338.5,288.5,ped
2283,127,338.0,288.5,ped
2284,127,337.0,289.5,ped
2285,127,337.0,289.5,ped
2286,127,336.5,290.5,ped
2287,127,336.5,290.5,ped
2288,127,335.5,290.5,ped
2289,127,335.0,290.5,ped
2290,127,333.0,290.0,ped
2291,127,332.5,290.0,ped
2292,127,331.0,290.0,ped
2293,127,331.0,290.0,ped
2294,127,329.5,291.0,ped
2295,127,329.5,291.0,ped
2296,127,328.0,291.5,ped
2297,127,328.0,291.5,ped
2298,127,326.5,291.0,ped
2299,127,325.5,291.5,ped
2300,127,325.0,291.5,ped
2301,127,325.5,291.5,ped
2302,127,324.5,292.5,ped
2303,127,324.0,292.5,ped
2304,127,323.5,294.5,ped
2305,127,323.5,294.5,ped
2306,127,322.5,298.0,ped
2307,127,322.5,298.0,ped
2308,127,322.5,298.0,ped
2309,127,322.0,298.0,ped
2310,127,322.0,298.0,ped
2311,127,321.5,300.5,ped
