frame,id,x,y,type
4775,561,1197.5,247.0,ped
4776,561,1197.5,247.0,ped
4777,561,1197.5,247.0,ped
4778,561,1197.5,246.5,ped
4779,561,1198.0,247.0,ped
4782,561,1199.0,248.5,ped
4784,561,1199.5,248.5,ped
4785,561,1200.0,249.0,ped
4787,561,1207.0,249.0,ped
4788,561,1207.0,249.0,ped
4789,561,1206.5,249.0,ped
4790,561,1206.5,249.0,ped
4791,561,1199.5,249.5,ped
4792,561,1199.5,249.5,ped
4793,561,1203.0,248.0,ped
4794,561,1203.0,248.0,ped
4795,561,1203.5,249.0,ped
4796,561,1203.5,249.0,ped
4797,561,1204.5,248.5,ped
4798,561,1204.5,248.5,ped
4799,561,1205.0,248.5,ped
4803,561,1205.5,252.0,ped
4804,561,1205.5,252.5,ped
4805,561,1205.0,253.5,ped
4806,561,1205.0,253.0,ped
4807,561,1206.0,255.0,ped
4808,561,1206.0,255.0,ped
4809,561,1207.0,257.5,ped
4810,561,1207.0,257.5,ped
4811,561,1207.5,257.5,ped
4812,561,1207.5,257.5,ped
4813,561,1208.5,256.0,ped
4814,561,1208.5,255.5,ped
4815,561,1209.5,248.0,ped
4816,561,1209.0,248.5,ped
4817,561,1209.5,248.0,ped
4821,561,1210.0,248.0,ped
4822,561,1210.0,248.0,ped
4823,561,1210.0,248.0,ped
4824,561,1209.5,249.5,ped
4825,561,1209.5,250.0,ped
4826,561,1210.0,252.0,ped
4827,561,1210.0,253.5,ped
4828,561,1210.0,253.5,ped
4829,561,1210.0,253.0,ped
4830,561,1210.0,253.5,ped
4831,561,1210.5,252.5,ped
4832,561,1210.5,252.5,ped
4833,561,1210.5,251.0,ped
4834,561,1210.5,251.0,ped
4835,561,1211.0,251.0,ped
4836,561,1211.0,251.0,ped
4837,561,1211.0,251.5,ped
4838,561,1211.0,251.5,ped
4839,561,1211.0,251.5,ped
4840,561,1211.0,251.5,ped
4841,561,1211.0,251.5,ped
4842,561,1211.5,251.5,ped
4843,561,1211.5,251.5,ped
4844,561,1211.5,250.5,ped
4845,561,1211.5,250.0,ped
4846,561,1211.5,250.0,ped
4847,561,1211.5,250.0,ped
4848,561,1211.5,249.5,ped
4849,561,1211.5,250.5,ped
4850,561,1211.5,250.5,ped
4851,561,1211.5,250.0,ped
4852,561,1211.5,250.0,ped
4853,561,1211.5,249.5,ped
4854,561,1211.5,248.0,ped
4855,561,1211.5,248.0,ped
4856,561,1211.5,249.5,ped
4857,561,1211.5,249.5,ped
4858,561,1212.5,250.0,ped
4859,561,1212.5,250.0,ped
4860,561,1212.5,251.0,ped
4861,561,1212.5,251.0,ped
4862,561,1212.5,252.0,ped
4863,561,1212.5,253.0,ped
4864,561,1212.5,253.0,ped
4865,561,1212.5,252.5,ped
4866,561,1212.5,252.0,ped
4867,561,1212.5,251.5,ped
4868,561,1212.5,252.0,ped
4869,561,1212.5,252.0,ped
4870,561,1212.5,253.0,ped
4871,561,1212.5,253.5,ped
4872,561,1212.5,255.5,ped
4873,561,1212.5,255.0,ped
4874,561,1213.5,256.0,ped
4875,561,1213.5,256.0,ped
4876,561,1212.5,255.5,ped
4877,561,1212.5,255.5,ped
4878,561,1213.0,255.5,ped
4879,561,1213.0,255.5,ped
4880,561,1213.0,256.5,ped
4881,561,1213.5,257.0,ped
4882,561,1213.5,257.5,ped
4883,561,1213.5,258.0,ped
4884,561,1214.0,259.0,ped
4885,561,1214.0,259.0,ped
4886,561,1214.0,259.5,ped
4887,561,1214.0,259.5,ped
4888,561,1214.5,259.5,ped
4889,561,1214.5,259.5,ped
4890,561,1214.5,259.5,ped
4891,561,1214.5,260.0,ped
4892,561,1214.5,260.5,ped
4893,561,1214.5,260.5,ped
4894,561,1214.0,260.0,ped
4895,561,1214.0,260.0,ped
4896,561,1215.0,260.5,ped
4897,561,1215.0,260.5,ped
4898,561,1215.0,260.5,ped
4899,561,1215.0,260.5,ped
4900,561,1215.0,260.5,ped
4901,561,1215.0,260.5,ped
4902,561,1215.0,260.0,ped
4903,561,1215.0,260.0,ped
4904,561,1215.0,260.0,ped
4905,561,1215.0,260.0,ped
4906,561,1216.0,259.5,ped
4907,561,1216.0,259.0,ped
4908,561,1217.0,259.0,ped
4909,561,1217.0,259.0,ped
4910,561,1216.5,259.5,ped
4911,561,1216.5,259.5,ped
4912,561,1217.0,259.0,ped
4913,561,1217.0,259.0,ped
4914,561,1218.0,258.5,ped
4915,561,1218.0,258.5,ped
4916,561,1218.5,258.5,ped
4917,561,1218.5,258.5,ped
4918,561,1218.5,259.0,ped
4919,561,1218.5,258.5,ped
4920,561,1218.0,258.0,ped
4921,561,1218.0,258.0,ped
4922,561,1218.0,258.0,ped
