               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.035752,            0.023913,          0.00048171,             0.84956,             0.79022,             0.87007,             0.50018,            0.034029,            0.030986,          0.00045296,           0.0040204,           0.0040204,           0.0040204
                 153,            0.035606,            0.024211,          0.00046846,             0.83346,             0.80138,             0.87079,             0.50124,             0.03397,            0.031064,          0.00045074,           0.0039808,           0.0039808,           0.0039808
                 154,            0.035042,            0.024034,          0.00046136,             0.85293,             0.78103,              0.8694,             0.50092,            0.033911,            0.031046,          0.00044304,           0.0039412,           0.0039412,           0.0039412
                 155,            0.034848,            0.024193,          0.00045103,             0.86324,             0.77132,             0.86946,             0.50103,            0.033944,            0.031095,          0.00044057,           0.0039016,           0.0039016,           0.0039016
                 156,            0.034991,            0.023626,          0.00046655,             0.84816,             0.78539,             0.86941,             0.50105,            0.033892,            0.031187,          0.00043839,            0.003862,            0.003862,            0.003862
                 157,            0.035062,            0.024178,          0.00045396,             0.85211,             0.78037,             0.86859,             0.50187,            0.033864,            0.031193,          0.00043796,           0.0038224,           0.0038224,           0.0038224
                 158,            0.035016,            0.023812,          0.00046424,             0.84267,              0.7915,             0.87116,             0.50238,            0.033869,            0.031173,          0.00043621,           0.0037828,           0.0037828,           0.0037828
                 159,            0.035383,            0.023751,          0.00047816,              0.8424,             0.79557,             0.87248,             0.50327,            0.033869,            0.031161,          0.00043521,           0.0037432,           0.0037432,           0.0037432
                 160,            0.035064,             0.02389,          0.00045086,             0.84096,             0.79608,             0.87281,             0.50151,            0.033914,            0.031154,          0.00043108,           0.0037036,           0.0037036,           0.0037036
                 161,            0.034969,            0.023996,          0.00044208,             0.83669,             0.79955,             0.87194,             0.50047,            0.034034,            0.031162,          0.00043015,            0.003664,            0.003664,            0.003664
                 162,            0.035647,            0.024034,          0.00046203,             0.85957,             0.78071,             0.87021,             0.50062,            0.034118,            0.031198,          0.00042752,           0.0036244,           0.0036244,           0.0036244
                 163,            0.035523,            0.024259,           0.0004422,             0.85978,             0.77979,             0.87062,             0.50089,            0.034127,             0.03122,          0.00042129,           0.0035848,           0.0035848,           0.0035848
                 164,            0.034977,            0.023617,          0.00043819,              0.8538,             0.78499,              0.8703,             0.50133,            0.034036,            0.031221,          0.00041788,           0.0035452,           0.0035452,           0.0035452
                 165,            0.035115,            0.023702,          0.00045592,              0.8687,             0.77482,             0.87143,             0.50163,            0.034012,            0.031208,          0.00041564,           0.0035056,           0.0035056,           0.0035056
                 166,            0.034545,            0.023638,          0.00042032,             0.84837,             0.79479,             0.87221,             0.50094,            0.034021,            0.031162,          0.00041129,            0.003466,            0.003466,            0.003466
                 167,            0.035164,            0.024027,          0.00042699,             0.84334,              0.7935,             0.87082,              0.5011,            0.034074,            0.031186,          0.00040864,           0.0034264,           0.0034264,           0.0034264
                 168,            0.034583,            0.023583,          0.00043458,             0.85185,             0.78609,             0.87123,             0.50096,            0.034069,            0.031194,          0.00040697,           0.0033868,           0.0033868,           0.0033868
                 169,            0.035193,            0.023833,          0.00045258,             0.87156,             0.77051,             0.86985,             0.50207,            0.034013,            0.031188,          0.00040737,           0.0033472,           0.0033472,           0.0033472
                 170,            0.035206,             0.02379,          0.00042068,             0.84936,             0.78971,             0.86934,             0.50198,            0.034011,            0.031174,           0.0004041,           0.0033076,           0.0033076,           0.0033076
                 171,            0.035025,            0.023496,          0.00041996,             0.83202,             0.80423,             0.86883,             0.50207,            0.033963,            0.031179,          0.00040109,            0.003268,            0.003268,            0.003268
                 172,            0.034865,            0.023694,           0.0004229,             0.84313,             0.79379,             0.86986,             0.50189,            0.034032,            0.031197,           0.0004002,           0.0032284,           0.0032284,           0.0032284
                 173,            0.034562,            0.023245,          0.00041926,             0.84727,             0.78921,             0.86986,              0.5026,            0.034081,            0.031223,          0.00039786,           0.0031888,           0.0031888,           0.0031888
                 174,            0.034872,            0.023809,          0.00041645,             0.84705,             0.79048,             0.86983,             0.50129,            0.034064,            0.031265,          0.00039475,           0.0031492,           0.0031492,           0.0031492
                 175,            0.034248,            0.023379,          0.00039747,             0.86254,               0.778,             0.86993,             0.50093,            0.034061,            0.031244,          0.00039206,           0.0031096,           0.0031096,           0.0031096
                 176,            0.034247,            0.023386,          0.00040817,             0.86514,             0.77469,             0.87044,             0.50206,            0.034047,            0.031273,          0.00039123,             0.00307,             0.00307,             0.00307
                 177,             0.03409,            0.023537,           0.0003985,             0.84396,             0.79451,             0.87052,             0.50201,            0.034024,            0.031321,          0.00038783,           0.0030304,           0.0030304,           0.0030304
                 178,            0.034216,            0.023738,          0.00040858,              0.8673,             0.77469,             0.87071,             0.50278,            0.034004,            0.031325,          0.00038492,           0.0029908,           0.0029908,           0.0029908
                 179,            0.034125,            0.023311,          0.00040765,             0.85601,              0.7836,             0.87073,             0.50274,            0.034022,            0.031359,          0.00038347,           0.0029512,           0.0029512,           0.0029512
                 180,            0.034351,            0.023538,          0.00039972,              0.8521,             0.78761,             0.87106,             0.50185,            0.033995,            0.031365,           0.0003821,           0.0029116,           0.0029116,           0.0029116
                 181,            0.033749,            0.023253,          0.00039448,             0.84436,             0.79201,             0.87141,             0.50256,            0.033973,            0.031366,          0.00038179,            0.002872,            0.002872,            0.002872
                 182,             0.03375,            0.023125,          0.00040387,             0.83648,              0.7996,             0.87122,             0.50232,            0.033946,            0.031373,          0.00037836,           0.0028324,           0.0028324,           0.0028324
                 183,            0.034136,            0.023199,          0.00040278,             0.83572,             0.79779,             0.87025,             0.50288,            0.033935,            0.031378,          0.00037745,           0.0027928,           0.0027928,           0.0027928
                 184,             0.03383,            0.023254,          0.00038175,             0.83898,             0.79723,             0.87101,             0.50281,            0.033909,            0.031404,          0.00037496,           0.0027532,           0.0027532,           0.0027532
                 185,            0.033759,            0.023195,          0.00040711,             0.87319,             0.77138,             0.87136,             0.50277,            0.033914,            0.031425,          0.00037308,           0.0027136,           0.0027136,           0.0027136
                 186,             0.03397,            0.023488,          0.00036902,             0.85765,              0.7831,             0.87054,              0.5028,            0.033933,            0.031401,          0.00037007,            0.002674,            0.002674,            0.002674
                 187,            0.033998,            0.023515,          0.00038692,             0.85092,             0.78793,             0.87055,             0.50344,            0.033935,            0.031434,          0.00036786,           0.0026344,           0.0026344,           0.0026344
                 188,            0.033925,            0.023263,          0.00037871,              0.8771,             0.76857,              0.8704,             0.50407,            0.033965,            0.031454,          0.00036477,           0.0025948,           0.0025948,           0.0025948
                 189,            0.033929,            0.023593,          0.00038272,             0.87827,             0.76958,             0.87233,             0.50372,            0.033999,            0.031451,          0.00036285,           0.0025552,           0.0025552,           0.0025552
                 190,            0.033631,            0.023129,          0.00038831,             0.83848,             0.80423,             0.87184,             0.50417,            0.033998,            0.031463,          0.00036144,           0.0025156,           0.0025156,           0.0025156
                 191,            0.033772,            0.023364,          0.00037713,             0.86288,             0.78233,              0.8724,              0.5057,            0.033992,             0.03147,           0.0003585,            0.002476,            0.002476,            0.002476
                 192,            0.034387,            0.023416,          0.00036956,             0.85702,             0.79047,             0.87262,             0.50443,            0.034002,            0.031484,          0.00035495,           0.0024364,           0.0024364,           0.0024364
                 193,            0.033195,            0.022545,          0.00035725,             0.85796,             0.78735,             0.87129,             0.50408,            0.034026,            0.031492,          0.00035195,           0.0023968,           0.0023968,           0.0023968
                 194,            0.033508,            0.022993,          0.00035803,             0.83375,             0.80948,             0.87257,             0.50498,            0.034035,            0.031491,          0.00034886,           0.0023572,           0.0023572,           0.0023572
                 195,            0.033579,            0.023241,          0.00034994,              0.8667,             0.78055,             0.87177,             0.50516,            0.034042,            0.031491,          0.00034647,           0.0023176,           0.0023176,           0.0023176
                 196,            0.033458,            0.022719,          0.00037059,             0.86687,             0.78259,             0.87241,             0.50551,            0.034046,            0.031485,          0.00034515,            0.002278,            0.002278,            0.002278
                 197,            0.033681,            0.022782,          0.00034265,             0.86102,             0.78705,             0.87198,             0.50519,            0.034022,            0.031491,          0.00034266,           0.0022384,           0.0022384,           0.0022384
                 198,             0.03304,            0.023149,          0.00034386,             0.86398,             0.78284,             0.87156,             0.50559,            0.034001,            0.031524,          0.00034006,           0.0021988,           0.0021988,           0.0021988
                 199,             0.03355,            0.022978,          0.00035778,             0.86217,             0.78564,             0.87238,             0.50582,            0.033979,            0.031526,          0.00033798,           0.0021592,           0.0021592,           0.0021592
                 200,            0.033462,            0.023012,          0.00034182,             0.86206,             0.78666,             0.87255,             0.50615,            0.033973,            0.031501,          0.00033549,           0.0021196,           0.0021196,           0.0021196
                 201,            0.033139,            0.022825,          0.00033201,              0.8639,             0.78462,              0.8731,             0.50565,            0.033977,            0.031512,          0.00033382,             0.00208,             0.00208,             0.00208
                 202,            0.033053,             0.02274,          0.00032542,             0.85795,             0.78793,             0.87244,             0.50582,            0.034007,            0.031529,          0.00033074,           0.0020404,           0.0020404,           0.0020404
                 203,             0.03342,            0.022621,          0.00033336,             0.86409,             0.78341,             0.87243,             0.50552,            0.034045,            0.031533,          0.00032795,           0.0020008,           0.0020008,           0.0020008
                 204,            0.033302,            0.022986,          0.00033365,              0.8643,             0.78315,             0.87207,             0.50537,            0.034075,            0.031547,          0.00032482,           0.0019612,           0.0019612,           0.0019612
                 205,             0.03296,            0.023033,          0.00033776,             0.86365,             0.78411,             0.87233,             0.50572,            0.034079,            0.031565,          0.00032327,           0.0019216,           0.0019216,           0.0019216
                 206,            0.033022,            0.022802,          0.00031866,             0.85824,             0.78914,             0.87146,             0.50517,            0.034074,            0.031579,          0.00032147,            0.001882,            0.001882,            0.001882
                 207,            0.032604,            0.022244,          0.00031469,              0.8511,             0.79308,             0.87068,             0.50529,            0.034069,              0.0316,          0.00031901,           0.0018424,           0.0018424,           0.0018424
                 208,            0.033357,            0.022813,          0.00031977,             0.84542,             0.79922,             0.87122,             0.50582,            0.034045,            0.031598,           0.0003162,           0.0018028,           0.0018028,           0.0018028
                 209,             0.03263,            0.022408,          0.00031056,             0.84341,             0.79964,              0.8715,             0.50515,            0.034053,            0.031607,          0.00031288,           0.0017632,           0.0017632,           0.0017632
                 210,            0.033266,            0.022783,          0.00031988,             0.84205,             0.80041,             0.87194,             0.50575,            0.034067,            0.031606,          0.00031084,           0.0017236,           0.0017236,           0.0017236
                 211,            0.032998,            0.022615,          0.00031165,             0.84192,             0.79998,             0.87169,             0.50585,            0.034072,            0.031623,          0.00030811,            0.001684,            0.001684,            0.001684
                 212,             0.03269,            0.022334,          0.00030599,             0.84298,             0.79956,             0.87143,             0.50525,            0.034076,            0.031632,          0.00030625,           0.0016444,           0.0016444,           0.0016444
                 213,            0.032708,            0.022888,          0.00029989,             0.84434,             0.79815,             0.87116,             0.50535,            0.034085,            0.031655,          0.00030386,           0.0016048,           0.0016048,           0.0016048
                 214,            0.032863,            0.022674,           0.0003165,             0.84421,             0.79913,             0.87096,             0.50437,            0.034085,            0.031668,          0.00030112,           0.0015652,           0.0015652,           0.0015652
                 215,             0.03266,            0.022466,          0.00028461,             0.84381,             0.79939,             0.87067,              0.5045,            0.034068,            0.031679,          0.00029847,           0.0015256,           0.0015256,           0.0015256
                 216,            0.033382,            0.022492,          0.00031031,             0.84983,             0.79527,             0.87128,             0.50367,            0.034045,            0.031691,          0.00029603,            0.001486,            0.001486,            0.001486
                 217,            0.032659,            0.022789,          0.00027948,             0.84849,             0.79506,             0.87133,             0.50461,            0.034025,            0.031677,           0.0002932,           0.0014464,           0.0014464,           0.0014464
                 218,            0.032648,            0.022588,          0.00027996,             0.84327,             0.80128,             0.87157,             0.50445,            0.034015,            0.031689,           0.0002904,           0.0014068,           0.0014068,           0.0014068
                 219,            0.032602,            0.022533,          0.00027851,              0.8474,             0.79582,             0.87147,              0.5044,            0.034012,            0.031689,          0.00028754,           0.0013672,           0.0013672,           0.0013672
                 220,            0.032555,            0.022119,          0.00026886,             0.84711,             0.79555,             0.87107,             0.50394,            0.034008,            0.031695,          0.00028473,           0.0013276,           0.0013276,           0.0013276
                 221,            0.032303,            0.022647,           0.0002871,              0.8429,             0.79964,             0.87171,             0.50425,            0.034013,            0.031701,          0.00028238,            0.001288,            0.001288,            0.001288
                 222,            0.032092,            0.022118,          0.00026911,             0.84651,             0.79748,             0.87147,             0.50382,            0.034017,            0.031709,          0.00028016,           0.0012484,           0.0012484,           0.0012484
                 223,            0.032366,            0.022617,          0.00026995,             0.84593,             0.79812,             0.87117,             0.50343,            0.034025,             0.03171,           0.0002779,           0.0012088,           0.0012088,           0.0012088
                 224,            0.032314,              0.0221,          0.00027281,             0.84619,             0.79735,             0.87045,             0.50355,            0.034028,            0.031746,          0.00027543,           0.0011692,           0.0011692,           0.0011692
                 225,            0.032253,            0.021989,          0.00027374,             0.84531,              0.7971,             0.87012,             0.50372,             0.03402,            0.031755,          0.00027317,           0.0011296,           0.0011296,           0.0011296
                 226,            0.032324,            0.022284,          0.00025935,             0.84531,              0.7971,             0.87081,             0.50427,            0.034019,            0.031758,          0.00027082,             0.00109,             0.00109,             0.00109
                 227,             0.03277,            0.022564,          0.00025909,             0.84509,             0.79579,             0.87048,             0.50398,            0.034037,            0.031774,           0.0002686,           0.0010504,           0.0010504,           0.0010504
                 228,            0.032195,            0.022041,          0.00025329,             0.84471,             0.79629,             0.87058,             0.50368,            0.034037,             0.03178,           0.0002666,           0.0010108,           0.0010108,           0.0010108
                 229,            0.032245,            0.022191,          0.00026536,             0.84637,             0.79557,             0.87043,             0.50399,            0.034032,            0.031797,          0.00026455,           0.0009712,           0.0009712,           0.0009712
                 230,            0.031695,            0.022194,           0.0002446,             0.84584,             0.79735,             0.87056,             0.50393,            0.034042,            0.031804,          0.00026252,           0.0009316,           0.0009316,           0.0009316
                 231,            0.032157,             0.02212,          0.00025419,             0.84736,             0.79735,             0.87071,             0.50382,            0.034048,            0.031818,          0.00026045,            0.000892,            0.000892,            0.000892
                 232,            0.031802,            0.022064,          0.00024722,              0.8496,             0.79531,             0.87109,             0.50453,            0.034047,            0.031828,          0.00025827,           0.0008524,           0.0008524,           0.0008524
                 233,              0.0316,            0.021728,          0.00023289,             0.84799,             0.79684,              0.8713,             0.50476,            0.034045,            0.031843,          0.00025621,           0.0008128,           0.0008128,           0.0008128
                 234,            0.031664,            0.022231,          0.00024101,             0.84704,             0.79888,             0.87171,             0.50476,            0.034039,            0.031845,          0.00025409,           0.0007732,           0.0007732,           0.0007732
                 235,            0.031567,            0.021961,          0.00024686,             0.84881,             0.79633,             0.87086,             0.50458,            0.034035,            0.031851,          0.00025184,           0.0007336,           0.0007336,           0.0007336
                 236,            0.031757,            0.021836,          0.00022752,             0.85045,             0.79479,             0.87101,              0.5048,            0.034029,             0.03186,          0.00024972,            0.000694,            0.000694,            0.000694
                 237,            0.031986,             0.02167,           0.0002388,             0.85346,             0.79277,             0.87099,             0.50473,            0.034027,            0.031868,          0.00024775,           0.0006544,           0.0006544,           0.0006544
                 238,             0.03137,            0.021767,          0.00024679,              0.8398,             0.80397,             0.87094,             0.50524,            0.034018,            0.031889,           0.0002459,           0.0006148,           0.0006148,           0.0006148
                 239,            0.031678,            0.021791,          0.00023013,             0.84021,             0.80372,             0.87137,             0.50525,            0.034017,            0.031896,          0.00024414,           0.0005752,           0.0005752,           0.0005752
                 240,            0.031288,            0.021726,          0.00021629,             0.84055,             0.80388,             0.87139,             0.50532,            0.034011,            0.031914,          0.00024243,           0.0005356,           0.0005356,           0.0005356
                 241,            0.031756,            0.022213,          0.00021432,             0.83943,             0.80295,             0.87097,             0.50504,            0.034011,            0.031921,          0.00024061,            0.000496,            0.000496,            0.000496
                 242,            0.031746,            0.022221,          0.00021744,             0.84096,              0.8027,             0.87105,             0.50516,            0.034008,            0.031933,          0.00023885,           0.0004564,           0.0004564,           0.0004564
                 243,            0.031978,             0.02183,          0.00022646,             0.84245,             0.80092,             0.87106,             0.50532,             0.03401,            0.031939,          0.00023719,           0.0004168,           0.0004168,           0.0004168
                 244,            0.031893,            0.021912,          0.00021359,             0.84113,             0.80244,             0.87099,             0.50513,             0.03401,            0.031964,          0.00023556,           0.0003772,           0.0003772,           0.0003772
                 245,            0.031555,            0.022127,          0.00022019,             0.84724,             0.79659,             0.87085,               0.505,            0.034004,            0.031954,          0.00023395,           0.0003376,           0.0003376,           0.0003376
                 246,            0.031244,            0.021575,           0.0002151,             0.84112,             0.80329,             0.87096,             0.50512,            0.033998,             0.03196,          0.00023228,            0.000298,            0.000298,            0.000298
                 247,            0.031366,            0.021927,           0.0002151,             0.85634,             0.78946,             0.87075,             0.50464,            0.033988,            0.031979,          0.00023066,           0.0002584,           0.0002584,           0.0002584
                 248,            0.031454,            0.021953,          0.00022467,             0.85634,             0.78946,             0.87038,             0.50466,            0.033985,            0.031982,          0.00022914,           0.0002188,           0.0002188,           0.0002188
                 249,            0.031438,            0.021537,          0.00021364,             0.85419,             0.79099,             0.87011,             0.50464,            0.033977,            0.031991,          0.00022769,           0.0001792,           0.0001792,           0.0001792
