frame,id,x,y,type
4361,609,1311.0,450.5,ped
4362,609,1311.0,450.0,ped
4363,609,1310.0,450.5,ped
4364,609,1310.0,450.5,ped
4365,609,1307.5,451.5,ped
4366,609,1307.5,451.5,ped
4367,609,1302.5,453.0,ped
4368,609,1302.5,453.0,ped
4369,609,1299.5,454.0,ped
4370,609,1299.5,454.0,ped
4371,609,1298.0,454.5,ped
4372,609,1298.0,454.5,ped
4373,609,1294.5,455.5,ped
4374,609,1294.5,455.5,ped
4375,609,1291.0,455.5,ped
4376,609,1291.0,455.5,ped
4377,609,1288.0,455.5,ped
4378,609,1288.0,455.5,ped
4379,609,1288.0,455.5,ped
4380,609,1285.5,456.0,ped
4381,609,1285.0,456.0,ped
4382,609,1282.0,456.5,ped
4383,609,1282.5,456.5,ped
4384,609,1278.5,454.5,ped
4385,609,1278.5,455.0,ped
4386,609,1274.0,454.0,ped
4387,609,1272.0,453.5,ped
4392,609,1260.5,458.5,ped
4393,609,1260.5,458.0,ped
4394,609,1257.5,457.0,ped
4395,609,1257.5,457.0,ped
4396,609,1253.5,457.5,ped
4397,609,1250.5,455.5,ped
4398,609,1250.5,455.5,ped
4399,609,1246.5,455.5,ped
4400,609,1247.0,455.5,ped
4401,609,1243.5,455.0,ped
4402,609,1243.5,455.0,ped
4403,609,1244.0,455.0,ped
4404,609,1241.5,460.0,ped
4405,609,1241.0,460.5,ped
4406,609,1235.0,459.5,ped
4407,609,1235.0,459.5,ped
4408,609,1229.5,460.0,ped
4409,609,1229.5,460.0,ped
4410,609,1222.5,459.5,ped
4411,609,1222.5,459.5,ped
4412,609,1219.5,459.5,ped
4413,609,1219.5,459.5,ped
4414,609,1214.0,460.5,ped
4415,609,1214.0,460.5,ped
4416,609,1212.5,460.5,ped
4417,609,1212.5,460.5,ped
4418,609,1208.5,459.0,ped
4419,609,1208.5,459.0,ped
4420,609,1206.0,458.5,ped
4421,609,1206.0,458.5,ped
4422,609,1202.0,459.5,ped
4423,609,1202.0,460.0,ped
4424,609,1196.5,459.5,ped
4425,609,1196.0,459.5,ped
4426,609,1192.0,460.5,ped
4427,609,1183.0,460.5,ped
4428,609,1182.5,460.5,ped
4429,609,1177.5,456.5,ped
4430,609,1177.5,456.5,ped
4431,609,1174.0,459.5,ped
4432,609,1174.0,459.5,ped
4433,609,1174.0,459.5,ped
4434,609,1168.0,459.0,ped
4435,609,1168.0,459.0,ped
4436,609,1165.5,459.0,ped
4437,609,1165.5,459.0,ped
4438,609,1161.5,456.0,ped
4439,609,1161.5,456.0,ped
4440,609,1157.0,455.0,ped
4441,609,1157.5,455.0,ped
4442,609,1156.0,454.5,ped
4443,609,1156.0,454.5,ped
4444,609,1147.0,456.0,ped
4445,609,1147.0,456.0,ped
4446,609,1139.5,460.0,ped
4447,609,1139.5,460.0,ped
4448,609,1136.5,457.5,ped
4449,609,1137.0,457.0,ped
4450,609,1132.5,457.5,ped
4451,609,1132.5,458.0,ped
4452,609,1126.5,460.0,ped
4453,609,1126.5,460.0,ped
4454,609,1120.5,460.5,ped
4455,609,1120.5,460.5,ped
4456,609,1116.5,459.5,ped
4457,609,1116.0,459.5,ped
4458,609,1112.5,458.5,ped
4459,609,1112.5,458.5,ped
4460,609,1111.0,458.0,ped
4461,609,1111.5,458.0,ped
4462,609,1107.0,459.0,ped
4463,609,1107.0,459.0,ped
4464,609,1102.5,458.0,ped
4465,609,1102.0,458.0,ped
4466,609,1096.0,460.0,ped
4467,609,1096.0,460.0,ped
4468,609,1087.5,460.0,ped
4469,609,1087.5,460.0,ped
4470,609,1087.5,460.0,ped
4471,609,1082.0,459.5,ped
4472,609,1082.0,459.5,ped
4473,609,1077.5,460.5,ped
4474,609,1070.5,458.5,ped
4475,609,1070.0,458.5,ped
4476,609,1065.5,459.5,ped
4477,609,1065.5,459.5,ped
4478,609,1063.0,458.5,ped
4479,609,1063.0,458.5,ped
4480,609,1061.5,456.0,ped
4481,609,1061.5,456.0,ped
4482,609,1057.0,456.0,ped
4483,609,1057.0,456.5,ped
4484,609,1051.5,457.5,ped
4485,609,1051.5,457.5,ped
4486,609,1043.5,458.0,ped
4487,609,1043.5,458.0,ped
4488,609,1036.0,459.0,ped
4489,609,1036.0,459.0,ped
4490,609,1034.5,459.0,ped
4491,609,1034.5,459.0,ped
4492,609,1034.5,459.0,ped
4493,609,1030.0,459.5,ped
4494,609,1030.0,459.5,ped
4495,609,1022.5,460.0,ped
4496,609,1022.5,460.0,ped
4497,609,1019.0,460.0,ped
4498,609,1015.0,459.5,ped
4499,609,1014.5,459.0,ped
4500,609,1013.0,457.5,ped
4501,609,1013.0,458.0,ped
4502,609,1008.5,457.0,ped
4503,609,1008.5,457.0,ped
4504,609,1001.5,456.5,ped
4505,609,1001.0,456.5,ped
4506,609,1001.5,456.5,ped
4507,609,999.5,460.5,ped
4508,609,999.5,460.5,ped
4509,609,997.5,461.0,ped
4515,609,975.5,461.0,ped
4516,609,969.0,460.0,ped
4517,609,969.0,460.0,ped
4518,609,965.5,459.5,ped
4519,609,965.0,459.5,ped
4520,609,965.5,459.5,ped
4521,609,963.0,458.5,ped
4522,609,963.0,458.0,ped
4523,609,959.0,459.0,ped
4524,609,959.0,459.0,ped
4525,609,953.0,457.0,ped
4526,609,953.0,457.0,ped
4527,609,950.5,460.0,ped
4528,609,950.5,460.5,ped
4529,609,943.5,456.0,ped
4530,609,943.5,456.0,ped
4531,609,941.5,456.0,ped
4533,609,932.0,460.0,ped
4534,609,929.0,460.5,ped
4539,609,918.5,461.5,ped
4540,609,918.0,461.5,ped
4541,609,913.0,460.5,ped
4542,609,913.0,460.0,ped
4543,609,910.5,461.5,ped
4544,609,910.5,461.5,ped
4545,609,906.0,458.0,ped
4546,609,906.0,458.5,ped
4547,609,902.5,460.5,ped
4548,609,902.5,460.5,ped
4549,609,898.5,460.0,ped
4550,609,898.5,460.0,ped
4551,609,892.5,460.0,ped
4552,609,892.5,460.0,ped
4553,609,887.0,461.0,ped
4554,609,886.5,461.0,ped
4555,609,881.0,461.5,ped
4556,609,880.5,462.0,ped
4557,609,876.0,463.5,ped
4558,609,876.5,463.0,ped
4559,609,870.0,462.0,ped
4560,609,869.5,462.0,ped
4561,609,863.0,460.0,ped
4562,609,862.5,460.0,ped
4563,609,860.0,456.5,ped
4564,609,860.0,456.5,ped
4565,609,857.5,456.5,ped
