frame,id,x,y,type
4962,241,1048.0,235.0,ped
4965,241,1049.5,235.5,ped
4966,241,1049.5,236.5,ped
4967,241,1049.5,236.5,ped
4968,241,1050.0,238.0,ped
4969,241,1049.5,238.5,ped
4970,241,1049.5,238.5,ped
4971,241,1049.5,238.5,ped
4972,241,1049.5,238.0,ped
4973,241,1049.5,240.0,ped
4974,241,1049.5,240.0,ped
4975,241,1050.0,239.0,ped
4976,241,1050.0,239.0,ped
4977,241,1051.0,238.5,ped
4978,241,1051.0,238.5,ped
4979,241,1051.0,238.5,ped
4980,241,1051.0,239.5,ped
4981,241,1051.0,240.0,ped
4982,241,1051.0,240.5,ped
4983,241,1052.5,241.0,ped
4984,241,1052.5,241.5,ped
4985,241,1052.5,241.5,ped
4986,241,1052.5,239.0,ped
4987,241,1052.5,239.0,ped
4988,241,1052.5,239.0,ped
4989,241,1052.5,239.0,ped
4990,241,1052.5,239.0,ped
4991,241,1053.5,238.0,ped
4992,241,1054.0,238.5,ped
4993,241,1054.0,239.5,ped
4994,241,1054.0,239.5,ped
4995,241,1054.0,241.5,ped
4996,241,1054.0,241.5,ped
4997,241,1054.0,242.0,ped
4998,241,1054.0,242.0,ped
4999,241,1054.0,243.0,ped
5000,241,1053.5,243.0,ped
5001,241,1055.0,244.0,ped
5002,241,1055.0,244.0,ped
5003,241,1055.0,244.5,ped
5004,241,1055.0,244.5,ped
5005,241,1055.0,244.5,ped
5006,241,1054.5,245.5,ped
5007,241,1055.0,246.0,ped
5008,241,1055.0,246.0,ped
5009,241,1055.0,245.5,ped
5010,241,1055.0,245.5,ped
5011,241,1054.0,244.0,ped
5012,241,1054.0,244.0,ped
5013,241,1056.0,246.5,ped
5014,241,1056.0,246.5,ped
5015,241,1055.5,246.5,ped
5016,241,1055.5,246.5,ped
5017,241,1056.0,248.0,ped
5018,241,1056.0,248.5,ped
5019,241,1056.5,249.0,ped
5020,241,1056.5,249.0,ped
5021,241,1056.5,249.0,ped
5022,241,1057.0,249.5,ped
5023,241,1057.0,249.5,ped
5024,241,1057.5,250.0,ped
5025,241,1057.5,250.0,ped
5026,241,1057.5,250.0,ped
5027,241,1057.5,251.5,ped
5028,241,1058.0,251.0,ped
5029,241,1058.0,252.5,ped
5030,241,1058.0,252.5,ped
5031,241,1057.0,253.0,ped
5032,241,1057.0,253.0,ped
5033,241,1057.0,253.0,ped
5034,241,1058.0,254.0,ped
5035,241,1058.5,254.5,ped
5036,241,1058.5,254.5,ped
5037,241,1059.0,255.5,ped
5038,241,1059.0,255.5,ped
5039,241,1059.0,255.5,ped
5040,241,1059.0,256.5,ped
5041,241,1059.0,256.5,ped
5042,241,1059.0,258.0,ped
5043,241,1059.0,258.0,ped
5044,241,1059.5,257.5,ped
5045,241,1059.0,257.5,ped
5046,241,1059.0,257.5,ped
5047,241,1059.0,260.0,ped
5048,241,1059.0,260.0,ped
5049,241,1060.0,262.0,ped
5050,241,1060.0,262.5,ped
5051,241,1060.0,262.5,ped
5052,241,1060.0,261.5,ped
5053,241,1060.0,261.5,ped
5054,241,1060.0,261.5,ped
5055,241,1060.5,261.5,ped
5056,241,1061.0,262.5,ped
5057,241,1061.0,262.5,ped
5058,241,1061.0,263.5,ped
