frame,id,x,y,type
5272,179,1080.0,352.0,ped
5273,179,1080.0,352.0,ped
5274,179,1080.0,353.5,ped
5275,179,1080.0,353.5,ped
5276,179,1081.5,355.0,ped
5277,179,1081.5,355.0,ped
5278,179,1082.0,356.0,ped
5279,179,1082.0,356.0,ped
5280,179,1083.5,358.0,ped
5281,179,1083.5,358.0,ped
5282,179,1083.5,358.0,ped
5283,179,1084.0,359.5,ped
5284,179,1084.0,359.5,ped
5285,179,1084.0,359.5,ped
5286,179,1084.5,362.0,ped
5287,179,1084.5,362.0,ped
5288,179,1084.5,363.5,ped
5289,179,1085.0,364.5,ped
5290,179,1085.0,364.5,ped
5291,179,1085.0,365.5,ped
5292,179,1085.0,365.5,ped
5293,179,1085.5,367.0,ped
5294,179,1085.5,367.0,ped
5295,179,1086.0,368.5,ped
5296,179,1086.0,369.0,ped
5297,179,1087.0,370.5,ped
5298,179,1087.0,370.5,ped
5299,179,1087.5,372.0,ped
5300,179,1087.5,372.5,ped
5301,179,1088.0,373.0,ped
5302,179,1088.0,373.0,ped
5303,179,1089.0,374.5,ped
5304,179,1089.0,374.5,ped
5305,179,1089.5,376.0,ped
5306,179,1089.5,376.0,ped
5307,179,1090.5,377.0,ped
5308,179,1090.5,377.0,ped
5309,179,1092.0,379.0,ped
5310,179,1092.0,379.0,ped
5311,179,1093.0,381.0,ped
5312,179,1093.0,381.0,ped
5313,179,1093.5,382.5,ped
5314,179,1093.5,382.5,ped
5315,179,1094.0,384.5,ped
5316,179,1094.0,384.5,ped
5317,179,1095.0,386.5,ped
5318,179,1095.0,386.5,ped
5319,179,1095.5,388.0,ped
5320,179,1095.5,388.0,ped
5321,179,1095.5,389.5,ped
5322,179,1095.5,389.5,ped
5323,179,1095.5,391.0,ped
5324,179,1095.5,391.0,ped
5325,179,1096.5,393.5,ped
5326,179,1096.5,393.5,ped
5327,179,1097.5,395.5,ped
5328,179,1097.5,395.5,ped
5329,179,1098.0,397.5,ped
5330,179,1098.0,397.5,ped
5331,179,1099.0,399.5,ped
5332,179,1099.0,399.5,ped
5333,179,1099.5,401.5,ped
5334,179,1099.5,401.5,ped
5335,179,1101.0,402.5,ped
5336,179,1101.0,402.5,ped
5337,179,1101.0,404.5,ped
5338,179,1101.0,404.5,ped
5339,179,1102.0,406.0,ped
5340,179,1102.0,406.0,ped
5341,179,1102.5,408.0,ped
5342,179,1102.5,408.0,ped
5343,179,1102.5,409.0,ped
5344,179,1102.5,409.0,ped
5345,179,1102.5,410.5,ped
5346,179,1102.5,411.0,ped
5347,179,1103.5,413.0,ped
5348,179,1103.5,413.0,ped
5349,179,1104.5,414.0,ped
5350,179,1104.5,414.0,ped
5351,179,1104.5,416.0,ped
5352,179,1104.5,416.0,ped
5353,179,1105.0,418.0,ped
5354,179,1105.0,418.0,ped
5355,179,1107.0,419.5,ped
5356,179,1106.5,420.0,ped
5357,179,1107.5,422.0,ped
5358,179,1107.5,422.0,ped
5359,179,1108.5,424.5,ped
5360,179,1108.5,424.5,ped
5361,179,1109.5,426.5,ped
5362,179,1109.5,426.5,ped
5363,179,1110.0,428.5,ped
5364,179,1110.0,428.5,ped
5365,179,1110.5,430.0,ped
5366,179,1110.5,430.0,ped
5367,179,1111.0,431.5,ped
5368,179,1111.0,431.5,ped
5369,179,1111.0,431.5,ped
5370,179,1111.5,432.5,ped
5371,179,1111.5,432.5,ped
5372,179,1111.5,434.5,ped
5373,179,1112.5,436.5,ped
5374,179,1112.5,436.5,ped
5375,179,1113.0,438.0,ped
5376,179,1113.0,439.0,ped
5377,179,1113.5,441.0,ped
5378,179,1113.5,441.0,ped
5379,179,1114.5,444.0,ped
5380,179,1114.5,444.0,ped
5381,179,1115.5,446.5,ped
5382,179,1115.5,446.5,ped
5383,179,1115.5,449.5,ped
5384,179,1115.5,449.5,ped
5385,179,1116.0,451.5,ped
5386,179,1116.0,451.5,ped
5387,179,1116.0,451.5,ped
5388,179,1116.5,453.0,ped
5389,179,1116.5,453.0,ped
5390,179,1117.5,455.0,ped
5391,179,1117.5,455.0,ped
5392,179,1119.0,457.0,ped
5393,179,1119.0,457.0,ped
5394,179,1120.0,458.5,ped
5395,179,1120.0,458.5,ped
5396,179,1119.5,461.0,ped
5397,179,1120.0,461.0,ped
5398,179,1121.0,464.0,ped
5399,179,1121.0,464.0,ped
5400,179,1123.0,467.0,ped
5401,179,1123.0,467.0,ped
5402,179,1125.0,469.5,ped
5403,179,1125.0,469.5,ped
5404,179,1126.0,471.5,ped
5405,179,1126.0,471.5,ped
5406,179,1124.5,474.0,ped
5407,179,1124.5,474.0,ped
5408,179,1127.0,476.5,ped
5409,179,1127.0,476.5,ped
5410,179,1127.5,478.0,ped
5411,179,1127.5,478.0,ped
5412,179,1129.0,479.5,ped
5413,179,1129.0,479.5,ped
5414,179,1129.5,482.5,ped
5415,179,1129.5,483.0,ped
5416,179,1131.0,485.5,ped
5417,179,1131.0,485.5,ped
5418,179,1132.0,487.5,ped
5419,179,1132.0,487.5,ped
5420,179,1133.0,490.5,ped
5421,179,1133.0,490.5,ped
5422,179,1133.5,493.5,ped
5423,179,1133.5,493.5,ped
5424,179,1134.0,497.5,ped
5425,179,1134.0,497.5,ped
5426,179,1135.0,499.0,ped
5427,179,1135.0,499.0,ped
5428,179,1136.0,501.0,ped
5429,179,1136.5,501.0,ped
5430,179,1137.0,504.0,ped
5431,179,1137.0,504.0,ped
5432,179,1138.5,505.5,ped
5433,179,1138.5,505.5,ped
5434,179,1139.5,507.5,ped
5435,179,1139.5,508.0,ped
5436,179,1139.5,508.0,ped
5437,179,1141.0,511.5,ped
5438,179,1141.0,511.5,ped
5439,179,1142.0,514.5,ped
5440,179,1142.5,517.0,ped
5441,179,1142.5,517.5,ped
5442,179,1142.5,517.5,ped
5443,179,1143.0,520.5,ped
5444,179,1143.0,520.5,ped
5445,179,1144.0,522.5,ped
5446,179,1145.0,526.0,ped
5447,179,1145.0,526.0,ped
5448,179,1146.0,529.5,ped
5449,179,1146.0,529.5,ped
5450,179,1146.5,533.0,ped
5451,179,1146.5,533.0,ped
5452,179,1146.5,533.0,ped
5453,179,1147.5,536.0,ped
5454,179,1147.5,536.0,ped
5455,179,1147.5,536.0,ped
5456,179,1147.5,538.0,ped
5457,179,1147.5,538.0,ped
5458,179,1149.0,540.0,ped
5459,179,1150.5,543.5,ped
5460,179,1150.5,543.5,ped
5461,179,1152.0,546.5,ped
5462,179,1152.0,546.5,ped
5463,179,1153.0,549.0,ped
5464,179,1153.5,553.0,ped
5465,179,1153.5,553.0,ped
5466,179,1155.5,558.0,ped
5467,179,1155.5,558.0,ped
5468,179,1155.5,558.0,ped
5469,179,1156.5,561.5,ped
5470,179,1156.5,562.5,ped
5471,179,1158.0,565.5,ped
5472,179,1159.0,568.5,ped
5473,179,1159.0,568.5,ped
5474,179,1160.0,571.5,ped
5475,179,1160.0,571.5,ped
5476,179,1161.0,574.5,ped
5477,179,1161.5,575.0,ped
5478,179,1161.5,575.0,ped
5479,179,1162.5,578.0,ped
5480,179,1162.5,578.0,ped
5481,179,1164.0,581.0,ped
5482,179,1163.5,586.0,ped
5483,179,1163.5,586.5,ped
5484,179,1163.5,586.0,ped
5485,179,1167.0,590.5,ped
5486,179,1167.0,590.5,ped
5487,179,1167.5,594.5,ped
5488,179,1167.5,595.0,ped
5489,179,1169.5,599.0,ped
5490,179,1169.5,599.0,ped
5491,179,1170.5,603.5,ped
5492,179,1170.5,603.5,ped
5493,179,1172.0,609.0,ped
5494,179,1172.0,609.5,ped
5495,179,1173.0,615.0,ped
5496,179,1173.0,615.0,ped
5497,179,1175.0,619.5,ped
5498,179,1175.0,619.5,ped
5499,179,1175.5,624.0,ped
5500,179,1175.5,624.0,ped
5501,179,1177.5,629.5,ped
5502,179,1177.5,629.5,ped
5503,179,1179.0,634.0,ped
5504,179,1179.0,634.0,ped
5505,179,1181.5,638.5,ped
5506,179,1181.5,638.5,ped
5507,179,1182.5,643.5,ped
5508,179,1182.5,643.5,ped
5509,179,1184.5,650.0,ped
5510,179,1184.5,650.5,ped
5511,179,1187.0,655.5,ped
5512,179,1187.0,655.5,ped
5513,179,1188.5,661.0,ped
5514,179,1188.5,661.5,ped
5515,179,1192.0,667.5,ped
5516,179,1192.0,667.5,ped
5517,179,1193.0,672.5,ped
5518,179,1193.0,672.5,ped
5519,179,1195.0,678.0,ped
5520,179,1195.0,678.5,ped
5521,179,1197.0,685.5,ped
5522,179,1197.0,685.5,ped
5523,179,1199.0,692.5,ped
5524,179,1199.0,693.0,ped
5525,179,1200.5,699.5,ped
5526,179,1200.5,699.5,ped
5527,179,1203.0,705.5,ped
5528,179,1203.0,706.0,ped
5529,179,1205.5,714.5,ped
5530,179,1205.5,715.0,ped
5531,179,1207.5,719.5,ped
5532,179,1208.0,719.5,ped
5533,179,1209.5,728.0,ped
5534,179,1209.5,728.5,ped
5535,179,1211.5,738.0,ped
5536,179,1211.5,738.0,ped
5537,179,1213.5,746.0,ped
5538,179,1213.5,746.5,ped
5539,179,1217.0,753.5,ped
5540,179,1217.0,753.5,ped
5541,179,1219.0,760.5,ped
5542,179,1219.0,760.5,ped
5543,179,1221.0,771.5,ped
5544,179,1221.0,771.5,ped
